expert_id,total_tokens_routed,unique_tokens_routed,top_50_tokens,top50_mass_pct,vocab_entropy,human_purity_score,human_category_label,human_syntactic_or_semantic
E040,1994,237,tells(6.76); versus(6.34); giving(6.25); let(6.17); helped(5.91); tell(5.76); gave(5.66); told(5.53); give(5.49); To(5.40); allowing(5.17); awarded(5.17); received(5.12); offered(4.98); makes(4.88); turning(4.88); &(4.88); alongside(4.76); earned(4.76); causing(4.53); under(4.48); should(4.43); /(4.36); having(4.31); to(4.29); has(4.24); announced(4.09); allowed(4.09); despite(4.02); have(4.01); between(3.72); defeated(3.63); making(3.59); would(3.59); forced(3.53); with(3.53); With(3.39); and(3.36); for(3.17); had(3.09); released(3.02); did(2.96); named(2.88); against(2.82); made(2.81); could(2.72); by(2.32); 29(2.28); re(1.97); which(1.91),75.6,3.397,,,
E041,3113,328,constitute(6.11); regarding(6.11); Among(6.11); featuring(5.96); Despite(5.77); comprised(5.63); among(5.46); attracted(5.38); requiring(5.38); without(5.35); features(5.35); containing(5.31); involving(5.31); Following(5.30); despite(5.25); After(5.20); featured(5.20); how(5.17); promote(5.11); allows(5.11); includes(5.11); contains(5.00); allow(4.98); giving(4.83); including(4.74); after(4.73); prevent(4.70); causing(4.63); With(4.62); where(4.56); alongside(4.53); allowing(4.53); making(4.53); find(4.53); with(4.50); create(4.41); contained(4.38); as(4.30); provide(4.27); include(4.26); Although(4.25); Though(4.24); makes(4.24); caused(4.19); included(4.17); like(4.09); using(4.03); for(3.97); by(3.97); make(3.76),48.5,3.875,,,
E042,2184,1180,stumps(6.62); receptions(6.62); tackles(6.62); rifles(6.62); boxes(6.62); sand(6.45); beats(6.30); acks(6.30); stars(6.30); rations(6.21); values(6.21); tickets(6.21); boys(6.21); funny(6.21); ope(6.21); singles(6.04); dollars(6.04); filters(5.89); assists(5.89); towns(5.89); masks(5.89); opener(5.89); votes(5.85); wounded(5.84); vessels(5.82); humor(5.78); Rules(5.62); Cross(5.62); notes(5.62); money(5.62); tries(5.62); dead(5.45); rules(5.40); spikes(5.40); horses(5.21); banks(5.21); mercury(5.21); ism(5.21); million(5.16); tanks(5.04); drums(5.04); lakes(5.04); rating(5.04); words(4.97); ons(4.92); ness(4.89); ics(4.89); touchdowns(4.86); ts(4.85); characters(4.82),10.6,6.011,,,
E043,2724,1461,ceramic(6.31); powder(6.31); leaf(6.31); wine(6.31); tennis(6.31); gunpowder(6.31); fishing(6.08); fraud(6.04); aviation(6.04); identification(6.04); hunting(5.98); pine(5.98); anity(5.98); football(5.89); employment(5.89); auction(5.89); bombing(5.89); elimination(5.89); printed(5.89); printing(5.89); snow(5.89); cannon(5.82); wire(5.82); colour(5.82); fighter(5.72); healthcare(5.72); reconnaissance(5.72); techniques(5.72); ammunition(5.72); drug(5.72); asylum(5.72); apping(5.72); stream(5.72); swear(5.72); pitch(5.65); trade(5.65); patrol(5.63); fuel(5.63); mercury(5.63); timber(5.63); cattle(5.63); surveillance(5.57); funding(5.57); mortar(5.57); equipment(5.57); programming(5.57); flows(5.57); mud(5.57); brush(5.57); manufacturing(5.57),7.9,6.982,,,
E044,2853,265,intentionally(6.24); pale(6.24); extremely(6.24); rarely(6.24); relatively(6.15); completely(6.10); highly(6.10); newly(6.05); increasingly(6.02); partially(6.02); similarly(5.98); heavily(5.92); fairly(5.82); largely(5.78); ably(5.65); slightly(5.61); widely(5.50); been(5.41); being(5.39); generally(5.39); badly(5.39); seemed(5.24); recently(5.24); are(5.22); too(5.20); very(5.16); ally(5.12); fully(5.10); cm(5.02); equally(5.02); ically(5.02); mostly(4.98); were(4.95); proved(4.92); was(4.87); be(4.84); looking(4.82); becomes(4.78); originally(4.69); longer(4.65); more(4.61); less(4.59); almost(4.59); previously(4.59); remain(4.54); is(4.54); rather(4.52); yet(4.50); mainly(4.43); quickly(4.36),63.9,3.792,,,
E045,3973,1254,investigate(5.76); intersects(5.76); missed(5.76); facing(5.76); sank(5.76); discovers(5.76); threw(5.76); endorsed(5.76); meets(5.76); climbed(5.76); loses(5.76); icked(5.76); struck(5.76); leave(5.76); discover(5.76); survived(5.76); joining(5.76); aboard(5.76); seeing(5.76); fled(5.76); breaking(5.76); defeating(5.76); remove(5.76); overthrow(5.76); remembers(5.76); assaulted(5.76); crosses(5.70); crossed(5.62); performing(5.59); visited(5.59); perform(5.59); join(5.57); encountered(5.57); faced(5.57); broke(5.57); tell(5.57); toured(5.54); studied(5.54); flee(5.50); rushed(5.50); attend(5.50); identify(5.50); watching(5.44); connects(5.44); visiting(5.44); ned(5.44); enter(5.40); meet(5.38); attacked(5.37); kills(5.35),8.7,6.270,,,
E046,1434,179,"Top(7.23); Billboard(6.91); Hot(6.75); Best(6.55); 2004(6.49); 1981(6.01); National(5.67); 1980(5.49); BBC(5.23); Royal(5.09); 2011(5.08); 1993(4.91); Joshua(4.73); American(4.58); 2006(4.53); Welsh(4.42); television(4.17); 2010(4.16); The(4.11); Fox(4.06); 2001(4.06); the(3.79); United(3.77); TNA(3.69); York(3.61); third(3.46); World(3.20); New(3.20); Australian(2.98); s(2.60); British(2.53); second(2.20); her(2.07); US(1.99); its(1.55); their(1.00); ""(0.85); an(0.75); -(0.39); a(0.07); ((0.04); '(-0.54); of(-1.74); .(-3.13)",88.6,2.360,,,
E047,813,149,"Ancient(8.05); Lower(8.05); Upper(8.05); Old(8.05); Great(8.05); Middle(8.05); New(8.05); United(8.00); Big(7.91); Late(7.90); Native(7.64); Early(7.05); Little(7.05); Fort(6.81); historic(6.64); Three(6.24); Royal(6.18); White(6.05); Cape(5.83); South(5.62); Western(5.41); May(4.42); North(4.22); late(4.02); The(3.98); much(3.91); August(3.64); 9(3.11); ).(2.95); then(2.66); Route(2.46); .(1.86); -(1.75); '(0.69); the(-0.17); ,(-1.24)",82.9,3.538,,,
E048,2641,1278,unfit(6.35); testify(6.35); wary(6.35); iosity(6.35); sentiments(6.35); negatively(6.35); unsure(6.35); doubts(6.35); accusations(6.35); complaint(6.35); waited(6.35); nervous(6.35); appealed(6.35); opinions(6.35); testified(6.35); communicate(6.35); realize(6.35); keen(6.35); notion(6.35); confess(6.35); dispute(6.35); learning(6.35); wish(6.35); complained(6.35); surprised(6.35); hostile(6.35); speculation(6.35); knew(6.35); speak(6.35); argued(6.35); question(6.35); spoke(6.35); responsibility(6.35); learn(6.35); aware(6.35); agreed(6.35); concern(6.35); information(6.35); know(6.22); refused(6.20); learned(6.18); allegations(6.16); decided(6.14); sure(6.13); warned(6.13); furious(6.09); concerned(6.09); reasons(6.09); responsible(6.09); evidence(6.03),11.4,6.745,,,
E049,2579,98,On(6.16); ($(6.09); till(6.06); About(5.80); until(5.75); At(5.37); –(5.28); By(5.23); Between(5.06); From(5.06); '(4.92); /(4.77); June(4.59); about(4.50); °(4.46); on(4.17); Through(4.06); towards(4.06); ((4.06); after(4.04); upon(3.93); After(3.92); during(3.88); around(3.86); May(3.84); at(3.77); :(3.67); September(3.62); between(3.57); late(3.35); April(3.16); since(3.06); before(3.06); following(3.02); January(2.95); Route(2.79); August(2.71); by(2.67); through(2.60); from(2.49); took(2.41); July(2.14); In(2.12); March(1.99); of(1.89); early(1.78); -(1.54); ;(1.27); over(1.23); in(1.19),83.1,3.318,,,
E050,1284,665,warbler(7.39); rabbits(7.39); sage(7.39); catalyst(7.39); aguar(7.39); psilon(7.39); trout(7.39); oak(7.39); throat(7.39); idium(7.39); mushroom(7.39); pine(7.39); ensis(7.39); oxy(7.39); horn(7.39); arus(7.39); electron(7.39); α(7.39); mercury(7.20); lava(7.13); tree(7.07); rabbit(7.07); ata(7.02); cation(6.98); cattle(6.98); sters(6.98); ster(6.88); fish(6.81); cotton(6.81); Creek(6.73); mul(6.65); horse(6.65); gal(6.65); vinyl(6.65); mar(6.65); fir(6.65); Canyon(6.65); volcanic(6.58); bone(6.58); bell(6.39); alu(6.39); green(6.39); gray(6.17); ma(6.17); ite(6.00); pen(5.98); ves(5.98); Mountains(5.98); ae(5.98); pitch(5.93),20.4,6.107,,,
E051,5712,1074,Esc(5.24); eyew(5.24); McN(5.24); Jas(5.24); mead(5.24); Kw(5.24); Ign(5.24); Lom(5.24); upl(5.24); Quinn(5.24); flav(5.24); Bh(5.24); wh(5.24); ♭(5.24); Bf(5.24); Cav(5.24); Mull(5.24); Tenn(5.24); Lenn(5.24); Bros(5.24); Som(5.24); Bask(5.24); Inc(5.24); Mess(5.24); Dall(5.24); nit(5.24); exem(5.24); Mach(5.24); Sn(5.24); Hous(5.24); nucle(5.24); 14th(5.24); Dol(5.24); Sab(5.24); sc(5.24); incl(5.24); Th(5.24); Rh(5.24); Mackin(5.24); Eich(5.24); Androm(5.24); Chino(5.24); Kr(5.24); feder(5.24); sl(5.24); Dr(5.24); var(5.24); Pr(5.24); Sc(5.24); Indi(5.24),5.0,4.356,,,
E052,11,11,seals(14.26); elsewhere(11.45); idea(11.09); 75(10.17); building(9.26); mi(8.97); Street(8.87); guns(8.83); match(7.92); north(7.90); song(7.11),100.0,2.398,,,
E053,1644,539,Mackin(7.03); Carac(7.03); Zam(7.03); Lom(7.03); Pil(7.03); Cav(7.03); Ign(7.03); vor(7.03); wasn(7.03); ci(7.03); ib(7.03); Par(7.03); amb(7.03); aj(7.03); zz(7.03); ž(7.03); iv(7.03); š(7.03); om(6.91); ush(6.90); ac(6.88); Fer(6.84); ot(6.78); az(6.77); uc(6.77); eral(6.77); pic(6.77); Bor(6.77); ur(6.77); dd(6.71); raw(6.71); Tul(6.71); ag(6.71); ann(6.71); deb(6.71); Pr(6.71); rif(6.71); z(6.69); av(6.69); ol(6.67); ř(6.66); og(6.64); ob(6.62); Tib(6.62); oz(6.62); oul(6.62); ern(6.62); gu(6.62); Cent(6.62); gh(6.62),28.2,5.685,,,
E054,3082,71,"HMS(6.13); ""),(5.39); !,(5.13); ),(4.99); —(4.80); Best(4.71); ;(4.69); ,(4.40); ((4.34); :(3.98); –(3.82); /(3.81); "",(3.76); called(2.48); named(2.25); band(2.01); including(1.94); ).(1.61); and(1.43); '(0.90); against(0.60); as(0.60); )(0.59); ""(0.16); -(-0.27); of(-0.46); .(-0.65); for(-0.80); is(-1.10); from(-1.22); with(-1.33); by(-2.04); to(-3.11); in(-3.86)",98.6,1.600,,,
E055,918,143,":(7.44); except(7.29); entitled(6.87); titled(6.70); ""[(6.65); say(6.46); felt(6.40); including(6.15); until(5.65); included(5.57); include(5.34); ;(5.08); produced(4.76); such(4.63); behind(4.60); described(4.59); like(4.47); although(4.44); before(4.31); after(4.30); while(3.94); /(3.63); After(3.50); than(3.35); —(3.25); as(3.24); Route(3.02); –(2.98); ),(2.83); ,(2.78); when(2.71); being(2.51); but(2.48); "",(2.34); that(2.29); be(1.97); for(1.73); was(1.55); ""(1.49); is(1.46); by(1.44); .(1.42); on(0.97); with(0.90); it(0.64); of(0.15); from(0.11); were(0.05); to(-0.52); in(-1.70)",88.1,3.580,,,
E056,3928,1734,integration(5.78); Construction(5.78); precipitation(5.78); complexes(5.78); teachings(5.78); boards(5.51); stocks(5.49); contribution(5.46); sessions(5.46); pattern(5.36); snow(5.36); treaty(5.36); flesh(5.36); watches(5.36); exhibitions(5.36); Plans(5.29); invasions(5.29); roadway(5.26); wheel(5.19); idea(5.19); sails(5.19); massacre(5.19); resources(5.10); designation(5.10); tomb(5.04); armies(5.04); proceedings(5.04); shelters(5.04); Disc(5.04); warnings(5.04); crisis(5.04); stadium(5.04); wave(5.04); sources(5.04); concept(5.04); levels(5.04); stones(4.97); verse(4.97); remix(4.97); shear(4.95); cap(4.90); rain(4.87); convection(4.86); population(4.84); range(4.83); economy(4.78); flooding(4.78); phase(4.78); alignment(4.78); warfare(4.78),6.9,6.996,,,
E057,3761,762,Khmer(5.84); Emergency(5.84); Yuan(5.84); Imperial(5.84); Armoured(5.84); Malaysian(5.84); Citizen(5.84); Solomon(5.84); Iraqi(5.84); Mounted(5.84); Parachute(5.84); Communist(5.84); Services(5.84); Continental(5.84); Second(5.84); Atlantic(5.84); 1st(5.84); Soviet(5.84); ayan(5.84); Persian(5.84); Confederate(5.84); Revolutionary(5.84); Russian(5.84); Reserve(5.84); Federal(5.84); Mediterranean(5.84); Vietnamese(5.84); Cold(5.84); Arab(5.84); Social(5.84); Horse(5.84); Turkish(5.84); Labor(5.84); Commonwealth(5.84); Northern(5.84); Military(5.84); Indones(5.84); Supreme(5.84); Eastern(5.84); Civil(5.84); otic(5.84); Sinai(5.84); unga(5.84); Internal(5.84); 60th(5.84); Reconstruction(5.84); Qing(5.84); Bomber(5.84); Gulf(5.84); Korean(5.84),10.4,5.714,,,
E058,3734,306,overthrow(5.85); relieve(5.85); endorsed(5.85); prompting(5.85); starring(5.85); involving(5.85); Under(5.85); replace(5.66); alongside(5.59); by(5.46); defeating(5.44); kills(5.44); comprising(5.44); join(5.44); With(5.42); praised(5.35); accused(5.34); prompted(5.27); Given(5.27); convinced(5.11); attracted(5.11); featuring(5.11); against(5.10); with(5.07); comprised(5.04); told(5.04); Following(5.03); despite(4.99); invited(4.85); replacing(4.85); encountered(4.85); under(4.81); following(4.77); killing(4.66); causing(4.63); criticized(4.63); forcing(4.59); features(4.57); accompanied(4.53); including(4.47); For(4.42); ordered(4.40); featured(4.35); cited(4.27); honor(4.27); joined(4.27); defeated(4.18); meet(4.15); included(4.13); impressed(4.11),45.4,3.480,,,
E059,2520,124,"containing(5.20); abandon(5.00); using(4.50); For(4.46); of(4.40); towards(4.10); from(4.01); through(3.88); My(3.83); Robert(3.68); for(3.67); against(3.63); by(3.47); under(3.43); with(3.41); [UNK](3.37); on(3.22); among(2.96); within(2.92); in(2.82); between(2.67); at(2.53); ""(2.50); into(1.74); to(1.69); both(1.63); about(1.61); some(1.16); New(1.06); On(1.05); .(0.98); other(0.90); its(0.73); over(0.68); their(0.51); an(0.35); s(-0.28); In(-0.43); as(-0.50); ((-0.51); -(-1.08); a(-1.92); The(-2.04); the(-3.12); and(-3.46); ,(-3.75)",96.5,2.584,,,
E060,4914,41,"!.(5.45); '.""(5.45); .'(5.45); "").(5.45); %.(5.45); .""(5.41); "".(5.40); ).(5.33); .(5.14); '.(5.04); [...](4.13); !(3.34); ""(1.47); [PAD](-3.95)",99.3,0.691,,,
E061,1574,941,Holocaust(7.10); AIDS(7.10); arus(7.10); Wright(7.10); Name(6.92); Easy(6.83); filters(6.78); Ji(6.68); rones(6.51); 書(6.51); Ringo(6.42); Love(6.42); Lennon(6.36); xi(6.36); McCartney(6.32); Carell(6.25); drums(6.25); Cage(6.10); oo(6.10); Blues(6.10); Beatles(5.78); Mart(5.78); Time(5.72); 202(5.68); outh(5.68); Party(5.68); iversary(5.68); Oka(5.68); [UNK](5.64); ata(5.44); ics(5.36); Shop(5.36); ism(5.32); Patrick(5.10); Starr(5.04); Scientology(5.03); SpongeBob(5.03); 1971(4.98); Potter(4.96); logists(4.95); Harry(4.93); Styles(4.90); Mexico(4.90); Michael(4.90); Madonna(4.82); Germany(4.82); nan(4.78); angelo(4.78); Africa(4.64); ry(4.64),18.7,6.540,,,
E062,2254,301,"ensured(6.58); Using(6.58); maintaining(6.58); whether(6.32); whereas(6.16); require(6.16); ensure(6.16); providing(6.09); If(6.06); except(5.99); meaning(5.90); adopted(5.90); although(5.87); What(5.84); believing(5.69); where(5.61); provide(5.58); lacked(5.58); if(5.58); using(5.58); lay(5.58); allows(5.58); allowing(5.41); allow(5.12); believed(5.09); that(5.03); While(4.99); follow(4.99); ""...(4.84); provides(4.84); such(4.72); though(4.64); while(4.60); as(4.58); so(4.51); Although(4.43); required(4.33); than(4.32); find(4.26); ;(4.24); how(4.15); But(4.08); see(4.06); included(4.06); announced(3.92); provided(3.84); When(3.84); For(3.77); include(3.72); ordered(3.67)",46.1,3.904,,,
E063,2425,1192,"deities(6.47); seats(6.47); pictures(6.47); trains(6.47); scenes(6.30); sites(6.28); bridges(6.28); meetings(6.25); spikes(6.25); shots(6.21); themes(6.15); masks(6.15); tels(6.15); onies(6.15); exhibitions(6.06); flesh(6.06); temples(6.06); watches(6.06); portraits(6.06); portions(6.06); tickets(6.06); bars(6.06); palaces(6.06); pts(6.06); those(6.00); crimes(5.99); trees(5.99); courses(5.99); cases(5.96); actions(5.93); difficulties(5.89); ramps(5.89); battleships(5.89); issues(5.84); locations(5.80); elements(5.77); footage(5.74); ks(5.74); ones(5.74); iles(5.74); windows(5.74); warnings(5.74); helicopters(5.74); bodies(5.74); "")(5.74); charges(5.70); Plans(5.67); problems(5.67); incidents(5.67); tracks(5.60)",10.4,6.675,,,
E064,2398,285,380(6.49); 185(6.49); 42(6.49); 140(6.49); ½(6.49); 150(6.39); 60(6.33); 57(6.27); 36(6.25); 70(6.24); 88(6.23); 52(6.23); 59(6.23); sixteen(6.17); 370(6.17); 65(6.17); twelve(6.17); 232(6.07); 152(6.07); 43(6.07); 62(6.07); 13(6.07); 38(6.05); 12(6.04); 64(6.03); 16(6.00); 58(5.99); 17(5.98); 6(5.96); 3(5.92); 39(5.90); 32(5.90); 360(5.90); 160(5.90); nine(5.90); 67(5.90); seven(5.90); 40(5.88); 18(5.87); 5(5.85); 250(5.81); 23(5.80); 47(5.79); 14(5.76); 30(5.76); 37(5.75); 700(5.75); 73(5.75); 34(5.75); 1(5.73),37.6,4.719,,,
E065,46141,502,Eight(2.22); fewer(2.22); hundred(2.07); Some(2.05); Two(2.04); Four(1.98); seven(1.92); twenty(1.90); Many(1.90); few(1.89); Later(1.87); [PAD](1.85); five(1.78); eight(1.76); That(1.68); 67(1.64); 160(1.64); Both(1.64); 52(1.64); Three(1.59); 30(1.55); 20(1.50); 900(1.49); 42(1.49); 98(1.49); fourteen(1.49); Most(1.49); stating(1.49); sixteen(1.49); nine(1.47); several(1.46); 57(1.42); Several(1.42); 16(1.38); four(1.38); 12(1.38); three(1.37); Six(1.35); 85(1.33); 100(1.32); 25(1.32); 300(1.32); 33(1.30); Other(1.29); 500(1.27); what(1.26); 13(1.25); 800(1.22); 90(1.22); 27(1.22),94.9,0.623,,,
E066,2083,1224,Dome(6.69); warbler(6.69); Birmingham(6.69); Cardiff(6.69); amoto(6.69); Anglesey(6.28); Shetland(6.01); 1906(5.96); Alabama(5.96); 1949(5.96); Texas(5.96); politics(5.89); Salisbury(5.89); Regiment(5.83); ata(5.82); Nevada(5.69); Hawaii(5.69); iri(5.69); Township(5.52); unknown(5.50); Washington(5.49); engineers(5.47); Springs(5.47); Rabaul(5.47); asa(5.47); Guerrero(5.47); California(5.47); Portland(5.37); Cage(5.37); Squadron(5.29); 1940(5.28); worth(5.28); France(5.28); Malaya(5.28); Guinea(5.28); downtown(5.25); Mexico(5.17); ville(5.15); Oregon(5.11); Headquarters(5.11); drums(5.11); Ireland(5.11); Britain(5.11); fields(5.11); result(5.06); Battalion(5.04); respectively(4.96); Sydney(4.96); ism(4.92); Creek(4.89),13.5,6.810,,,
E067,2932,1731,succeeds(6.20); honored(6.20); myself(6.20); voices(6.20); laugh(6.20); guy(6.20); everything(6.20); thing(6.01); talk(5.94); Name(5.81); boys(5.78); chemistry(5.78); melody(5.78); ope(5.78); Age(5.78); funny(5.78); something(5.78); beautiful(5.78); rent(5.78); humor(5.61); anything(5.61); dream(5.61); touch(5.61); things(5.55); happened(5.52); job(5.52); pop(5.50); opener(5.46); respect(5.46); filters(5.46); fun(5.42); dark(5.39); sense(5.35); graphics(5.20); azy(5.20); someone(5.20); voice(5.20); me(5.14); word(5.11); lot(5.06); moment(5.03); here(4.98); kind(4.98); records(4.98); space(4.98); money(4.94); ness(4.88); room(4.88); matter(4.88); contract(4.88),7.9,7.172,,,
E068,8,8,stupid(13.13); wealthy(12.72); location(10.40); region(9.59); point(9.40); 3(7.90); later(7.68); )(6.01),100.0,2.079,,,
E069,2632,1069,wrestler(6.36); Each(6.36); flesh(5.94); precipitation(5.94); boarding(5.94); brake(5.77); trail(5.77); peace(5.72); roadway(5.62); Disc(5.62); embassy(5.62); opera(5.51); freeway(5.47); wheel(5.45); component(5.36); expressway(5.36); window(5.36); volunteer(5.36); earth(5.36); One(5.30); production(5.27); stock(5.24); route(5.23); movie(5.16); highway(5.16); target(5.13); pie(5.13); terrain(5.13); road(5.09); library(5.03); design(4.99); This(4.98); poll(4.94); convoy(4.94); tank(4.94); weather(4.94); market(4.94); ization(4.87); fleet(4.85); appeal(4.77); humor(4.77); try(4.77); assassination(4.69); latter(4.68); media(4.65); stone(4.64); book(4.64); woman(4.62); It(4.61); supply(4.55),14.2,6.327,,,
E070,2324,865,Hornet(6.53); Salmon(6.53); 224(6.53); Chino(6.53); DD(6.53); blade(6.53); Matilda(6.53); hound(6.53); Armoured(6.53); Hercules(6.53); Bomber(6.53); Parachute(6.53); Type(6.53); jet(6.53); pounder(6.53); 152(6.53); missile(6.53); CH(6.53); SR(6.53); SA(6.53); Rhodes(6.27); Canberra(6.12); HD(6.12); Amtrak(6.12); Cors(6.12); Transport(6.12); Artillery(6.12); Bristol(6.05); 59(5.95); helicopter(5.95); Commando(5.95); maritime(5.95); Victor(5.95); MC(5.86); AT(5.86); sons(5.84); 15th(5.80); twelve(5.80); Soviet(5.80); Aviation(5.80); CA(5.80); 130(5.73); Bf(5.73); inch(5.73); 57(5.73); fighter(5.69); Marine(5.60); 51(5.53); torpedo(5.53); RAN(5.53),10.3,6.141,,,
E071,3083,131,"wooden(5.54); nearby(5.04); upper(4.96); royal(4.75); ancient(4.67); earlier(4.22); the(4.22); The(4.02); surrounding(3.81); own(2.88); large(2.71); its(2.71); old(2.62); original(2.46); very(2.46); new(2.22); main(1.98); small(1.88); no(1.88); an(1.70); s(1.43); a(0.75); her(0.64); their(0.22); his(-0.01); this(-0.22); ""(-1.16); '(-2.65)",96.0,1.174,,,
E072,3618,1269,relied(5.90); appealed(5.90); qualify(5.90); struggling(5.90); allocated(5.90); aimed(5.90); flew(5.90); ported(5.90); hiding(5.90); sealed(5.90); concentrate(5.90); Returning(5.90); anchored(5.90); structured(5.90); tasked(5.90); marched(5.90); manages(5.90); flown(5.90); omed(5.90); varies(5.90); surrendered(5.90); operates(5.90); locked(5.90); decorated(5.90); dressed(5.90); adapted(5.90); focused(5.90); settled(5.90); operating(5.90); spoke(5.90); landed(5.90); worked(5.90); painted(5.90); cing(5.90); qualified(5.90); displayed(5.90); travelled(5.90); filled(5.90); participated(5.90); adapt(5.90); serve(5.90); operated(5.90); returning(5.90); resulted(5.90); singled(5.90); unfit(5.90); reclassified(5.90); volunteered(5.90); reside(5.90); withdrawing(5.90),7.8,6.609,,,
E073,3378,160,"but(5.83); But(5.72); versus(5.58); Yet(5.58); !,(5.51); champion(5.19); And(5.19); !.(5.15); although(4.94); Though(4.86); and(4.79); Upon(4.77); though(4.64); while(4.53); ;(4.43); yet(4.26); which(4.17); before(3.88); or(3.83); Robert(3.67); Although(3.67); what(3.50); perform(3.41); could(3.34); So(3.26); where(3.23); than(3.15); so(3.02); De(2.94); would(2.83); ((2.65); then(2.60); that(2.55); can(2.33); when(2.16); ).(2.07); if(2.06); It(2.01); did(1.72); after(1.65); :(1.56); After(1.21); to(1.12); ,(1.06); with(0.54); was(0.48); against(0.47); Route(0.40); not(0.40); between(0.37)",90.0,2.532,,,
E074,3801,1551,confused(5.82); rested(5.82); disappeared(5.82); jumped(5.82); splits(5.82); inserted(5.82); exploded(5.82); Returning(5.82); farther(5.82); decorated(5.82); tasked(5.82); struggled(5.82); descend(5.82); westward(5.82); pregnant(5.82); hostile(5.82); nervous(5.82); shifted(5.82); retreated(5.82); locked(5.82); surprised(5.82); struggling(5.82); communicate(5.82); attached(5.82); spoke(5.82); merge(5.82); aground(5.82); clashed(5.82); interfered(5.82); oped(5.82); sacrificed(5.82); restrained(5.82); unable(5.82); filled(5.82); travelled(5.72); withdrawn(5.70); comes(5.70); closer(5.63); happened(5.63); worked(5.62); climbed(5.60); returning(5.60); returned(5.60); removed(5.59); jumping(5.56); delivered(5.56); delayed(5.56); furious(5.56); brown(5.54); fit(5.50),7.6,6.826,,,
E075,1687,220,AAA(7.00); basketball(6.58); TNA(5.57); entire(5.41); Jersey(5.41); 1984(5.30); Zealand(5.24); Ohio(5.12); 1987(4.88); 2011(4.63); Canadian(4.58); ranked(4.54); national(4.47); annual(4.41); RF(4.26); 2012(4.09); LA(4.06); the(3.93); 2010(3.60); 15(3.54); opening(3.49); World(3.38); their(3.35); The(3.28); June(3.26); New(2.96); 13(2.91); N(2.87); 12(2.83); former(2.80); second(2.38); then(2.34); game(2.22); first(2.13); its(1.99); 8(1.98); an(1.74); s(1.64); -(1.34); 2(0.86); his(0.37); )(0.29); '(0.10); a(-0.53); that(-1.32); to(-2.98); .(-3.78),87.3,2.311,,,
E076,2315,47,"a(6.18); A(5.69); an(3.38); runs(3.17); full(3.13); ""(1.84); about(1.41); its(1.12); Route(0.95); -(0.32); was(-2.52); the(-3.00); .(-4.23)",98.3,0.701,,,
E077,1932,1096,camer(6.80); Prosecut(6.80); metamorph(6.80); moul(6.80); Administr(6.80); skirm(6.80); Investig(6.80); receip(6.80); allot(6.80); Arri(6.80); Refle(6.80); invalid(6.80); discrimin(6.80); indul(6.80); totall(6.80); spray(6.80); pac(6.80); reserv(6.80); infiltr(6.80); bust(6.80); perpet(6.80); inform(6.80); dum(6.80); conting(6.80); assem(6.80); deser(6.80); cot(6.80); slop(6.80); jam(6.80); clam(6.80); refere(6.80); testim(6.80); suspic(6.80); mobil(6.80); apolog(6.80); exem(6.80); legitim(6.80); deliber(6.80); subsid(6.80); refer(6.80); Govern(6.80); pun(6.80); sil(6.80); occup(6.80); pil(6.80); stitut(6.80); revol(6.80); imm(6.80); psych(6.80); feder(6.80),9.9,6.762,,,
E078,1292,309,hypoc(7.38); dyn(7.38); fant(7.38); intr(7.38); emb(7.38); sle(7.38); sn(7.38); spr(7.38); bor(7.38); ref(7.38); sou(7.38); mat(7.38); Cr(7.38); loc(7.38); sm(7.38); fl(7.38); sp(7.38); incl(7.38); sc(7.38); br(7.38); ev(7.38); bl(7.38); cont(7.38); dr(7.38); cl(7.38); pr(7.38); str(7.38); tr(7.38); gr(7.28); sh(7.27); pl(7.24); st(7.22); prof(7.19); lob(7.09); nav(7.06); wh(7.06); sw(7.00); pa(6.97); hierogly(6.97); ret(6.97); rhy(6.97); pent(6.97); var(6.97); thr(6.97); l(6.96); f(6.91); w(6.86); upl(6.80); ric(6.80); b(6.80),31.8,5.061,,,
E079,2053,305,Myc(6.71); RF(6.71); DD(6.71); OM(6.71); Structure(6.71); CT(6.71); FE(6.71); NZ(6.71); CH(6.71); CN(6.71); NR(6.71); IN(6.71); AN(6.71); BE(6.71); Article(6.71); IP(6.71); CE(6.71); MC(6.71); AI(6.71); TO(6.71); ME(6.71); OD(6.71); PD(6.71); BL(6.71); LS(6.71); Grade(6.71); AM(6.71); CR(6.71); AT(6.71); CS(6.71); AP(6.71); UN(6.71); NA(6.71); CA(6.71); MS(6.71); SA(6.71); SS(6.71); PC(6.71); $(6.71); £(6.71); MA(6.71); UP(6.62); FM(6.52); Bf(6.49); ‑(6.46); ault(6.45); ($(6.41); TA(6.39); AD(6.38); US(6.32),26.4,4.250,,,
