expert_id,total_tokens_routed,unique_tokens_routed,top_50_tokens,top50_mass_pct,vocab_entropy,human_purity_score,human_category_label,human_syntactic_or_semantic
E043,1760,33,".,(6.52); —(5.55); ),(4.93); ,(4.82); along(3.61); "",(2.82); who(1.85); ((1.33); –(0.82); )(0.81); at(-0.89); as(-0.98)",98.6,0.562,,,
E044,1060,36,"($(7.67); (""(7.67); ((7.65); –(6.76); [(6.04); :(5.71); °(5.00); —(4.18); /(4.10); ;(3.55); December(3.32); -(0.82); ,(0.73); ""(0.55); as(0.07); .(-1.23)",97.9,1.395,,,
E045,2909,48,"'(5.34); &(5.07); /(4.69); -(4.68); of(3.87); ‑(3.75); –(3.21); ((3.14); from(2.15); ,(2.13); by(1.74); at(1.71); or(1.55); in(1.44); including(1.03); for(0.73); between(0.59); as(0.38); and(0.24); on(-0.28); with(-0.40); to(-3.35); .(-4.15)",99.0,2.086,,,
E046,2742,35,entire(6.09); A(4.70); a(4.37); the(3.94); every(3.77); An(3.55); an(3.09); any(3.05); this(2.61); its(2.29); The(1.59); his(1.25); s(1.09); '(-1.25),99.0,1.180,,,
E047,52747,30,"[PAD](1.93); .(-0.38); Richard(-0.63); ‑(-0.84); July(-2.22); ,(-4.51); '(-5.16); of(-7.62)",100.0,0.114,,,
E048,3102,620,Europe(6.12); Java(6.12); 1832(6.12); Brisbane(6.12); Guatemala(6.12); 1799(6.12); 1819(6.12); 1804(6.12); 1797(6.12); 2008(6.12); 2007(6.12); 2012(6.12); 2013(6.12); 2005(6.12); 2003(6.12); 2002(6.12); California(6.12); 1999(6.12); 1998(6.12); 1997(6.12); Florida(6.12); Texas(6.12); Afghanistan(6.12); 1884(6.12); Nevada(6.12); Palestine(6.12); Peru(6.12); 1860(6.12); alia(6.12); 1880s(6.12); Petersburg(6.12); Newark(6.12); Bangladesh(6.12); Norfolk(6.12); Hawaii(6.12); 1890(6.12); 1889(6.12); 1894(6.12); Cardiff(6.12); 1892(6.12); 1870(6.12); 1885(6.12); 1950(6.12); 1992(6.12); Mexico(6.12); 1930(6.12); 1991(6.12); 1942(6.12); Egypt(6.12); 1944(6.12),14.3,5.833,,,
E049,1094,53,"!,(7.51); ,(4.82); episode(4.18); :(3.38); 9(2.68); 5(2.55); ((0.91); is(0.40); .(-1.15)",95.2,0.677,,,
E050,2132,19,of(5.66); from(2.22); called(2.02); for(1.78); between(1.45); at(0.42); on(-0.83); -(-1.06); as(-1.67); in(-1.74); the(-3.47),99.6,0.330,,,
E051,1303,25,onto(7.37); on(7.29); On(7.29); upon(5.91); along(5.68); off(4.01); at(2.35); into(2.33); under(2.16); up(1.89); -(0.23); by(0.20); from(0.02); of(-0.44); in(-1.20); to(-2.61),99.1,1.003,,,
E052,2578,61,was(6.22); were(6.18); been(5.27); are(4.71); is(4.70); being(4.60); eventually(4.48); became(3.59); also(3.32); remained(3.10); subsequently(3.06); received(2.66); then(1.99); took(1.83); be(1.75); again(1.70); later(1.67); has(1.06); have(0.97); had(0.86); not(0.20),98.2,1.526,,,
E053,2044,162,comprised(6.72); comprising(6.72); plus(6.72); Unlike(6.72); noting(6.72); consisting(6.72); includes(6.72); except(6.72); including(6.72); include(6.62); especially(6.55); included(6.49); Like(6.40); contains(6.19); titled(6.14); entitled(6.04); consisted(5.98); mainly(5.91); particularly(5.91); featuring(5.72); specifically(5.72); :(5.71); like(5.64); than(5.52); mostly(5.46); such(5.43); adding(5.30); since(5.25); features(5.22); featured(5.09); —(4.99); contained(4.98); particular(4.91); even(4.85); example(4.81); alongside(4.72); Since(4.72); as(4.62); well(4.52); are(4.43); only(4.43); called(4.30); with(3.91); by(3.90); behind(3.86); after(3.70); from(3.65); based(3.55); saying(3.50); is(3.40),67.3,3.906,,,
E054,2385,641,Regardless(6.50); Afterwards(6.50); 1860(6.50); Additionally(6.50); Nevertheless(6.50); Originally(6.50); Further(6.50); However(6.50); Then(6.50); Finally(6.50); Eventually(6.50); Consequently(6.50); Indeed(6.50); Thus(6.50); Here(6.50); Shortly(6.50); Meanwhile(6.50); Also(6.50); Instead(6.50); occasions(6.50); Later(6.37); 1941(6.36); however(6.36); 1950(6.30); Prior(6.23); memoirs(6.18); consequence(6.18); 1930s(6.18); Soon(6.18); Yet(6.08); instance(6.08); 1956(6.08); 1939(6.08); 1884(6.08); meanwhile(6.08); 2014(6.08); addition(6.04); 1901(6.04); 1870(6.01); 1797(6.01); 1908(6.01); 1942(5.91); 1938(5.91); 1960s(5.91); 1918(5.91); 1964(5.91); 1943(5.91); 1885(5.91); 1798(5.91); 1951(5.91),15.7,5.811,,,
E055,2472,300,910(6.45); 460(6.45); 370(6.45); 380(6.45); 260(6.45); 320(6.45); 230(6.45); fourteen(6.45); 270(6.45); 185(6.45); 42(6.45); 150(6.45); 160(6.45); twelve(6.45); 93(6.45); 900(6.45); 140(6.45); 105(6.45); ½(6.45); hundred(6.45); 70(6.37); 300(6.35); square(6.31); 800(6.29); twenty(6.29); 200(6.29); sq(6.28); 600(6.28); 110(6.28); 32(6.24); 57(6.22); 60(6.20); 360(6.18); 52(6.18); 88(6.18); 58(6.17); nine(6.15); 40(6.14); 700(6.12); thirty(6.12); 68(6.12); 34(6.12); 750(6.12); 36(6.07); 5(6.05); 45(6.05); 106(6.03); 152(6.03); 02(6.03); 232(6.03),19.3,4.818,,,
E056,2244,14,"),(5.79); ,(4.87); "",(3.79); —(2.23); ;(1.66); )(1.34)",99.6,0.332,,,
E057,2979,13,The(5.58); the(4.04); his(-1.19),99.5,0.669,,,
E058,1791,214,"calling(6.91); called(6.91); titled(6.91); becomes(6.91); became(6.91); renamed(6.91); entitled(6.91); become(6.91); deemed(6.91); considered(6.91); becoming(6.91); consider(6.91); named(6.84); designated(6.77); calls(6.59); declared(6.53); upgraded(6.50); proved(6.40); classified(6.17); appointed(6.12); forms(6.10); assigned(6.08); as(6.07); known(5.99); pleaded(5.91); increasingly(5.69); forming(5.69); now(5.66); referred(5.65); call(5.65); meaning(5.50); headed(5.33); thought(5.13); sometimes(4.80); As(4.74); term(4.59); be(4.54); too(4.37); ""(4.36); like(4.35); listed(4.33); into(4.23); form(4.21); ranked(4.04); being(3.96); once(3.85); said(3.79); remained(3.63); described(3.63); won(3.42)",79.8,3.456,,,
E059,2371,123,"be(6.36); being(6.28); Still(6.09); become(6.06); been(5.98); clearly(5.92); apparently(5.51); still(5.23); were(5.20); are(5.00); was(4.96); actually(4.92); longer(4.92); is(4.86); not(4.71); never(4.62); already(4.51); becoming(4.51); became(4.26); as(4.20); too(4.18); really(4.09); now(4.03); would(3.92); t(3.55); re(3.45); considered(3.34); un(3.28); just(3.05); often(2.88); m(2.85); very(2.84); have(2.57); so(2.11); s(1.99); had(1.98); more(1.96); could(1.73); only(1.73); am(1.60); ""(1.46); it(0.69); also(0.53); has(0.45); '(-0.53); a(-2.24); to(-3.06); of(-3.15)",96.5,2.884,,,
E060,1660,483,remembers(7.02); presumed(7.02); ensured(7.02); testified(7.02); realize(7.02); adds(7.02); confess(7.02); proclaimed(7.02); asserted(7.02); hoping(7.02); commenting(7.02); suspected(7.02); surprised(7.02); complained(7.02); insisted(7.02); believing(7.02); realized(7.02); discovers(7.02); prove(7.02); suggesting(7.02); explains(7.02); remarked(7.02); stating(7.02); aware(7.02); meant(7.02); think(7.02); believes(7.02); seemed(7.02); hoped(7.02); learn(7.02); writes(7.02); recalled(7.02); knew(7.02); indicated(7.02); claiming(7.02); noting(7.02); believe(7.02); suggests(7.02); say(7.02); According(7.02); stated(7.02); know(7.02); argued(7.02); says(7.02); commented(7.02); discover(7.02); saying(7.02); believed(7.02); claimed(7.02); suggested(7.02),24.5,5.437,,,
E061,1107,34,By(7.53); by(7.50); via(5.60); commanded(5.60); among(5.15); under(4.51); part(4.39); from(4.38); following(3.76); between(2.98); before(2.90); against(2.82); through(2.41); after(2.26); over(1.87); with(1.73); as(1.39); of(0.58); to(0.36); on(-0.15),98.6,1.304,,,
E062,2675,23,the(4.42); The(3.76); its(1.79); their(0.69); s(0.34); this(-0.02); an(-0.73); '(-2.44); a(-2.68),99.3,0.480,,,
E063,3165,626,Nationalist(6.09); gubernatorial(6.09); Aboriginal(6.09); Boer(6.09); humanitarian(6.09); democratic(6.09); Rhodesian(6.09); Malaysian(6.09); external(6.09); vital(6.09); Communist(6.09); Iraqi(6.09); activist(6.09); indigenous(6.09); revolutionary(6.09); nationalist(6.09); Heavyweight(6.09); Protestant(6.09); racial(6.09); communist(6.09); itarian(6.09); ultimate(6.09); Indonesian(6.09); legitimate(6.09); Maya(6.09); domestic(6.09); secondary(6.09); Korean(6.09); urban(6.09); Arab(6.09); student(6.09); regional(6.09); otic(6.09); Vietnamese(6.09); Turkish(6.09); Nazi(6.09); Czech(6.09); imperial(6.09); Confederate(6.09); civilian(6.09); Scottish(6.09); principal(6.09); main(6.09); human(6.09); female(6.09); civil(6.09); central(6.09); Soviet(6.09); Russian(6.09); male(6.09),13.4,5.581,,,
E064,2311,757,agan(6.54); ault(6.54); avig(6.54); ön(6.54); uto(6.54); thal(6.54); ont(6.54); vor(6.54); hn(6.54); eral(6.54); ork(6.54); augh(6.54); ister(6.54); ils(6.54); ode(6.54); arty(6.54); ave(6.54); ip(6.54); ark(6.48); ush(6.41); lig(6.37); ert(6.35); ree(6.35); ude(6.32); uck(6.25); ose(6.24); ax(6.23); deb(6.22); rif(6.22); ind(6.22); raw(6.22); dd(6.22); ct(6.22); rell(6.18); rel(6.18); Der(6.16); overland(6.13); ledge(6.13); aus(6.13); itch(6.13); aver(6.13); aren(6.13); oul(6.13); idan(6.13); izer(6.13); lon(6.13); amped(6.13); iner(6.13); ick(6.13); origin(6.10),16.3,6.072,,,
E065,3127,56,"'.""(6.11); %.(5.69); "".(5.63); .""(5.33); ).(5.22); .(5.16); .)(5.11); !.(4.52); 12(2.30); 17(2.23); 3(1.87); 5(1.45); 4(1.41); 7(1.28); 9(1.17)",98.3,0.672,,,
E066,1881,423,Wa(6.84); zh(6.84); Mull(6.84); Ign(6.84); ön(6.84); oul(6.84); zz(6.84); abin(6.84); Ball(6.84); hl(6.84); Mach(6.84); Dall(6.84); umb(6.84); sch(6.84); coll(6.84); vor(6.84); ann(6.84); ff(6.84); Bo(6.84); amb(6.84); ř(6.84); qu(6.84); iv(6.84); ubl(6.84); hn(6.84); ark(6.77); Sk(6.75); ush(6.70); ik(6.68); lig(6.67); gh(6.65); ab(6.65); Ich(6.62); om(6.58); Tok(6.58); v(6.52); dd(6.52); deb(6.52); wh(6.52); Der(6.46); sw(6.46); Lenn(6.42); Bal(6.42); Mak(6.42); Pa(6.42); Sand(6.42); gu(6.42); ž(6.42); av(6.42); ern(6.42),24.9,5.360,,,
E067,2955,25,"nor(5.87); and(5.72); or(5.60); &(4.73); /(4.20); ](3.14); than(2.34); early(1.58); but(0.98); then(0.80); -(-0.53); as(-1.41); to(-3.38); ,(-3.75)",99.6,0.416,,,
E068,2495,394,inflicting(6.43); wounding(6.43); totall(6.43); endured(6.43); inflicted(6.43); weighed(6.43); comprised(6.43); underwent(6.43); require(6.43); plus(6.43); suffering(6.43); earning(6.43); attained(6.43); spent(6.43); suffered(6.43); earned(6.43); deliver(6.43); carrying(6.31); receiving(6.26); scored(6.26); numbering(6.21); causing(6.21); providing(6.21); scoring(6.17); contributed(6.05); numbered(6.05); received(6.03); indicated(6.02); generated(6.02); caused(5.99); least(5.93); carry(5.90); carried(5.88); With(5.87); gained(5.85); fired(5.77); adding(5.75); cost(5.73); achieved(5.70); experienced(5.70); prompting(5.70); attracted(5.70); contained(5.70); producing(5.70); containing(5.62); killing(5.60); capturing(5.58); contains(5.54); making(5.48); concentrated(5.43),16.5,4.330,,,
E069,3703,707,Eno(5.86); Keller(5.86); Thanhouser(5.86); Krusty(5.86); Chandler(5.86); Admiralty(5.86); DOT(5.86); Bradley(5.86); Olivia(5.86); Microsoft(5.86); developers(5.86); Brown(5.86); Dwight(5.86); Dale(5.86); Lewis(5.86); Kennedy(5.86); Rhodes(5.86); Andy(5.86); Beckham(5.86); Edge(5.86); Grey(5.86); Cooke(5.81); Carey(5.80); Smith(5.77); Churchill(5.77); Sega(5.76); Walter(5.73); They(5.72); Goebel(5.71); Taylor(5.71); Carell(5.69); Turner(5.68); MDOT(5.67); Caldwell(5.66); We(5.62); Solomon(5.60); Styles(5.59); She(5.57); he(5.57); Henry(5.54); Farrell(5.54); Riley(5.54); Carnegie(5.54); Weaver(5.54); Pam(5.54); Lennon(5.54); RF(5.54); Clinton(5.51); Michael(5.51); Angle(5.49),26.3,5.392,,,
E070,2900,118,"couldn(6.22); helping(6.22); cannot(6.22); helped(6.05); must(6.05); could(5.99); To(5.86); might(5.85); can(5.83); would(5.81); should(5.80); does(5.77); will(5.63); to(5.51); may(5.35); turning(5.34); easily(5.22); not(5.15); Upon(4.99); did(4.66); you(4.55); really(4.54); t(4.31); help(4.31); actually(3.89); what(3.72); rather(3.69); towards(3.31); just(3.17); only(3.02); now(2.89); still(2.69); do(2.63); never(2.59); re(2.43); into(2.17); much(2.07); also(2.05); became(2.05); was(1.64); they(1.62); both(1.43); than(1.37); I(1.32); through(1.02); ""(0.97); or(0.56); as(0.30); had(0.23); were(0.13)",93.8,1.995,,,
E071,1344,263,regardless(7.32); forth(7.32); Back(7.32); apart(7.32); Up(7.32); aged(7.32); down(7.32); up(7.32); Over(7.04); out(6.76); 89(6.74); off(6.61); together(6.48); forward(6.17); due(5.98); over(5.84); according(5.82); 37(5.81); dis(5.79); advantage(5.74); 39(5.74); consisting(5.74); away(5.74); back(5.70); 9(5.56); 0(5.52); 28(5.32); guilty(5.32); 59(5.32); raised(5.10); 5(5.06); 1990(5.00); 6(4.95); 1(4.91); junction(4.91); 4(4.79); control(4.69); 35(4.68); 38(4.66); south(4.62); right(4.62); north(4.55); open(4.52); 7(4.50); command(4.45); 8(4.43); 27(4.42); joined(4.42); about(4.28); 45(4.27),64.1,4.428,,,
E072,1780,96,"whereas(6.92); "";(6.92); Even(6.92); );(6.92); Although(6.92); ;(6.92); While(6.86); Though(6.78); although(6.78); while(6.64); But(6.64); :(6.51); though(6.40); Since(6.33); After(6.04); —(5.76); include(5.52); included(5.51); including(5.44); stating(5.40); saying(5.28); despite(5.18); but(4.80); particularly(4.70); that(4.41); think(4.33); –(4.26); with(4.09); where(4.08); ((3.63); When(3.18); after(3.06); until(2.53); before(2.48); said(2.33); ,(1.88); when(1.76); than(1.66); and(1.59); are(0.82); as(0.59); which(0.26); .(-3.44)",95.8,3.212,,,
E073,4547,316,"Afterwards(5.57); Consequently(5.57); Thus(5.57); Instead(5.57); Eventually(5.57); Then(5.57); because(5.54); !,(5.46); where(5.40); When(5.37); Because(5.30); 1976(5.24); Here(5.24); when(5.24); 1939(5.15); 1944(5.15); 1840s(5.15); Before(5.15); 1832(5.15); 1956(5.15); 1908(5.08); saying(5.01); As(5.00); Finally(4.98); 1888(4.91); 1917(4.91); before(4.88); said(4.86); 1906(4.83); "";(4.76); 1991(4.69); 1901(4.69); ,""(4.62); 1950(4.57); 1885(4.57); 1961(4.57); so(4.45); stating(4.41); think(4.40); 1870(4.34); 1960(4.34); 1985(4.34); there(4.34); after(4.31); But(4.29); Later(4.21); but(4.19); 1997(4.15); 1900(4.15); 1988(4.11)",22.5,3.048,,,
E074,2164,1105,deaf(6.64); colorful(6.64); edible(6.64); upright(6.64); disorganized(6.64); undivided(6.64); rhythmic(6.64); believable(6.64); disastrous(6.64); catchy(6.64); dry(6.64); violent(6.64); therly(6.64); brutal(6.64); jealous(6.64); eping(6.64); wonderful(6.64); cheap(6.64); actic(6.64); reminiscent(6.64); slower(6.64); enthusiastic(6.64); modest(6.64); overwhelming(6.64); nervous(6.64); remarkable(6.64); sad(6.64); hostile(6.64); epic(6.64); itious(6.64); bish(6.64); azy(6.64); loud(6.64); elaborate(6.64); plain(6.64); smooth(6.64); sharp(6.64); dramatic(6.64); loose(6.64); funny(6.64); rolling(6.64); aggressive(6.64); interesting(6.64); comfort(6.64); emed(6.64); uous(6.64); sized(6.64); beautiful(6.64); eless(6.64); inated(6.64),8.8,6.648,,,
E075,3250,809,Golden(6.05); Silver(6.05); Sm(6.05); Mike(6.05); De(6.05); Jo(6.05); SpongeBob(6.05); Evan(6.05); Miy(6.05); Microsoft(6.05); Twin(6.05); Lead(6.05); Swan(6.05); Brother(6.05); OD(6.05); Ace(6.05); Will(6.05); Krusty(6.05); Big(6.05); Mr(6.05); Mean(6.05); Good(6.05); Jin(6.05); Marc(6.05); BL(6.05); Pine(6.05); Mrs(6.05); Ed(6.05); Mon(6.05); Larry(6.05); Zoo(6.05); Grey(6.05); Lock(6.05); Dragon(6.05); Space(6.05); Patrick(6.05); Master(6.05); Matt(6.05); Black(6.05); Hud(6.05); Social(6.05); Apple(6.05); Ian(6.05); Santa(6.05); Bill(6.05); Mc(6.05); Clear(6.05); Red(6.05); Mac(6.05); Little(6.05),12.0,5.974,,,
E076,2278,925,utilized(6.56); possession(6.56); auction(6.56); preparation(6.56); purposes(6.56); favour(6.56); responsibility(6.56); lack(6.56); relation(6.56); favor(6.56); used(6.55); use(6.53); addition(6.50); need(6.43); deploy(6.37); basis(6.32); needed(6.30); permission(6.30); serve(6.30); shape(6.30); uses(6.24); respect(6.24); exchange(6.15); notice(6.15); imprisonment(6.15); praise(6.15); violation(6.15); aired(6.15); regard(6.15); charge(6.15); required(6.12); order(6.11); slam(6.08); employed(6.03); part(6.03); extensively(5.98); existence(5.98); trouble(5.98); response(5.92); request(5.91); practice(5.89); recognition(5.89); form(5.86); necessary(5.83); sale(5.83); risk(5.83); intensity(5.83); difficulty(5.83); conceived(5.83); elevation(5.83),25.1,6.157,,,
E077,2158,923,sway(6.64); obey(6.64); overthrow(6.64); relieve(6.64); concentrate(6.64); determine(6.64); evacuate(6.64); enhance(6.64); submit(6.64); distinguish(6.64); identify(6.64); construct(6.64); restore(6.64); laugh(6.64); pursue(6.64); investigate(6.64); prove(6.64); prepare(6.64); engage(6.64); retain(6.64); confess(6.64); participate(6.64); avoid(6.64); accept(6.64); reflect(6.64); achieve(6.64); recover(6.64); protect(6.64); adapt(6.64); hear(6.64); reduce(6.64); replace(6.64); secure(6.64); involve(6.64); promote(6.64); raise(6.64); ensure(6.64); abandon(6.64); improve(6.64); ify(6.64); fill(6.64); deliver(6.64); defend(6.64); join(6.64); develop(6.64); destroy(6.64); represent(6.64); find(6.64); keep(6.64); commit(6.64),11.7,6.412,,,
E078,4532,794,″(5.57); 750(5.57); 320(5.57); 370(5.57); 270(5.57); 1860(5.57); 1893(5.57); 122(5.57); 380(5.57); 152(5.57); 1892(5.57); 02(5.57); 104(5.57); 230(5.57); 1894(5.57); 1890(5.57); 1899(5.57); 125(5.57); 105(5.57); 80(5.57); 300(5.57); 1909(5.57); 140(5.57); 05(5.57); 360(5.57); var(5.57); 185(5.57); 250(5.57); 1975(5.57); 160(5.57); 68(5.57); 209(5.57); 830(5.57); 224(5.57); 1804(5.57); 610(5.57); 129(5.57); 1819(5.57); 86(5.57); 79(5.57); 1919(5.57); 61(5.57); noon(5.57); 65(5.57); 600(5.57); 1962(5.57); 81(5.57); 63(5.57); 1957(5.57); 1958(5.57),5.8,5.761,,,
E079,2208,689,healthcare(6.61); bamboo(6.61); sage(6.61); liquor(6.61); rabbit(6.61); parachute(6.61); float(6.61); gunpowder(6.61); blade(6.61); mead(6.61); soap(6.61); tide(6.61); mercury(6.61); slide(6.61); jungle(6.61); tongue(6.61); mortar(6.61); spear(6.61); bush(6.61); tennis(6.61); vegetation(6.61); dive(6.61); cotton(6.61); anchor(6.61); missile(6.61); dome(6.61); snow(6.61); pin(6.61); brain(6.61); horn(6.61); stadium(6.61); heat(6.61); cave(6.61); stair(6.61); bish(6.61); desert(6.61); creek(6.61); haz(6.61); dust(6.61); trench(6.61); ferry(6.61); timber(6.61); powder(6.61); mud(6.61); tunnel(6.61); concrete(6.61); ammunition(6.61); railroad(6.61); mine(6.61); pole(6.61),11.1,5.884,,,
E080,1434,87,"same(7.23); That(7.23); this(7.23); This(7.20); There(7.00); these(6.88); there(6.65); These(6.63); Such(6.42); next(6.37); every(6.29); that(6.02); following(5.97); such(5.94); what(5.83); present(5.79); previous(5.65); latter(5.55); each(5.06); Meanwhile(4.91); One(4.48); one(4.27); It(4.18); which(4.00); very(3.98); own(3.98); any(3.72); so(3.25); first(1.68); it(1.41); its(0.81); as(0.12); the(-0.37); ""(-1.47)",95.5,2.809,,,
E081,1668,757,moul(7.01); Administr(7.01); sensu(7.01); skirm(7.01); nav(7.01); pec(7.01); glam(7.01); infiltr(7.01); dum(7.01); pac(7.01); pic(7.01); perpet(7.01); mobil(7.01); suspic(7.01); clam(7.01); flav(7.01); subsid(7.01); fant(7.01); toler(7.01); cum(7.01); stitut(7.01); thr(7.01); mat(7.01); rif(7.01); legitim(7.01); tent(7.01); cot(7.01); Organ(7.01); rub(7.01); assem(7.01); insur(7.01); feder(7.01); domin(7.01); mod(7.01); rog(7.01); rob(7.01); rum(7.01); lect(7.01); prim(7.01); alter(7.01); comb(7.01); pur(7.01); trad(7.01); cru(7.01); cred(7.01); mater(7.01); occup(7.01); mal(7.01); tom(7.01); sem(7.01),13.2,6.266,,,
E082,1958,191,beneath(6.78); Along(6.78); beyond(6.78); near(6.78); Off(6.78); outside(6.78); below(6.78); inside(6.78); Upon(6.78); under(6.78); above(6.78); obey(6.78); underneath(6.78); approaching(6.78); relieve(6.78); overthrow(6.78); Under(6.78); off(6.74); within(6.55); facing(6.52); around(6.34); behind(6.17); approaches(6.05); mid(5.87); across(5.82); Through(5.68); along(5.59); over(5.49); toward(5.46); close(5.43); upon(5.32); down(5.08); counter(5.07); at(5.02); up(4.89); faced(4.78); praised(4.69); meet(4.67); towards(4.61); cross(4.56); At(4.52); surrounding(4.46); past(4.37); following(4.31); far(4.20); anti(4.20); alongside(4.20); throughout(4.08); on(4.08); during(4.04),62.4,3.795,,,
E083,3265,21,nor(6.04); and(5.77); &(4.91); or(4.69); then(3.31); subsequently(2.31); than(2.01); but(1.65); /(1.47); also(0.39); -(-2.68),99.6,0.288,,,
E084,2986,279,belonged(6.17); seemed(6.17); seems(6.17); lies(6.17); clearly(5.91); quite(5.85); proved(5.85); presumed(5.76); likely(5.69); probably(5.69); appears(5.59); appear(5.44); occur(5.44); is(5.38); simply(5.17); remains(5.06); largely(5.04); be(5.03); became(4.97); consists(4.95); primarily(4.91); have(4.91); considered(4.88); remained(4.79); soon(4.79); felt(4.70); was(4.69); shown(4.69); appeared(4.53); are(4.49); been(4.49); remain(4.47); lie(4.44); relatively(4.41); too(4.37); particularly(4.37); herself(4.30); actually(4.27); were(4.21); just(4.04); almost(4.04); themselves(4.00); seen(4.00); believed(3.95); ](3.94); mostly(3.91); originally(3.85); intended(3.85); may(3.80); addition(3.71),59.0,3.679,,,
E085,2085,473,Indeed(6.69); Consequently(6.69); consequence(6.69); Additionally(6.69); surprised(6.69); seemed(6.69); Nevertheless(6.69); anything(6.69); nothing(6.69); everything(6.69); something(6.69); However(6.69); however(6.69); fact(6.69); so(6.69); too(6.65); enough(6.61); seems(6.59); Also(6.55); Originally(6.50); addition(6.48); none(6.47); sure(6.47); very(6.44); Finally(6.43); writes(6.43); There(6.41); says(6.37); quite(6.37); So(6.28); say(6.28); meanwhile(6.28); result(6.21); thus(6.21); didn(6.11); things(6.04); therefore(5.95); suggests(5.95); Then(5.95); convinced(5.95); conclusion(5.95); confident(5.95); stated(5.88); Such(5.88); saying(5.88); rather(5.87); Later(5.87); said(5.78); there(5.72); Today(5.69),33.4,5.342,,,
E086,1709,266,lu(6.98); chi(6.98); gri(6.98); fu(6.98); ti(6.98); wa(6.98); ari(6.98); hi(6.98); ano(6.98); hu(6.98); ani(6.98); ai(6.98); ali(6.98); jo(6.98); na(6.98); ho(6.98); la(6.98); az(6.98); ci(6.98); ta(6.98); ha(6.98); ga(6.98); mo(6.98); vi(6.98); lo(6.98); bo(6.98); si(6.98); ou(6.98); li(6.98); ere(6.98); ro(6.98); o(6.98); e(6.96); u(6.95); au(6.93); am(6.91); tri(6.91); ri(6.90); i(6.89); pe(6.83); ne(6.82); ra(6.81); bi(6.79); bu(6.76); ba(6.76); iri(6.72); im(6.72); ang(6.67); xi(6.66); po(6.66),57.1,4.657,,,
E087,3142,1190,aim(6.10); identification(6.10); capabilities(6.10); enthusiasm(6.10); discrimination(6.10); torture(6.10); parallels(6.10); mobility(6.10); ards(6.10); interest(6.10); ability(6.10); ull(6.10); respect(6.10); damage(6.10); concern(6.10); evidence(6.10); influence(6.10); speculation(6.10); ambush(6.10); revenge(6.10); outcome(6.10); acceptance(6.10); opinions(6.10); fraud(6.10); delight(6.10); interference(6.10); attention(6.10); progress(6.10); quality(6.10); wealth(6.10); activity(6.10); treatment(6.10); disease(6.10); danger(6.10); improvements(6.10); emphasis(6.10); confidence(6.10); opportunities(6.10); protection(6.10); opportunity(6.10); criticism(6.10); losses(6.10); resistance(6.10); opinion(6.10); reputation(6.10); knowledge(6.10); independence(6.10); relief(6.10); details(6.10); importance(6.10),8.6,6.625,,,
E088,1788,199,certain(6.91); considerable(6.72); Mer(6.69); your(6.65); El(6.33); our(6.26); dis(6.22); Fre(5.91); Other(5.84); Mc(5.72); no(5.70); Naz(5.69); Hy(5.69); my(5.59); Hor(5.45); particular(5.43); Kn(5.41); Dis(5.33); My(5.33); various(5.27); j(5.23); per(5.20); Sor(5.18); f(5.17); Mount(5.11); US(5.07); No(5.02); mis(5.01); her(4.89); their(4.87); re(4.86); McC(4.78); Air(4.74); his(4.72); further(4.71); other(4.62); Ch(4.59); Her(4.59); great(4.59); human(4.50); Ed(4.41); Sh(4.31); much(4.19); en(4.12); some(4.07); de(3.97); im(3.91); to(3.85); I(3.82); wind(3.78),63.1,3.713,,,
E089,2467,92,"–(5.42); ,""(4.97); than(4.93); to(4.88); does(4.86); did(4.55); before(4.47); re(4.16); They(4.07); -(4.03); New(3.90); t(3.60); [(3.49); without(3.49); dis(3.18); ;(2.98); de(2.93); until(2.86); ,(2.55); —(2.31); not(2.26); ((2.25); and(1.80); or(1.79); After(1.66); "",(1.65); )(1.33); :(1.21); into(1.18); ),(1.08); but(1.05); where(1.02); as(0.34); they(0.12); also(0.06); on(-0.16); for(-0.70); ""(-0.84); '(-1.91); the(-2.09); .(-2.59); in(-2.80)",97.4,2.280,,,
E090,1662,30,the(4.48); same(4.40); every(4.08); this(3.40); its(2.01); s(1.18); a(0.01); that(-0.30); -(-0.70); The(-1.86),98.3,0.463,,,
E091,1076,532,pyram(7.65); hierogly(7.65); metamorph(7.65); aller(7.65); hypoc(7.65); hap(7.65); gly(7.65); electro(7.65); testim(7.65); clim(7.65); oph(7.65); fant(7.65); phal(7.65); nucle(7.65); lu(7.65); Sciento(7.65); nit(7.65); lob(7.65); oxy(7.65); syn(7.65); auto(7.65); semi(7.65); psych(7.65); rhy(7.65); electron(7.65); alle(7.65); bio(7.65); gy(7.65); Indi(7.65); cycl(7.65); lect(7.65); pil(7.65); min(7.65); tem(7.65); char(7.65); bot(7.65); ropol(7.52); hy(7.49); hom(7.42); tal(7.38); pic(7.38); ros(7.38); uc(7.38); mon(7.38); ph(7.32); ep(7.28); rac(7.23); rit(7.23); dyn(7.23); haz(7.23),27.6,5.884,,,
