expert_id,total_tokens_routed,unique_tokens_routed,top_50_tokens,top50_mass_pct,vocab_entropy,human_purity_score,human_category_label,human_syntactic_or_semantic
E081,4769,1111,ubl(5.50); Protection(5.50); roadway(5.50); organ(5.50); Waters(5.50); Police(5.50); TA(5.50); Forest(5.50); Stock(5.50); highways(5.50); Drive(5.50); rivers(5.50); Ewing(5.50); metro(5.50); Transportation(5.50); Heritage(5.50); Indonesia(5.50); trunk(5.50); Park(5.50); City(5.50); transportation(5.50); cave(5.50); Parkway(5.50); vegetation(5.50); Art(5.50); seats(5.50); tunnel(5.50); Labour(5.50); State(5.50); GM(5.50); eland(5.50); Wayne(5.50); Interstate(5.50); Construction(5.50); Kansas(5.50); rail(5.50); FM(5.50); Cedar(5.50); trails(5.50); Electric(5.50); field(5.50); buses(5.50); DOT(5.50); Quinn(5.50); MDOT(5.50); stocks(5.50); motor(5.50); stock(5.50); residents(5.50); Jersey(5.50),9.0,6.224,,,
E082,8717,23,the(4.58); early(0.44); an(-0.74); its(-1.38); a(-1.62); his(-1.74); for(-2.30); to(-4.94),99.8,0.080,,,
E083,38,4,play(12.47),92.1,0.363,,,
E084,7365,875,Aw(4.87); !(4.87); MacL(4.87); G(4.87); D(4.87); ob(4.87); ret(4.87); og(4.87); ick(4.87); ma(4.87); Mess(4.87); Sn(4.87); Mik(4.87); dish(4.87); Sin(4.87); Py(4.87); hl(4.87); Dol(4.87); Cho(4.87); Kal(4.87); Death(4.87); Cab(4.87); sho(4.87); Us(4.87); itt(4.87); jack(4.87); Kn(4.87); oz(4.87); Ta(4.87); Tok(4.87); Media(4.87); Tar(4.87); Raj(4.87); Ever(4.87); Ok(4.87); Mas(4.87); Kin(4.87); Rolling(4.87); Kam(4.87); End(4.87); Ep(4.87); emb(4.87); cat(4.87); o(4.87); n(4.87); l(4.87); k(4.87); i(4.87); eng(4.87); Jo(4.87),11.0,5.791,,,
E085,1110,121,"prompting(7.60); possibly(7.60); afterwards(7.60); respectively(7.60); subsequently(7.60); ultimately(7.60); earlier(7.60); nor(7.60); bl(7.60); later(7.59); eventually(7.50); soon(7.49); finally(7.49); significantly(7.41); thus(7.38); then(7.28); currently(7.28); consequently(7.28); till(7.28); initially(7.25); mm(7.20); nevertheless(7.19); ft(7.19); briefly(7.02); shortly(6.97); morning(6.91); therefore(6.86); yet(6.86); officially(6.75); )(6.71); mph(6.68); died(6.67); .)(6.60); successfully(6.60); ever(6.40); again(6.19); ),(6.19); instead(6.14); neither(6.02); subsequent(5.86); until(5.85); according(5.84); ).(5.63); remains(5.49); crash(5.49); storm(5.17); even(4.88); although(4.85); published(4.73); may(4.65)",89.7,3.490,,,
E086,4053,214,"loyal(5.73); Where(5.73); ""...(5.73); Mrs(5.73); Having(5.73); Due(5.73); Ian(5.73); Prior(5.73); Shortly(5.73); Even(5.73); Harry(5.73); Both(5.73); Not(5.73); Im(5.73); That(5.73); My(5.73); young(5.73); Hot(5.73); Mr(5.73); According(5.73); Dr(5.73); Ph(5.73); Or(5.73); His(5.73); A(5.73); Com(5.73); Un(5.73); An(5.73); At(5.73); And(5.73); So(5.73); Par(5.73); trying(5.73); From(5.73); It(5.72); The(5.71); On(5.71); He(5.70); There(5.70); No(5.69); Some(5.68); They(5.68); This(5.67); But(5.64); un(5.57); One(5.56); As(5.56); With(5.53); Several(5.51); Ma(5.50)",75.4,3.351,,,
E087,70,16,crosses(11.59); cross(11.59); crossed(10.13); head(9.55); crossing(8.31); an(4.84),85.7,2.047,,,
E088,1878,469,nude(6.84); ancestry(6.84); revenge(6.84); ancestors(6.84); staying(6.84); fortune(6.84); apartment(6.84); guilty(6.84); birthday(6.84); pregnant(6.84); brothers(6.84); youth(6.84); neighbor(6.84); storyline(6.84); residence(6.84); dream(6.84); partner(6.84); girls(6.84); cap(6.84); women(6.84); sex(6.84); born(6.84); children(6.84); friend(6.84); child(6.84); mother(6.84); boy(6.84); lot(6.84); money(6.84); brother(6.84); girl(6.84); birth(6.84); friends(6.84); education(6.84); property(6.84); wealth(6.84); college(6.84); murder(6.84); sexual(6.84); dog(6.84); husband(6.84); hair(6.84); class(6.84); ring(6.84); son(6.84); family(6.84); lack(6.84); father(6.84); care(6.84); female(6.84),26.1,5.475,,,
E089,281,45,commenced(9.58); starts(9.58); begin(9.58); shown(9.58); begins(9.58); seen(9.58); started(9.58); began(9.58); ended(9.58); ceased(9.26); created(7.10); beginning(7.00); been(3.67); in(0.01); the(-1.22),86.5,2.627,,,
E090,1714,17,was(6.97); were(3.67); became(2.07); is(1.75); had(1.44),99.0,0.352,,,
E091,4471,16,an(5.59); -(5.59); a(5.59); –(-0.52); the(-1.54); .(-3.77); of(-4.38),99.8,1.030,,,
E092,6082,1000,War(5.15); million(5.15); Transit(5.15); Matilda(5.15); Expressway(5.15); AIF(5.15); renumbering(5.15); polis(5.15); Complex(5.15); Divisions(5.15); interchanges(5.15); Offensive(5.15); Census(5.15); merge(5.15); warehouse(5.15); Armoured(5.15); area(5.15); Places(5.15); helicopters(5.15); Bailey(5.15); Strait(5.15); depot(5.15); Rivers(5.15); Richards(5.15); trenches(5.15); ctorate(5.15); Ferry(5.15); Air(5.15); River(5.15); Army(5.15); bridge(5.15); Division(5.15); Road(5.15); coast(5.15); miles(5.15); missile(5.15); zones(5.15); corridor(5.15); coalition(5.15); Quinn(5.15); massacre(5.15); brigades(5.15); frontier(5.15); Artillery(5.15); Lakes(5.15); Track(5.15); Powers(5.15); region(5.15); army(5.15); Act(5.15),13.7,6.114,,,
E093,553,13,had(8.61); could(4.25); began(3.96); would(3.70); been(3.02); was(1.87); were(0.78),98.6,0.453,,,
E094,1599,527,resemblance(7.07); parallels(7.07); akin(7.07); likes(7.07); chains(7.07); keen(7.07); delight(7.07); asp(7.07); steps(7.07); proportion(7.07); wish(7.07); confidence(7.07); emphasis(7.07); waiting(7.07); descend(7.07); doubt(7.07); superior(7.07); wait(7.07); parallel(7.07); desire(7.07); truth(7.07); refers(7.07); prove(7.07); respond(7.07); step(7.07); failure(7.07); nothing(7.07); rush(7.07); figure(7.07); contrast(7.07); travel(7.07); reference(7.07); reflect(7.07); belief(7.07); rise(7.07); note(7.07); believe(7.07); antly(7.07); connection(7.07); sequel(7.07); come(7.07); incl(7.07); respect(7.07); going(7.07); heart(7.07); try(7.07); ful(7.07); ude(7.07); refer(7.07); fact(7.07),18.9,5.729,,,
E095,12916,64,beneath(4.06); aboard(4.06); toward(4.06); alongside(4.06); inside(4.06); onto(4.06); upon(4.06); throughout(4.06); via(4.06); towards(4.06); following(4.06); around(4.06); within(4.06); without(4.06); across(4.06); using(4.06); when(4.06); into(4.06); between(4.06); about(4.06); before(4.06); through(4.06); against(4.06); near(4.06); until(4.06); along(4.06); or(4.06); at(4.06); to(4.06); for(4.06); on(4.06); by(4.06); over(4.06); after(4.06); under(4.06); during(4.06); with(4.05); up(3.99); from(3.94); as(3.94); outside(3.91); while(3.89); prior(3.89); together(3.89); below(3.87); above(3.40); since(3.17); shortly(2.97); in(2.36); away(2.11),99.6,2.919,,,
E096,2998,988,drivers(6.17); GM(6.17); graphics(6.17); developers(6.17); leg(6.17); Sonic(6.17); aim(6.17); thing(6.17); app(6.17); person(6.17); ones(6.17); characters(6.17); hands(6.17); actors(6.17); animals(6.17); God(6.17); AI(6.17); legs(6.17); consoles(6.17); genius(6.17); installment(6.17); wrestlers(6.17); bosses(6.17); Reviewers(6.17); gameplay(6.17); amoto(6.17); chains(6.17); Genesis(6.17); mechanics(6.17); environments(6.17); enemies(6.17); objects(6.17); IGN(6.17); designs(6.17); character(6.11); Sega(6.07); art(6.06); players(6.03); Williams(6.03); books(6.00); mind(6.00); Jones(5.97); ark(5.96); Mario(5.94); friends(5.94); opponents(5.90); nations(5.85); games(5.83); humor(5.80); Game(5.78),16.4,6.269,,,
E097,49,14,win(12.10); ic(10.65),71.4,1.740,,,
E098,4098,814,group(5.72); courses(5.72); columns(5.72); reforms(5.72); tactics(5.72); absence(5.72); interests(5.72); process(5.72); writings(5.72); formations(5.72); speculation(5.72); trio(5.72); consequence(5.72); organisation(5.72); ism(5.72); system(5.72); report(5.72); documents(5.72); story(5.72); impression(5.72); application(5.72); period(5.72); emphasis(5.72); practices(5.72); panel(5.72); shift(5.72); texts(5.72); behaviour(5.72); membership(5.72); authors(5.72); result(5.72); publications(5.72); ness(5.72); technique(5.72); stance(5.72); squad(5.72); legislation(5.72); formation(5.72); pair(5.72); women(5.72); scheme(5.72); purposes(5.72); values(5.72); dispute(5.72); change(5.72); desire(5.72); plan(5.72); methods(5.72); history(5.72); difficulty(5.72),12.5,5.998,,,
E099,422,115,Honey(9.00); Late(9.00); shopping(9.00); steel(9.00); Christmas(9.00); development(9.00); catch(9.00); growth(9.00); gold(9.00); appear(9.00); born(9.00); ten(9.00); Australia(8.87); sex(8.73); occur(8.67); 1920(8.67); Keller(8.58); 54(8.58); 2009(8.55); 2008(7.74); obtain(7.58); dead(7.41); lie(7.26); those(7.00); ae(6.58); port(6.41); ability(6.33); 35(5.94); five(5.75); such(5.56); million(5.54); Germany(5.02); South(4.18); three(3.70); her(3.51); in(-0.58); the(-2.55),76.1,3.860,,,
E100,251,24,portrayed(9.75); acted(9.75); plays(9.75); playing(9.75); served(9.75); played(9.75); play(9.37); a(3.97); an(2.68); to(-0.23),93.6,2.137,,,
E101,298,33,The(6.92); Tr(6.22); about(4.69); –(3.80); who(3.41); at(2.41); of(0.52); to(-0.48),89.6,1.181,,,
E102,52,18,rather(12.02); Gr(12.02),57.7,2.142,,,
E103,55519,17,...(1.96); what(1.96); [PAD](1.95); [...](1.80); an(-5.52),100.0,0.016,,,
E104,257,15,into(9.71); an(2.97); to(0.47); in(-0.28),94.9,0.571,,,
E105,6953,29,"'(4.95); ((4.95); .(4.70); ’(3.91); for(0.95); of(0.52); to(0.40); P(0.37); is(0.25); 5(-0.12); –(-1.16); -(-1.54); s(-2.21); and(-2.34); at(-2.46); in(-2.53); was(-2.69); ,(-5.21)",99.8,1.180,,,
E106,357,9,so(9.24); if(9.24); ;(9.21); .(-1.12),98.6,0.971,,,
E107,1,1,arrive(15.40),100.0,-0.000,,,
E108,60822,433,"Regardless(1.82); Regarding(1.82); !,(1.82); Without(1.82); Yet(1.82); Beginning(1.82); Afterwards(1.82); "";(1.82); Even(1.82); Among(1.82); Within(1.82); Additionally(1.82); !""(1.82); Today(1.82); Back(1.82); Nevertheless(1.82); Ever(1.82); Along(1.82); whereas(1.82); Originally(1.82); '.(1.82); %.(1.82); Born(1.82); Such(1.82); Where(1.82); Still(1.82); That(1.82); According(1.82); These(1.82); His(1.82); For(1.82); She(1.82); And(1.82); ),(1.82); “(1.82); [PAD](1.82); )(1.82); He(1.82); It(1.82); "".(1.82); ).(1.82); Despite(1.82); Three(1.82); Other(1.82); Their(1.82); Another(1.82); Its(1.82); .,(1.82); More(1.82); Several(1.82)",94.1,0.698,,,
E109,3,2,jointly(16.13); Die(13.43),100.0,0.637,,,
E110,6,3,31(12.43),66.7,0.868,,,
E111,1095,15,during(7.62); for(7.62); after(2.54); against(2.51); at(2.38); by(0.67); to(-0.14),99.3,0.753,,,
E112,5766,213,restricted(5.22); ninth(5.22); none(5.22); thirty(5.22); Six(5.22); equal(5.22); double(5.22); Second(5.22); Ten(5.22); twelve(5.22); sixth(5.22); twenty(5.22); Four(5.22); eight(5.22); free(5.22); full(5.22); fourth(5.22); least(5.22); limited(5.22); Most(5.22); First(5.22); fifth(5.22); two(5.22); all(5.22); per(5.22); first(5.22); V(5.22); 15(5.22); only(5.22); three(5.22); most(5.22); seven(5.22); wide(5.22); top(5.22); five(5.22); half(5.22); Pro(5.22); few(5.22); All(5.22); third(5.22); single(5.22); four(5.22); ten(5.22); main(5.22); long(5.22); six(5.22); high(5.22); second(5.22); South(5.21); other(5.20),43.3,4.109,,,
E113,13,10,brick(10.96),23.1,2.205,,,
E114,4194,430,trio(5.68); gallery(5.68); FBI(5.68); industries(5.68); navy(5.68); orchestra(5.68); institutions(5.68); musician(5.68); organisation(5.68); businesses(5.68); entertainment(5.68); sector(5.68); Corporation(5.68); RAAF(5.68); offices(5.68); organizations(5.68); theatre(5.68); facility(5.68); clubs(5.68); musicians(5.68); airport(5.68); franchise(5.68); facilities(5.68); card(5.68); plane(5.68); museum(5.68); stadium(5.68); personnel(5.68); crowd(5.68); opera(5.68); hotel(5.68); department(5.68); interchange(5.68); management(5.68); sports(5.68); shop(5.68); venture(5.68); store(5.68); cultural(5.68); bands(5.68); conference(5.68); brand(5.68); coach(5.68); college(5.68); schools(5.68); competition(5.68); network(5.68); movie(5.68); organization(5.68); Americans(5.68),10.0,5.209,,,
E115,33,13,AN(12.09); Vand(10.56); Potter(10.21),57.6,2.157,,,
E116,4591,530,Y(5.55); Th(5.55); Marine(5.55); Military(5.55); Imperial(5.55); Pr(5.55); Major(5.55); Captain(5.55); Me(5.55); Con(5.55); Tem(5.55); Re(5.55); Allied(5.55); Operation(5.55); Car(5.55); Mam(5.55); Tar(5.55); Free(5.55); Bu(5.55); Tri(5.55); Ap(5.55); Sir(5.55); Italian(5.55); Hor(5.55); SA(5.55); Per(5.55); Los(5.55); Su(5.55); Mel(5.55); Ne(5.55); Mus(5.55); Ver(5.55); Ser(5.55); Pro(5.55); Bar(5.55); Pe(5.55); Mu(5.55); Cab(5.55); Ab(5.55); Cent(5.55); Cam(5.55); Pre(5.55); Ir(5.55); Nu(5.55); Kon(5.55); Tor(5.55); Di(5.55); Soviet(5.55); Lu(5.55); Japanese(5.55),14.3,5.332,,,
E117,5696,268,Pa(5.24); SS(5.24); Ir(5.24); Ver(5.24); Sto(5.24); Hol(5.24); Bro(5.24); bi(5.24); Fle(5.24); Per(5.24); Qu(5.24); Sch(5.24); Po(5.24); Ne(5.24); Mo(5.24); Am(5.24); General(5.24); Gu(5.24); Ac(5.24); tele(5.24); Pe(5.24); W(5.24); X(5.24); Y(5.24); Z(5.24); b(5.24); c(5.24); d(5.24); f(5.24); F(5.24); E(5.24); L(5.24); K(5.24); J(5.24); I(5.24); H(5.24); G(5.24); B(5.24); A(5.24); D(5.24); C(5.24); N(5.24); r(5.24); w(5.24); th(5.24); Mar(5.24); Ar(5.24); inter(5.24); cent(5.24); dis(5.24),34.4,4.715,,,
E118,1296,661,Tib(7.38); Oka(7.38); Wigg(7.38); Lom(7.38); VanDerWerff(7.38); Rox(7.38); Jab(7.38); Compos(7.38); Voor(7.38); Kw(7.38); Aw(7.38); McN(7.38); Loren(7.38); Pod(7.38); Ace(7.38); Miy(7.38); Mam(7.38); Sor(7.38); Mom(7.38); Mut(7.38); Evan(7.38); Conne(7.38); Mach(7.38); Bros(7.38); Inc(7.38); Ey(7.38); Kaz(7.38); Bh(7.38); Mau(7.38); Sac(7.38); Wa(7.38); Hud(7.38); Som(7.38); Bour(7.38); Pil(7.38); Ok(7.38); Tw(7.38); Sou(7.38); Gold(7.38); Sm(7.38); Af(7.38); Coun(7.38); Pres(7.38); Ot(7.38); zz(7.38); Kr(7.38); Ele(7.38); McC(7.38); Fre(7.38); sle(7.38),23.3,6.089,,,
E119,3161,790,guitarist(6.09); riff(6.09); productions(6.09); starring(6.09); movies(6.09); chord(6.09); beats(6.09); footage(6.09); creative(6.09); audio(6.09); melody(6.09); songwriter(6.09); tapes(6.09); chemistry(6.09); episode(6.09); writers(6.09); edition(6.09); drums(6.09); remix(6.09); adaptation(6.09); concerts(6.09); dialogue(6.09); premiere(6.09); casting(6.09); sequences(6.09); sessions(6.09); dancing(6.09); Grammy(6.09); graphics(6.09); ratings(6.09); picture(6.09); chorus(6.09); soundtrack(6.09); singles(6.09); filmed(6.09); roles(6.09); piano(6.09); actress(6.09); storyline(6.09); charts(6.09); characters(6.09); chart(6.09); songs(6.09); starred(6.09); filming(6.09); reviews(6.09); Billboard(6.09); producer(6.09); lyrics(6.09); copies(6.09),11.9,5.792,,,
E120,5,4,sympathy(15.40); Horn(13.81); aul(12.40); Wales(10.87),100.0,1.332,,,
E121,9,6,Ohio(12.67),33.3,1.677,,,
E122,9,7,Paula(13.32),33.3,1.831,,,
E123,7,6,Cron(14.91); ared(14.91); deficiency(13.91); 103(13.91); camps(12.59); 1946(12.32),100.0,1.748,,,
E124,18,14,Hyde(13.55),22.2,2.505,,,
E125,231,19,:(9.87); 11(5.72); /(5.62); [PAD](-0.19),91.3,1.194,,,
E126,216,7,–(9.96); -(1.24),97.7,0.220,,,
E127,5798,1185,film(5.22); Boat(5.22); suddenly(5.22); DJ(5.22); Friends(5.22); Kaz(5.22); Mom(5.22); Theater(5.22); cameo(5.22); Body(5.22); Brit(5.22); pop(5.22); episode(5.22); Col(5.22); Cl(5.22); Sc(5.22); list(5.22); Dragon(5.22); serial(5.22); Files(5.22); anime(5.22); Guitar(5.22); manga(5.22); Blu(5.22); Sheffield(5.22); Woman(5.22); video(5.22); player(5.22); board(5.22); chart(5.22); Cap(5.22); television(5.22); Bill(5.22); Network(5.22); Family(5.22); squad(5.22); string(5.22); Grammy(5.22); Wrestling(5.22); Organ(5.22); novel(5.22); coll(5.22); TV(5.22); Angel(5.22); Play(5.22); Star(5.22); writer(5.22); Game(5.22); Hall(5.22); Sk(5.22),9.6,6.303,,,
E128,184,34,worth(10.19); if(10.19); ever(9.76); your(9.61); he(7.39); rather(7.25); ier(6.65); she(6.37); at(2.78); of(0.54),83.7,2.394,,,
E129,216,50,spin(9.96); tail(9.96); quarter(9.96); half(9.96); head(9.96); fore(9.96); ear(9.96); low(9.96); ill(9.15); running(7.33); back(4.87); for(1.81); a(0.21); the(-0.84),79.2,2.912,,,
E130,1285,187,Jazz(7.39); Belgium(7.39); kilometres(7.39); kg(7.39); 600(7.39); 800(7.39); 250(7.39); Russia(7.39); 400(7.39); 70(7.39); 80(7.39); Europe(7.39); 40(7.39); 200(7.39); Canada(7.39); cm(7.39); Black(7.32); km(7.32); 60(7.31); 500(7.29); 300(7.29); White(7.24); 700(7.24); 50(7.20); 75(7.11); 65(7.07); 900(7.07); quite(7.07); 120(7.07); 39(7.03); America(7.01); SS(6.97); Afghanistan(6.97); Petersburg(6.97); 43(6.97); Wales(6.95); China(6.95); 95(6.90); km2(6.88); 85(6.86); metres(6.86); 100(6.83); 30(6.82); 150(6.80); 78(6.80); mm(6.77); US(6.66); 130(6.58); Zealand(6.57); 25(6.55),65.8,4.437,,,
E131,3024,660,people(6.15); person(6.15); month(6.15); claim(6.15); fact(6.15); opportunities(6.15); aftermath(6.15); unlikely(6.15); sentence(6.15); statements(6.15); blow(6.15); reactions(6.15); conflicts(6.15); lawsuit(6.15); situations(6.15); instructions(6.15); qualities(6.15); outcome(6.15); moments(6.15); purposes(6.15); struggle(6.15); impossible(6.15); delay(6.15); steps(6.15); behaviour(6.15); danger(6.15); trouble(6.15); contribution(6.15); thing(6.15); mission(6.15); ways(6.15); need(6.15); itch(6.15); process(6.15); pain(6.15); relation(6.15); cause(6.15); injuries(6.15); interests(6.15); conclusion(6.15); legislation(6.15); anyone(6.15); experiences(6.15); extent(6.15); instance(6.15); difficulties(6.15); loss(6.15); attempt(6.15); critics(6.15); example(6.15),15.1,5.854,,,
E132,749,218,nominee(8.17); contested(8.17); supporter(8.17); veterans(8.17); Newton(8.17); annually(8.17); decorated(8.17); sponsored(8.17); competed(8.17); champion(8.17); winner(8.17); mile(8.17); Israel(8.17); wins(8.17); president(8.17); winning(8.17); win(8.17); won(8.17); Canada(8.00); year(7.99); affiliate(7.91); Germany(7.89); race(7.89); finishes(7.85); withdrew(7.85); funding(7.85); Boys(7.81); member(7.77); candidate(7.75); journalist(7.75); award(7.75); racing(7.75); Year(7.68); Sun(7.68); victory(7.47); ahead(7.43); earned(7.39); California(7.36); mother(7.29); Butterfly(7.17); votes(7.17); finish(7.03); governor(7.02); finished(6.78); weekend(6.58); Kentucky(6.58); judge(6.17); party(5.85); ($(5.75); participated(5.75),65.4,4.546,,,
E133,140,12,further(10.59); down(10.59); to(0.61),91.4,1.196,,,
E134,74,19,Mrs(11.51); Mr(11.51); Dr(11.32); respectively(10.51); leading(9.70); U(6.97); an(4.76),81.1,2.375,,,
E135,2345,207,Hom(6.52); Pa(6.52); cou(6.52); Trans(6.52); amb(6.52); Po(6.52); Mac(6.52); Ho(6.52); ho(6.52); Qu(6.52); Ad(6.52); Sh(6.52); bor(6.52); Gu(6.52); del(6.52); sl(6.52); bo(6.52); po(6.52); lo(6.52); ev(6.52); bu(6.52); sp(6.52); aw(6.52); bl(6.52); co(6.52); ph(6.52); sc(6.52); b(6.52); S(6.52); R(6.52); w(6.52); ac(6.52); ab(6.52); wh(6.52); ad(6.52); ch(6.52); cl(6.52); mo(6.52); pe(6.52); sh(6.52); qu(6.52); ther(6.52); tr(6.52); vi(6.52); gr(6.52); str(6.52); pr(6.52); Ch(6.52); P(6.52); W(6.52),42.5,4.265,,,
E136,129,18,"K(10.71); St(8.12); II(7.90); now(7.06); ,(-0.46)",86.8,1.336,,,
E137,7605,143,"till(4.82); versus(4.82); amongst(4.82); regarding(4.82); why(4.82); /(4.82); beyond(4.82); whether(4.82); (""(4.82); above(4.82); throughout(4.82); include(4.82); how(4.82); what(4.82); near(4.82); until(4.82); around(4.82); among(4.82); through(4.82); about(4.82); between(4.82); than(4.82); &(4.82); :(4.82); from(4.82); –(4.82); behind(4.72); ;(4.49); of(4.45); across(4.40); involving(4.34); including(4.23); below(4.15); featuring(4.09); nor(4.09); via(4.05); —(3.97); towards(3.86); approximately(3.82); upon(3.82); Through(3.72); within(3.54); compared(3.50); against(2.89); follow(2.82); £(2.65); included(2.52); %(2.36); side(2.36); 27(2.24)",75.9,2.377,,,
E138,11,7,Potter(12.12),45.5,1.666,,,
E139,10920,3485,x(4.30); Wür(4.30); Faire(4.30); pyram(4.30); calder(4.30); xi(4.30); Tib(4.30); Cheng(4.30); om(4.30); ve(4.30); ol(4.30); ir(4.30); ig(4.30); ver(4.30); wh(4.30); ow(4.30); ith(4.30); ce(4.30); ct(4.30); deaf(4.30); Androm(4.30); Eich(4.30); Chun(4.30); Bam(4.30); hap(4.30); Carac(4.30); vassal(4.30); apar(4.30); traw(4.30); Mackin(4.30); hypoc(4.30); aller(4.30); Lus(4.30); Scenic(4.30); dd(4.30); cassette(4.30); Kimber(4.30); PPV(4.30); elt(4.30); sensu(4.30); bayon(4.30); Settle(4.30); Cors(4.30); Chino(4.30); Administr(4.30); onte(4.30); jing(4.30); Yuan(4.30); cany(4.30); Virtual(4.30),3.3,7.588,,,
E140,35,16,Potter(12.38),54.3,1.917,,,
E141,5,5,laughing(15.40); rowing(13.81); purposes(13.40); 1917(11.94); UP(11.40),100.0,1.609,,,
E142,1312,711,moul(7.36); Myc(7.36); yellowish(7.36); reddish(7.36); gill(7.36); mushroom(7.36); basal(7.36); fun(7.36); lb(7.36); electro(7.36); volcanic(7.36); pale(7.36); lob(7.36); gray(7.36); rhy(7.36); hot(7.36); cul(7.36); sexual(7.36); planet(7.36); human(7.36); lect(7.36); Inter(7.36); brown(7.22); incl(7.17); cm(7.14); natural(7.10); gills(7.10); soft(7.04); intr(7.04); lig(7.00); dry(6.94); yellow(6.94); clim(6.94); alter(6.94); equ(6.94); distinct(6.94); theatrical(6.94); flesh(6.94); confused(6.94); rare(6.87); common(6.87); stem(6.85); drug(6.77); mis(6.77); surface(6.68); trans(6.68); green(6.68); iron(6.68); gal(6.62); rich(6.62),19.3,6.289,,,
E143,8,2,Impact(12.88),87.5,0.377,,,
E144,2,2,output(16.72); Brazil(15.13),100.0,0.693,,,
E145,5157,787,follow(5.38); run(5.38); threatening(5.38); supports(5.38); renewed(5.38); determine(5.38); conclusion(5.38); hold(5.38); removing(5.38); connects(5.38); destroying(5.38); pushing(5.38); gains(5.38); extending(5.38); blocked(5.38); reveal(5.38); capturing(5.38); beating(5.38); locked(5.38); aftermath(5.38); preparing(5.38); replacing(5.38); reach(5.38); allow(5.38); let(5.38); pass(5.38); offering(5.38); beaten(5.38); helping(5.38); hidden(5.38); ashed(5.38); ending(5.38); pursue(5.38); prepare(5.38); backed(5.38); visiting(5.38); heading(5.38); eliminated(5.38); closing(5.38); enter(5.38); exit(5.38); offers(5.38); breaking(5.38); entering(5.38); reduce(5.38); Further(5.38); supporters(5.38); apping(5.38); taking(5.38); escape(5.38),6.5,5.773,,,
E146,1386,12,’(7.28); '(7.28); 8(3.27); s(0.12); of(-1.52); .(-2.27),99.4,0.302,,,
E147,521,21,then(8.69); its(8.69); this(7.04); these(6.22); his(3.33); her(3.21); also(3.04); the(-1.43),97.1,1.491,,,
E148,231,43,viewed(9.87); simply(9.87); “(9.87); described(9.87); ’(9.87); describing(9.54); actually(9.28); merely(9.13); Burke(8.64); originally(8.44); referred(8.28); seen(7.70); released(6.87); just(5.82); '(4.83); as(3.27),85.3,2.904,,,
E149,11810,501,0(4.19); Keller(4.19); anybody(4.19); 123(4.19); 141(4.19); 122(4.19); his(4.19); 00(4.19); one(4.19); her(4.19); 20(4.19); 200(4.19); He(4.19); 18(4.19); An(4.19); him(4.19); 360(4.19); 05(4.19); fewer(4.19); 105(4.19); youngest(4.19); Finally(4.19); 125(4.19); fourteen(4.19); sixteen(4.19); 02(4.19); 109(4.19); 104(4.19); 71(4.19); 73(4.19); neither(4.19); 83(4.19); 900(4.19); anyone(4.19); 140(4.19); Seven(4.19); hundreds(4.19); thousand(4.19); 14th(4.19); Then(4.19); everything(4.19); 1956(4.19); 93(4.19); someone(4.19); 110(4.19); 63(4.19); 81(4.19); Five(4.19); 6th(4.19); thousands(4.19),14.4,4.832,,,
E150,247,44,No(9.77); Within(8.55); 48(8.45); 90(7.77); 31(7.39); 38(7.11); London(6.60); 28(6.55); them(5.00); 2(4.63); .(3.98); an(2.29); to(1.38),83.4,2.343,,,
E151,14059,40,under(3.94); during(3.94); after(3.94); while(3.94); by(3.94); on(3.94); in(3.94); at(3.94); off(3.94); into(3.94); before(3.94); from(3.93); as(3.92); with(3.92); when(3.92); over(3.85); out(3.83); and(3.81); upon(2.80); for(2.61); but(2.57); through(1.33); within(1.17); to(0.87); against(-0.00); between(-0.10); along(-0.84); of(-4.72); was(-5.12),99.9,2.452,,,
E152,12276,13,an(4.13); the(4.13); a(4.13); one(3.49); her(1.35); some(-1.13); his(-1.81); its(-2.29); of(-5.03),100.0,0.783,,,
E153,3174,427,sible(6.09); ente(6.09); aus(6.09); rik(6.09); kes(6.09); ding(6.09); ager(6.09); ries(6.09); ias(6.09); antly(6.09); ores(6.09); ky(6.09); cing(6.09); ering(6.09); ential(6.09); istic(6.09); ume(6.09); gar(6.09); ique(6.09); atory(6.09); aries(6.09); ato(6.09); dy(6.09); ging(6.09); bing(6.09); ert(6.09); ism(6.09); tal(6.09); ting(6.09); ually(6.09); ants(6.09); ys(6.09); ars(6.09); ling(6.09); ster(6.09); ons(6.09); ically(6.09); ute(6.09); ards(6.09); ler(6.09); ying(6.09); ming(6.09); ively(6.09); ides(6.09); ines(6.09); que(6.09); ana(6.09); ude(6.09); ked(6.09); jo(6.09),11.4,5.188,,,
E154,1,1,Gat(16.72),100.0,-0.000,,,
E155,3,3,predomin(16.13); Ō(16.13); blind(14.55),100.0,1.099,,,
