layer,expert_id,tokens
blocks.2.ff_or_moe,51,"exclusively, given, Patch, spots, fish, basically, Rousseau, Alf, Megadeth, Ev"
blocks.2.ff_or_moe,52,"following, factor, 13th, effect, aven, ob, normally, fully, code, influence"
blocks.2.ff_or_moe,53,"been, yet, very, Mon, ches, known, even, dis, good, chosen"
blocks.2.ff_or_moe,54,"right, has, t, mon, to, is, too, Green, by, ."
blocks.2.ff_or_moe,55,"al, ality, 24, Tart, als, Technology, Plan, ll, collapse, Design"
blocks.2.ff_or_moe,56,"ones, companions, metal, Iron, episodes, ideas, sections, opponents, towns, releases"
blocks.2.ff_or_moe,57,"Wall, advised, attacks, otherwise, recently, acts, Heart, electro, temporarily, attacked"
blocks.2.ff_or_moe,58,"days, weeks, months, middle, years, planning, amounts, 1974, British, pursuit"
blocks.2.ff_or_moe,59,"its, Ed, ut, [, ab, their, fourteen, ten, L, De"
blocks.2.ff_or_moe,60,"military, Army, Coast, Parliament, legal, federal, Senate, market, coast, national"
blocks.2.ff_or_moe,61,"ate, ik, az, ren, rom, ary, ock, breaks, ig, Si"
blocks.2.ff_or_moe,62,"system, Man, leadership, No, ', headquarters, road, lines, itself, newspaper"
blocks.2.ff_or_moe,63,"imp, amp, Lu, ut, earned, inc, Pl, ung, add, up"
blocks.2.ff_or_moe,64,"meaning, while, although, yet, but, record, read, lin, received, back"
blocks.2.ff_or_moe,65,"force, that, ons, ants, claim, ant, young, rum, res, min"
blocks.2.ff_or_moe,66,"private, tail, secret, Gun, anti, public, enough, ness, promoted, -"
blocks.2.ff_or_moe,67,"de, Justice, second, inter, Q, escape, division, future, violence, Maybe"
blocks.2.ff_or_moe,68,"presence, use, h, powers, development, role, ex, Howard, player, High"
blocks.2.ff_or_moe,69,"ites, che, ch, rose, sw, mers, advancing, ass, ark, sters"
blocks.2.ff_or_moe,70,"ph, possibly, Z, enter, Ch, top, le, Che, Po, formed"
blocks.2.ff_or_moe,71,"os, or, against, is, (, from, Qu, on, at, instead"
blocks.2.ff_or_moe,72,"la, J, personal, V, aj, re, Te, tur, entry, aim"
blocks.2.ff_or_moe,73,"cent, pe, y, qu, col, blast, framed, x, cor, Bren"
blocks.2.ff_or_moe,74,"style, aid, type, officers, officer, Day, Emergency, action, Mess, states"
blocks.2.ff_or_moe,75,"14, 15, hand, 17, 16, side, 12, 2012, eye, 10"
blocks.2.ff_or_moe,76,"beyond, were, are, often, became, of, sometimes, cause, center, between"
blocks.2.ff_or_moe,77,"entire, same, remainder, necessary, remaining, barriers, barrier, opportunity, latter, blame"
blocks.2.ff_or_moe,78,"frame, arch, limits, served, time, book, constraints, Bob, spent, connection"
blocks.2.ff_or_moe,79,"lo, agent, ), southwest, under, jobs, space, east, ode, artist"
blocks.2.ff_or_moe,80,"amount, my, mon, ak, pr, Viet, field, mus, number, ny"
blocks.2.ff_or_moe,81,"among, open, through, China, due, compared, against, during, to, approached"
blocks.2.ff_or_moe,82,"primary, or, main, and, subjects, characters, original, hands, former, –"
blocks.2.ff_or_moe,83,"well, soon, part, opposed, long, seen, shown, a, early, far"
blocks.2.ff_or_moe,84,"9, 6, 8, runs, 2, 7, ail, December, Wild, 3"
blocks.2.ff_or_moe,85,"Don, dri, like, Tim, Sir, John, Tom, Got, ta, BM"
blocks.2.ff_or_moe,86,"National, use, de, white, University, Christian, is, major, no, real"
blocks.2.ff_or_moe,87,"thus, has, around, nearly, therefore, this, steam, eventually, competition, Montgomery"
blocks.2.ff_or_moe,88,"another, third, hundred, reason, fifth, hell, rail, fourth, continuous, month"
blocks.2.ff_or_moe,89,"was, itself, ’, could, became, ', produced, still, from, attacks"
blocks.2.ff_or_moe,90,"it, this, these, them, him, their, themselves, the, his, such"
blocks.2.ff_or_moe,91,"County, State, citizens, Blue, City, Bay, Castle, Avenue, native, Mer"
blocks.2.ff_or_moe,92,"being, just, be, cover, below, direct, mer, various, previous, produce"
blocks.2.ff_or_moe,93,"giving, ed, ale, if, ul, Now, action, Access, oo, sort"
blocks.2.ff_or_moe,94,"get, ke, pe, stre, rever, oid, closely, le, rational, move"
blocks.2.ff_or_moe,95,"but, although, though, which, including, and, despite, while, especially, particularly"
blocks.2.ff_or_moe,96,"sound, franchise, stage, then, animals, recorded, into, culture, actions, Order"
blocks.2.ff_or_moe,97,"near, ig, going, :, main, early, events, road, grand, money"
blocks.2.ff_or_moe,98,"fr, Be, ins, ice, Hunt, ress, actor, Sed, Men, act"
blocks.2.ff_or_moe,99,"it, he, the, first, ice, ic, van, sc, Pet, et"
blocks.2.ff_or_moe,100,"greater, rise, brief, birth, relatively, lower, no, good, ham, pronounced"
blocks.2.ff_or_moe,101,"key, point, response, decision, preferred, own, sin, true, hom, personal"
blocks.2.ff_or_moe,102,"around, published, dedicated, At, poll, described, length, magnitude, thickness, exit"
blocks.2.ff_or_moe,103,"However, This, The, During, In, After, It, When, Although, According"
blocks.2.ff_or_moe,104,",, (, with, when, ., saw, which, indicated, –, ;"
blocks.2.ff_or_moe,105,"hence, Rock, ener, replaced, Sid, Au, enheim, Ad, stones, bred"
blocks.2.ff_or_moe,106,"which, who, whose, leader, immediately, whom, better, alongside, or, founder"
blocks.2.ff_or_moe,107,"sil, h, ro, union, name, Jo, Circle, mouth, term, party"
blocks.2.ff_or_moe,108,"normal, Spanish, Jessica, Italian, Brian, ambient, mean, Mexican, Dutch, Grant"
blocks.2.ff_or_moe,109,"takes, du, ver, agreement, wing, person, class, order, under, heavy"
blocks.2.ff_or_moe,110,"majority, return, remainder, wife, addition, perception, speed, Tar, pair, resulting"
blocks.2.ff_or_moe,111,"Indian, Virginia, mor, Indies, ms, ber, Germans, Penn, Til, Indians"
blocks.2.ff_or_moe,112,"president, Church, oda, motto, unique, gu, return, cr, pro, eyes"
blocks.2.ff_or_moe,113,"William, Henry, Harrison, Philip, chance, High, Cur, Vi, Francis, Thomas"
blocks.2.ff_or_moe,114,"ations, Myers, Peters, Wolf, c, Pas, Cup, Rat, Gall, 1996"
blocks.2.ff_or_moe,115,"4, three, over, seven, 17, off, 5, 28, out, four"
blocks.2.ff_or_moe,116,"of, considered, interested, nationwide, named, would, every, average, ella, above"
blocks.2.ff_or_moe,117,"dead, sc, -, mixed, just, connected, unit, fore, affected, group"
blocks.2.ff_or_moe,118,"short, first, fl, second, section, large, narrow, separated, ed, victim"
blocks.2.ff_or_moe,119,"life, again, Football, site, Ty, alled, rock, tic, ground, motion"
blocks.2.ff_or_moe,120,"by, using, to, throughout, for, —, according, ., through, during"
blocks.2.ff_or_moe,121,"other, four, morning, night, five, subsequent, means, three, year, nine"
blocks.2.ff_or_moe,122,"ct, English, appearance, line, met, attack, important, attempted, tra, administration"
blocks.2.ff_or_moe,123,"space, Too, done, bro, window, ion, na, Law, agreement, ing"
blocks.2.ff_or_moe,124,"men, fish, ato, design, The, They, hundred, who, Laws, 30"
blocks.2.ff_or_moe,125,"night, icus, Mel, har, 75, bill, 85, table, Common, adopted"
blocks.2.ff_or_moe,126,"pet, Leo, carrier, target, Garcia, core, elev, Nashville, Avi, mal"
blocks.2.ff_or_moe,127,"pin, armed, Q, man, mond, Pac, pressure, Texas, mend, Missouri"
blocks.3.ff_or_moe,0,"alongside, outside, out, above, around, together, ata, beside, below, opposite"
blocks.3.ff_or_moe,1,"front, co, ha, V, before, parts, T, lines, action, ol"
blocks.3.ff_or_moe,2,"also, thus, actress, considered, established, 29, acting, plans, actor, 5"
blocks.3.ff_or_moe,3,"different, large, subsequent, more, separate, small, further, previous, hundred, smaller"
blocks.3.ff_or_moe,4,"–, CE, BC, AD, USD, year, International, feature, issue, UTC"
blocks.3.ff_or_moe,5,"see, c, now, i, or, also, sometimes, with, od, ch"
blocks.3.ff_or_moe,6,"two, major, ever, half, three, six, few, four, person, five"
blocks.3.ff_or_moe,7,"sc, 300, $, 5, 9, 2, 8, two, 4, 30"
blocks.3.ff_or_moe,8,"Pe, la, Gr, istic, Paris, J, mar, fl, tour, Day"
blocks.3.ff_or_moe,9,"ode, appearance, cases, ever, stopping, bil, aming, ahead, southwest, outside"
blocks.3.ff_or_moe,10,"own, pursu, kingdom, entire, imp, territory, back, world, country, borders"
blocks.3.ff_or_moe,11,"Other, More, time, friend, "",, Sm, Some, ',, Time, Blue"
blocks.3.ff_or_moe,12,"local, weather, black, multi, amounts, objects, periods, areas, individuals, white"
blocks.3.ff_or_moe,13,"16, 10, 28, 31, 26, 13, 22, 25, 19, 12"
blocks.3.ff_or_moe,14,"takes, contains, follows, makes, does, gives, consists, lies, orbits, occurs"
blocks.3.ff_or_moe,15,"describes, wrote, explained, stated, returned, said, continued, begins, takes, falls"
blocks.3.ff_or_moe,16,"ing, im, al, have, leader, ah, Break, ered, once, management"
blocks.3.ff_or_moe,17,"Bl, i, hole, Che, leader, Z, san, ing, ll, 17"
blocks.3.ff_or_moe,18,"used, found, co, gr, su, row, if, set, just, joint"
blocks.3.ff_or_moe,19,"den, found, fast, movements, University, game, Game, play, CO, actual"
blocks.3.ff_or_moe,20,"section, Line, Road, area, War, Hall, interchange, House, period, Government"
blocks.3.ff_or_moe,21,"Christmas, ster, mid, high, May, Association, Game, Aud, Football, Lam"
blocks.3.ff_or_moe,22,"10, group, De, title, court, office, five, return, human, stars"
blocks.3.ff_or_moe,23,"life, 16, very, also, 17, then, days, al, leave, words"
blocks.3.ff_or_moe,24,"New, Washington, First, Daily, Great, God, Blue, Graham, m, resulting"
blocks.3.ff_or_moe,25,"red, few, ons, ling, ative, rey, res, able, known, ial"
blocks.3.ff_or_moe,26,"such, wide, ted, World, red, Squadron, evidence, vers, through, warm"
blocks.3.ff_or_moe,27,"taken, involved, unable, appointed, employed, living, married, brought, exposed, taking"
blocks.3.ff_or_moe,28,"bright, low, Mac, add, vin, Mer, Hud, bre, lead, par"
blocks.3.ff_or_moe,29,"hard, well, movie, ae, Little, Sky, red, la, hun, log"
blocks.3.ff_or_moe,30,"16, report, Mc, 13, Gr, James, nearly, dis, favor, letter"
blocks.3.ff_or_moe,31,"had, sw, would, was, saw, ate, did, He, set, could"
blocks.3.ff_or_moe,32,"Un, es, post, further, charge, cl, yet, self, year, demand"
blocks.3.ff_or_moe,33,"style, produced, directed, Large, sur, based, related, off, built, white"
blocks.3.ff_or_moe,34,"ya, Barnes, Bar, Rat, uri, Del, &, objectives, storyline, Saffir"
blocks.3.ff_or_moe,35,"lands, man, states, Hope, mark, te, beck, ies, gl, ius"
blocks.3.ff_or_moe,36,"fans, d, 08, yet, blood, role, ad, each, production, 07"
blocks.3.ff_or_moe,37,"remainder, rest, latter, idea, same, whole, entire, remains, remaining, fact"
blocks.3.ff_or_moe,38,"ad, ending, iv, aged, reason, e, ered, ato, overt, end"
blocks.3.ff_or_moe,39,"ras, ro, using, i, vent, ent, ri, re, u, non"
blocks.3.ff_or_moe,40,"same, sur, New, show, day, sort, past, Ad, season, Castle"
blocks.3.ff_or_moe,41,"ist, ip, art, iz, em, it, ib, um, government, es"
blocks.3.ff_or_moe,42,"route, tour, forcing, light, pass, large, close, acting, m, see"
blocks.3.ff_or_moe,43,"back, content, fully, em, 98, [, re, tr, ably, ver"
blocks.3.ff_or_moe,44,"due, members, partly, set, sub, because, sea, but, partially, units"
blocks.3.ff_or_moe,45,"meeting, ally, consisting, exercise, basis, abroad, report, ality, based, session"
blocks.3.ff_or_moe,46,"State, Water, City, police, Bel, County, Jones, Bl, Blue, Beach"
blocks.3.ff_or_moe,47,"My, This, firm, Our, tr, ou, dy, this, fer, Your"
blocks.3.ff_or_moe,48,"origin, rather, status, theory, hip, (', union, Christ, studies, banks"
blocks.3.ff_or_moe,49,"reached, ack, respectively, Lord, from, Spir, itself, both, ella, damage"
blocks.3.ff_or_moe,50,"were, available, are, include, appear, have, agree, consisted, common, —"
blocks.3.ff_or_moe,51,"2010, 2011, 2008, 1999, 2007, 2006, 2009, 2012, 1940, 2003"
blocks.3.ff_or_moe,52,"10, orn, op, 40, 50, 20, h, -, 90, seven"
blocks.3.ff_or_moe,53,"war, first, All, off, top, ir, individual, red, re, loop"
blocks.3.ff_or_moe,54,"Sam, Andy, William, Val, Tom, David, Roger, nearby, Kar, Robert"
blocks.3.ff_or_moe,55,"opening, writing, former, inv, cap, ass, acting, ap, -, citing"
blocks.3.ff_or_moe,56,"latter, entire, various, original, structure, final, initial, former, system, resulting"
blocks.3.ff_or_moe,57,"my, Ben, De, Has, Moon, Ger, Mac, Martin, Tyler, Bre"
blocks.3.ff_or_moe,58,"aspects, good, results, reports, features, changes, accounts, components, staff, effects"
blocks.3.ff_or_moe,59,"we, it, own, near, lat, ip, next, systems, char, 85"
blocks.3.ff_or_moe,60,"occasion, sex, come, these, purpose, contact, occasions, oping, their, separate"
blocks.3.ff_or_moe,61,"states, major, north, works, changes, concerns, factors, social, concern, general"
blocks.3.ff_or_moe,62,"ic, ang, ging, ig, angle, ine, bone, list, Dallas, Walt"
blocks.3.ff_or_moe,63,"op, ders, p, Col, m, II, Time, Bel, aw, ike"
blocks.3.ff_or_moe,64,"extensive, powerful, rapid, difficult, serious, significant, fun, obvious, complex, heavy"
blocks.3.ff_or_moe,65,"fitted, broke, lived, Bunny, iness, ys, Jen, lands, kg, Truth"
blocks.3.ff_or_moe,66,"Jackson, open, addition, poll, parts, alone, order, door, q, observation"
blocks.3.ff_or_moe,67,"live, g, try, can, evil, gem, press, iss, are, aving"
blocks.3.ff_or_moe,68,"%, miles, years, –, million, feet, percent, November, September, km"
blocks.3.ff_or_moe,69,"considered, carried, thought, used, attributed, made, difficult, conducted, found, caused"
blocks.3.ff_or_moe,70,"ab, de, ec, mon, certain, more, Tr, style, st, She"
blocks.3.ff_or_moe,71,"im, e, v, ich, cos, ac, cas, mon, is, ]"
blocks.3.ff_or_moe,72,"s, ll, where, mouth, ities, but, Wales, ional, 2nd, Em"
blocks.3.ff_or_moe,73,"voice, transport, term, Short, Field, sed, Res, Destru, oria, comb"
blocks.3.ff_or_moe,74,"other, their, the, its, some, local, New, several, Ro, Land"
blocks.3.ff_or_moe,75,"Canadian, E, O, works, Lord, pay, Ne, u, Corps, Am"
blocks.3.ff_or_moe,76,"use, M, orn, air, that, television, ending, 1, age, school"
blocks.3.ff_or_moe,77,"leading, fl, added, si, inc, less, add, bowl, pol, imp"
blocks.3.ff_or_moe,78,"This, From, At, When, After, With, By, It, Although, While"
blocks.3.ff_or_moe,79,"Prince, up, closely, slightly, record, sound, self, divided, Long, children"
blocks.3.ff_or_moe,80,"though, although, when, while, enabling, preceded, limited, rendering, killing, bound"
blocks.3.ff_or_moe,81,"make, be, become, take, give, provide, bring, create, keep, get"
blocks.3.ff_or_moe,82,"important, early, attempt, extremely, open, immediate, almost, arch, exercise, army"
blocks.3.ff_or_moe,83,"particular, Avenue, ', Jr, Street, Sr, y, plant, College, alone"
blocks.3.ff_or_moe,84,"States, Do, ers, Arab, novel, Country, Pacific, Apart, State, Mine"
blocks.3.ff_or_moe,85,"Van, Mc, Cru, Cor, Russell, Hunter, Hardy, eless, Rat, Bl"
blocks.3.ff_or_moe,86,"did, never, failed, not, neither, could, does, abandoned, unlike, cannot"
blocks.3.ff_or_moe,87,"low, e, Sub, open, described, outside, Much, dedicated, n, extension"
blocks.3.ff_or_moe,88,"br, pr, Latin, c, children, side, mo, pic, mon, q"
blocks.3.ff_or_moe,89,"get, st, le, four, Sto, ls, ev, vet, book, making"
blocks.3.ff_or_moe,90,"military, National, Navy, national, government, Army, federal, Naval, armed, citizens"
blocks.3.ff_or_moe,91,"they, he, though, however, she, although, there, according, it, including"
blocks.3.ff_or_moe,92,"series, significant, number, small, few, variety, large, couple, pair, private"
blocks.3.ff_or_moe,93,"focus, est, primary, tem, driving, cheap, opposite, rhythms, ott, War"
blocks.3.ff_or_moe,94,"ills, p, aming, ac, am, lex, male, astic, pan, nation"
blocks.3.ff_or_moe,95,"age, itt, Jo, branch, members, mission, oli, enter, av, street"
blocks.3.ff_or_moe,96,"surface, ground, east, grounds, behalf, north, west, south, stands, wrong"
blocks.3.ff_or_moe,97,"ier, ush, ap, aw, ina, y, od, ake, ock, ong"
blocks.3.ff_or_moe,98,"construction, rapidly, abruptly, slowly, ret, second, similarly, with, fru, square"
blocks.3.ff_or_moe,99,"t, reading, experience, ash, toll, read, Sto, Brun, Bang, exit"
blocks.3.ff_or_moe,100,"making, going, returning, finally, dis, joining, ending, mat, they, reg"
blocks.3.ff_or_moe,101,"new, 32, another, an, a, 36, nine, 40, seven, 33"
blocks.3.ff_or_moe,102,"res, released, u, not, co, re, ready, Co, Stone, met"
blocks.3.ff_or_moe,103,"My, Red, areas, Nor, Charles, Three, ads, Ladies, How, prepared"
blocks.3.ff_or_moe,104,"them, their, these, him, any, its, those, what, his, this"
blocks.3.ff_or_moe,105,"8, 5, 3, 9, 0, 1, 6, 75, 4, 2"
blocks.3.ff_or_moe,106,"image, army, estimated, Act, sw, agreement, them, Order, original, An"
blocks.3.ff_or_moe,107,"pot, designer, journalist, creator, executive, lord, editor, education, personality, pilot"
blocks.3.ff_or_moe,108,"ground, ered, ant, water, arm, sal, levels, finger, own, role"
blocks.3.ff_or_moe,109,"20, Sam, ness, Jim, Sh, ink, Day, 40, Mal, Art"
blocks.3.ff_or_moe,110,"Alfred, bound, And, number, So, amount, ..., with, opinion, G"
blocks.3.ff_or_moe,111,"who, were, ’, went, members, ship, had, struggled, began, did"
blocks.3.ff_or_moe,112,"outright, worldwide, daily, were, while, ara, available, pitched, worth, annually"
blocks.3.ff_or_moe,113,"order, car, der, em, am, -, Ty, East, position, text"
blocks.3.ff_or_moe,114,"ing, San, Ron, fact, again, mo, ob, bel, Overall, Sk"
blocks.3.ff_or_moe,115,"D, E, O, L, T, V, CE, R, SA, Del"
blocks.3.ff_or_moe,116,"Committee, Bill, scheme, Force, logo, ation, Team, League, Delta, rivers"
blocks.3.ff_or_moe,117,"year, breast, hitting, plus, pitched, headed, Gold, Angle, season, level"
blocks.3.ff_or_moe,118,"many, word, Hop, ki, grand, origins, hull, Stan, Mid, One"
blocks.3.ff_or_moe,119,"been, stated, gone, discovered, announced, done, written, claimed, become, seen"
blocks.3.ff_or_moe,120,"past, media, epic, times, wards, face, film, Chinese, ful, along"
blocks.3.ff_or_moe,121,"bridge, more, Con, brother, In, Mo, El, co, C, bow"
blocks.3.ff_or_moe,122,"over, is, ., end, up, our, b, it, ul, ast"
blocks.3.ff_or_moe,123,"money, evidence, information, additional, significant, more, success, damage, else, opportunity"
blocks.3.ff_or_moe,124,"version, got, first, received, contribution, initial, name, story, relationship, father"
blocks.3.ff_or_moe,125,"black, star, homes, fa, shortly, ka, rapidly, once, Hon, spotted"
blocks.3.ff_or_moe,126,"inter, 3, 8, Ma, 9, three, years, 4, Per, different"
blocks.3.ff_or_moe,127,"response, addition, order, February, June, April, July, October, December, January"
