word,category,num_subtokens,subtokens,layer,template_id,expert_ids,primary_coherence,topk_overlap,routing_flicker,model
radiotherapy,scientific,3,radi|other|apy,2,2,"61,61,119",0.6666666666666666,0.20634920634920637,1,SRA-B
radiotherapy,scientific,3,radi|other|apy,3,2,"124,145,121",0.3333333333333333,0.19999999999999998,2,SRA-B
radiotherapy,scientific,3,radi|other|apy,0,3,"64,29,76",0.3333333333333333,0.09523809523809523,2,SRA-B
radiotherapy,scientific,3,radi|other|apy,1,3,"51,184,70",0.3333333333333333,0.1111111111111111,2,SRA-B
radiotherapy,scientific,3,radi|other|apy,2,3,"61,61,119",0.6666666666666666,0.20634920634920637,1,SRA-B
radiotherapy,scientific,3,radi|other|apy,3,3,"124,145,74",0.3333333333333333,0.15873015873015872,2,SRA-B
radiotherapy,scientific,3,radi|other|apy,0,4,"64,29,76",0.3333333333333333,0.047619047619047616,2,SRA-B
radiotherapy,scientific,3,radi|other|apy,1,4,"51,184,70",0.3333333333333333,0.0,2,SRA-B
radiotherapy,scientific,3,radi|other|apy,2,4,"61,61,119",0.6666666666666666,0.20634920634920637,1,SRA-B
radiotherapy,scientific,3,radi|other|apy,3,4,"124,145,121",0.3333333333333333,0.1111111111111111,2,SRA-B
radiotherapy,scientific,3,radi|other|apy,0,5,"64,29,76",0.3333333333333333,0.09523809523809523,2,SRA-B
radiotherapy,scientific,3,radi|other|apy,1,5,"51,184,70",0.3333333333333333,0.0,2,SRA-B
radiotherapy,scientific,3,radi|other|apy,2,5,"61,61,155",0.6666666666666666,0.14285714285714285,1,SRA-B
radiotherapy,scientific,3,radi|other|apy,3,5,"124,145,121",0.3333333333333333,0.1111111111111111,2,SRA-B
radiotherapy,scientific,3,radi|other|apy,0,6,"64,29,139",0.3333333333333333,0.047619047619047616,2,SRA-B
radiotherapy,scientific,3,radi|other|apy,1,6,"51,184,70",0.3333333333333333,0.047619047619047616,2,SRA-B
radiotherapy,scientific,3,radi|other|apy,2,6,"61,61,119",0.6666666666666666,0.14285714285714285,1,SRA-B
radiotherapy,scientific,3,radi|other|apy,3,6,"124,145,74",0.3333333333333333,0.09523809523809523,2,SRA-B
radiotherapy,scientific,3,radi|other|apy,0,7,"64,29,76",0.3333333333333333,0.047619047619047616,2,SRA-B
radiotherapy,scientific,3,radi|other|apy,1,7,"51,184,70",0.3333333333333333,0.047619047619047616,2,SRA-B
radiotherapy,scientific,3,radi|other|apy,2,7,"61,61,119",0.6666666666666666,0.20634920634920637,1,SRA-B
radiotherapy,scientific,3,radi|other|apy,3,7,"124,145,121",0.3333333333333333,0.1111111111111111,2,SRA-B
radiotherapy,scientific,3,radi|other|apy,0,8,"76,29,76",0.6666666666666666,0.20634920634920637,2,SRA-B
radiotherapy,scientific,3,radi|other|apy,1,8,"51,184,70",0.3333333333333333,0.0,2,SRA-B
radiotherapy,scientific,3,radi|other|apy,2,8,"61,61,119",0.6666666666666666,0.14285714285714285,1,SRA-B
radiotherapy,scientific,3,radi|other|apy,3,8,"124,145,121",0.3333333333333333,0.047619047619047616,2,SRA-B
radiotherapy,scientific,3,radi|other|apy,0,9,"64,29,76",0.3333333333333333,0.09523809523809523,2,SRA-B
radiotherapy,scientific,3,radi|other|apy,1,9,"250,184,70",0.3333333333333333,0.1111111111111111,2,SRA-B
radiotherapy,scientific,3,radi|other|apy,2,9,"61,61,119",0.6666666666666666,0.14285714285714285,1,SRA-B
radiotherapy,scientific,3,radi|other|apy,3,9,"124,145,110",0.3333333333333333,0.15873015873015872,2,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,0,0,"115,88",0.5,0.14285714285714285,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,1,0,"209,176",0.5,0.0,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,2,0,"228,57",0.5,0.3333333333333333,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,3,0,"170,229",0.5,0.3333333333333333,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,0,1,"115,88",0.5,0.14285714285714285,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,1,1,"209,176",0.5,0.0,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,2,1,"228,212",0.5,0.14285714285714285,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,3,1,"147,229",0.5,0.3333333333333333,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,0,2,"115,88",0.5,0.14285714285714285,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,1,2,"209,176",0.5,0.0,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,2,2,"228,67",0.5,0.14285714285714285,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,3,2,"147,121",0.5,0.14285714285714285,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,0,3,"160,88",0.5,0.0,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,1,3,"209,176",0.5,0.0,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,2,3,"228,114",0.5,0.14285714285714285,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,3,3,"147,144",0.5,0.14285714285714285,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,0,4,"115,88",0.5,0.0,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,1,4,"209,176",0.5,0.0,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,2,4,"228,114",0.5,0.14285714285714285,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,3,4,"170,247",0.5,0.0,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,0,5,"115,88",0.5,0.14285714285714285,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,1,5,"209,176",0.5,0.0,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,2,5,"228,57",0.5,0.3333333333333333,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,3,5,"170,229",0.5,0.3333333333333333,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,0,6,"115,88",0.5,0.14285714285714285,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,1,6,"209,214",0.5,0.0,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,2,6,"228,67",0.5,0.14285714285714285,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,3,6,"147,144",0.5,0.14285714285714285,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,0,7,"160,88",0.5,0.14285714285714285,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,1,7,"209,176",0.5,0.0,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,2,7,"228,114",0.5,0.14285714285714285,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,3,7,"80,249",0.5,0.0,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,0,8,"249,88",0.5,0.14285714285714285,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,1,8,"171,176",0.5,0.3333333333333333,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,2,8,"228,114",0.5,0.3333333333333333,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,3,8,"170,144",0.5,0.14285714285714285,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,0,9,"115,88",0.5,0.3333333333333333,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,1,9,"209,176",0.5,0.14285714285714285,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,2,9,"228,67",0.5,0.14285714285714285,1,SRA-B
Mesopotamia,geographic,2,Mesopotam|ia,3,9,"147,144",0.5,0.0,1,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,0,0,"15,21,234,251",0.25,0.05555555555555555,3,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,1,0,"227,108,121,62",0.25,0.047619047619047616,3,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,2,0,"139,228,15,87",0.25,0.1349206349206349,3,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,3,0,"122,170,170,128",0.5,0.1349206349206349,2,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,0,1,"15,21,234,251",0.25,0.05555555555555555,3,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,1,1,"227,108,121,62",0.25,0.047619047619047616,3,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,2,1,"139,228,15,87",0.25,0.07936507936507936,3,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,3,1,"122,170,170,40",0.5,0.21428571428571427,2,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,0,2,"15,21,234,251",0.25,0.05555555555555555,3,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,1,2,"87,108,121,62",0.25,0.047619047619047616,3,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,2,2,"113,152,15,87",0.25,0.1349206349206349,3,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,3,2,"122,170,170,247",0.5,0.1111111111111111,2,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,0,3,"15,21,234,251",0.25,0.05555555555555555,3,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,1,3,"87,108,121,62",0.25,0.047619047619047616,3,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,2,3,"113,152,15,87",0.25,0.05555555555555555,3,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,3,3,"122,170,170,88",0.5,0.27777777777777773,2,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,0,4,"15,21,234,251",0.25,0.05555555555555555,3,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,1,4,"87,108,121,62",0.25,0.047619047619047616,3,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,2,4,"113,152,15,87",0.25,0.1349206349206349,3,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,3,4,"122,170,170,247",0.5,0.1714285714285714,2,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,0,5,"15,21,234,251",0.25,0.05555555555555555,3,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,1,5,"227,108,121,62",0.25,0.047619047619047616,3,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,2,5,"139,228,15,87",0.25,0.1349206349206349,3,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,3,5,"122,170,170,128",0.5,0.1349206349206349,2,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,0,6,"15,21,234,251",0.25,0.05555555555555555,3,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,1,6,"227,108,121,62",0.25,0.047619047619047616,3,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,2,6,"113,152,15,87",0.25,0.17936507936507937,3,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,3,6,"122,170,170,88",0.5,0.10317460317460318,2,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,0,7,"15,21,234,251",0.25,0.05555555555555555,3,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,1,7,"87,108,121,62",0.25,0.047619047619047616,3,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,2,7,"113,152,15,87",0.25,0.1349206349206349,3,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,3,7,"122,170,170,249",0.5,0.10317460317460318,2,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,0,8,"249,21,234,251",0.25,0.07936507936507936,3,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,1,8,"227,108,121,62",0.25,0.047619047619047616,3,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,2,8,"113,152,15,87",0.25,0.10317460317460318,3,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,3,8,"122,170,170,69",0.5,0.17936507936507937,2,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,0,9,"15,21,234,251",0.25,0.05555555555555555,3,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,1,9,"87,108,121,62",0.25,0.047619047619047616,3,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,2,9,"113,152,15,87",0.25,0.1111111111111111,3,SRA-B
Kilimanjaro,geographic,4,Kil|iman|j|aro,3,9,"122,170,170,32",0.5,0.2507936507936508,2,SRA-B
subcontinent,geographic,2,sub|continent,0,0,"194,57",0.5,0.0,1,SRA-B
subcontinent,geographic,2,sub|continent,1,0,"97,176",0.5,0.0,1,SRA-B
subcontinent,geographic,2,sub|continent,2,0,"245,233",0.5,0.14285714285714285,1,SRA-B
subcontinent,geographic,2,sub|continent,3,0,"11,116",0.5,0.0,1,SRA-B
subcontinent,geographic,2,sub|continent,0,1,"194,57",0.5,0.0,1,SRA-B
subcontinent,geographic,2,sub|continent,1,1,"97,176",0.5,0.14285714285714285,1,SRA-B
subcontinent,geographic,2,sub|continent,2,1,"245,60",0.5,0.14285714285714285,1,SRA-B
subcontinent,geographic,2,sub|continent,3,1,"11,144",0.5,0.0,1,SRA-B
subcontinent,geographic,2,sub|continent,0,2,"194,57",0.5,0.14285714285714285,1,SRA-B
subcontinent,geographic,2,sub|continent,1,2,"97,176",0.5,0.0,1,SRA-B
subcontinent,geographic,2,sub|continent,2,2,"245,233",0.5,0.14285714285714285,1,SRA-B
subcontinent,geographic,2,sub|continent,3,2,"161,121",0.5,0.0,1,SRA-B
subcontinent,geographic,2,sub|continent,0,3,"194,57",0.5,0.14285714285714285,1,SRA-B
subcontinent,geographic,2,sub|continent,1,3,"97,176",0.5,0.0,1,SRA-B
subcontinent,geographic,2,sub|continent,2,3,"245,211",0.5,0.0,1,SRA-B
subcontinent,geographic,2,sub|continent,3,3,"11,116",0.5,0.3333333333333333,1,SRA-B
subcontinent,geographic,2,sub|continent,0,4,"194,57",0.5,0.14285714285714285,1,SRA-B
subcontinent,geographic,2,sub|continent,1,4,"97,176",0.5,0.0,1,SRA-B
subcontinent,geographic,2,sub|continent,2,4,"245,233",0.5,0.0,1,SRA-B
subcontinent,geographic,2,sub|continent,3,4,"11,121",0.5,0.0,1,SRA-B
subcontinent,geographic,2,sub|continent,0,5,"194,57",0.5,0.0,1,SRA-B
subcontinent,geographic,2,sub|continent,1,5,"97,176",0.5,0.0,1,SRA-B
subcontinent,geographic,2,sub|continent,2,5,"245,233",0.5,0.14285714285714285,1,SRA-B
subcontinent,geographic,2,sub|continent,3,5,"11,116",0.5,0.0,1,SRA-B
subcontinent,geographic,2,sub|continent,0,6,"194,57",0.5,0.0,1,SRA-B
subcontinent,geographic,2,sub|continent,1,6,"97,176",0.5,0.0,1,SRA-B
subcontinent,geographic,2,sub|continent,2,6,"245,67",0.5,0.0,1,SRA-B
subcontinent,geographic,2,sub|continent,3,6,"11,144",0.5,0.0,1,SRA-B
subcontinent,geographic,2,sub|continent,0,7,"194,57",0.5,0.0,1,SRA-B
subcontinent,geographic,2,sub|continent,1,7,"97,176",0.5,0.0,1,SRA-B
subcontinent,geographic,2,sub|continent,2,7,"245,233",0.5,0.0,1,SRA-B
subcontinent,geographic,2,sub|continent,3,7,"11,84",0.5,0.14285714285714285,1,SRA-B
subcontinent,geographic,2,sub|continent,0,8,"194,57",0.5,0.0,1,SRA-B
subcontinent,geographic,2,sub|continent,1,8,"97,176",0.5,0.0,1,SRA-B
subcontinent,geographic,2,sub|continent,2,8,"245,146",0.5,0.0,1,SRA-B
subcontinent,geographic,2,sub|continent,3,8,"11,144",0.5,0.0,1,SRA-B
subcontinent,geographic,2,sub|continent,0,9,"194,57",0.5,0.14285714285714285,1,SRA-B
subcontinent,geographic,2,sub|continent,1,9,"200,176",0.5,0.0,1,SRA-B
subcontinent,geographic,2,sub|continent,2,9,"245,233",0.5,0.0,1,SRA-B
subcontinent,geographic,2,sub|continent,3,9,"11,116",0.5,0.14285714285714285,1,SRA-B
cartography,geographic,2,carto|graphy,0,0,"56,76",0.5,0.14285714285714285,1,SRA-B
cartography,geographic,2,carto|graphy,1,0,"120,231",0.5,0.0,1,SRA-B
cartography,geographic,2,carto|graphy,2,0,"61,60",0.5,0.0,1,SRA-B
cartography,geographic,2,carto|graphy,3,0,"11,116",0.5,0.0,1,SRA-B
cartography,geographic,2,carto|graphy,0,1,"56,76",0.5,0.14285714285714285,1,SRA-B
cartography,geographic,2,carto|graphy,1,1,"120,231",0.5,0.14285714285714285,1,SRA-B
cartography,geographic,2,carto|graphy,2,1,"61,60",0.5,0.0,1,SRA-B
cartography,geographic,2,carto|graphy,3,1,"11,116",0.5,0.0,1,SRA-B
cartography,geographic,2,carto|graphy,0,2,"56,76",0.5,0.14285714285714285,1,SRA-B
cartography,geographic,2,carto|graphy,1,2,"120,231",0.5,0.0,1,SRA-B
cartography,geographic,2,carto|graphy,2,2,"61,119",0.5,0.0,1,SRA-B
cartography,geographic,2,carto|graphy,3,2,"11,121",0.5,0.0,1,SRA-B
cartography,geographic,2,carto|graphy,0,3,"56,76",0.5,0.3333333333333333,1,SRA-B
cartography,geographic,2,carto|graphy,1,3,"120,231",0.5,0.0,1,SRA-B
cartography,geographic,2,carto|graphy,2,3,"61,119",0.5,0.0,1,SRA-B
cartography,geographic,2,carto|graphy,3,3,"11,74",0.5,0.0,1,SRA-B
cartography,geographic,2,carto|graphy,0,4,"56,76",0.5,0.3333333333333333,1,SRA-B
cartography,geographic,2,carto|graphy,1,4,"120,231",0.5,0.0,1,SRA-B
cartography,geographic,2,carto|graphy,2,4,"61,119",0.5,0.0,1,SRA-B
cartography,geographic,2,carto|graphy,3,4,"11,121",0.5,0.0,1,SRA-B
cartography,geographic,2,carto|graphy,0,5,"56,76",0.5,0.14285714285714285,1,SRA-B
cartography,geographic,2,carto|graphy,1,5,"120,231",0.5,0.0,1,SRA-B
cartography,geographic,2,carto|graphy,2,5,"61,60",0.5,0.0,1,SRA-B
cartography,geographic,2,carto|graphy,3,5,"11,116",0.5,0.0,1,SRA-B
cartography,geographic,2,carto|graphy,0,6,"56,76",0.5,0.14285714285714285,1,SRA-B
cartography,geographic,2,carto|graphy,1,6,"120,231",0.5,0.0,1,SRA-B
cartography,geographic,2,carto|graphy,2,6,"61,71",0.5,0.0,1,SRA-B
cartography,geographic,2,carto|graphy,3,6,"11,58",0.5,0.0,1,SRA-B
cartography,geographic,2,carto|graphy,0,7,"56,76",0.5,0.3333333333333333,1,SRA-B
cartography,geographic,2,carto|graphy,1,7,"120,231",0.5,0.0,1,SRA-B
cartography,geographic,2,carto|graphy,2,7,"61,119",0.5,0.0,1,SRA-B
cartography,geographic,2,carto|graphy,3,7,"11,249",0.5,0.0,1,SRA-B
cartography,geographic,2,carto|graphy,0,8,"249,76",0.5,0.3333333333333333,1,SRA-B
cartography,geographic,2,carto|graphy,1,8,"196,231",0.5,0.0,1,SRA-B
cartography,geographic,2,carto|graphy,2,8,"61,119",0.5,0.14285714285714285,1,SRA-B
cartography,geographic,2,carto|graphy,3,8,"124,249",0.5,0.0,1,SRA-B
cartography,geographic,2,carto|graphy,0,9,"56,76",0.5,0.14285714285714285,1,SRA-B
cartography,geographic,2,carto|graphy,1,9,"250,231",0.5,0.0,1,SRA-B
cartography,geographic,2,carto|graphy,2,9,"61,119",0.5,0.0,1,SRA-B
cartography,geographic,2,carto|graphy,3,9,"11,116",0.5,0.0,1,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,0,0,"119,88,139",0.3333333333333333,0.047619047619047616,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,1,0,"87,121,209",0.3333333333333333,0.047619047619047616,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,2,0,"57,15,57",0.6666666666666666,0.047619047619047616,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,3,0,"122,79,229",0.3333333333333333,0.047619047619047616,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,0,1,"119,88,139",0.3333333333333333,0.047619047619047616,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,1,1,"87,206,209",0.3333333333333333,0.047619047619047616,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,2,1,"223,136,57",0.3333333333333333,0.047619047619047616,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,3,1,"122,79,229",0.3333333333333333,0.0,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,0,2,"119,88,139",0.3333333333333333,0.0,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,1,2,"87,206,209",0.3333333333333333,0.047619047619047616,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,2,2,"139,136,69",0.3333333333333333,0.0,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,3,2,"122,79,247",0.3333333333333333,0.047619047619047616,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,0,3,"119,88,139",0.3333333333333333,0.047619047619047616,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,1,3,"87,206,209",0.3333333333333333,0.047619047619047616,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,2,3,"186,136,69",0.3333333333333333,0.047619047619047616,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,3,3,"211,79,88",0.3333333333333333,0.047619047619047616,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,0,4,"119,88,139",0.3333333333333333,0.047619047619047616,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,1,4,"87,206,209",0.3333333333333333,0.047619047619047616,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,2,4,"9,136,87",0.3333333333333333,0.0,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,3,4,"122,79,199",0.3333333333333333,0.047619047619047616,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,0,5,"119,88,139",0.3333333333333333,0.047619047619047616,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,1,5,"87,121,209",0.3333333333333333,0.047619047619047616,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,2,5,"57,15,57",0.6666666666666666,0.047619047619047616,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,3,5,"122,79,229",0.3333333333333333,0.047619047619047616,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,0,6,"119,88,139",0.3333333333333333,0.0,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,1,6,"87,206,209",0.3333333333333333,0.047619047619047616,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,2,6,"186,136,202",0.3333333333333333,0.0,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,3,6,"211,79,199",0.3333333333333333,0.1111111111111111,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,0,7,"119,88,139",0.3333333333333333,0.047619047619047616,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,1,7,"87,206,209",0.3333333333333333,0.047619047619047616,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,2,7,"160,136,87",0.3333333333333333,0.047619047619047616,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,3,7,"122,79,249",0.3333333333333333,0.09523809523809523,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,0,8,"249,88,139",0.3333333333333333,0.1111111111111111,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,1,8,"87,206,108",0.3333333333333333,0.0,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,2,8,"217,136,87",0.3333333333333333,0.0,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,3,8,"108,79,69",0.3333333333333333,0.20634920634920637,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,0,9,"119,88,139",0.3333333333333333,0.0,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,1,9,"87,206,209",0.3333333333333333,0.047619047619047616,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,2,9,"186,136,202",0.3333333333333333,0.0,2,SRA-B
Liechtenstein,geographic,3,Lie|ch|tenstein,3,9,"122,79,160",0.3333333333333333,0.14285714285714285,2,SRA-B
sustainability,abstract,2,sustain|ability,0,0,"21,252",0.5,0.0,1,SRA-B
sustainability,abstract,2,sustain|ability,1,0,"196,94",0.5,0.14285714285714285,1,SRA-B
sustainability,abstract,2,sustain|ability,2,0,"14,191",0.5,0.14285714285714285,1,SRA-B
sustainability,abstract,2,sustain|ability,3,0,"121,121",1.0,0.6,0,SRA-B
sustainability,abstract,2,sustain|ability,0,1,"21,252",0.5,0.0,1,SRA-B
sustainability,abstract,2,sustain|ability,1,1,"196,94",0.5,0.0,1,SRA-B
sustainability,abstract,2,sustain|ability,2,1,"14,191",0.5,0.3333333333333333,1,SRA-B
sustainability,abstract,2,sustain|ability,3,1,"44,116",0.5,0.3333333333333333,1,SRA-B
sustainability,abstract,2,sustain|ability,0,2,"21,252",0.5,0.0,1,SRA-B
sustainability,abstract,2,sustain|ability,1,2,"196,94",0.5,0.0,1,SRA-B
sustainability,abstract,2,sustain|ability,2,2,"14,119",0.5,0.14285714285714285,1,SRA-B
sustainability,abstract,2,sustain|ability,3,2,"74,121",0.5,0.3333333333333333,1,SRA-B
sustainability,abstract,2,sustain|ability,0,3,"21,252",0.5,0.14285714285714285,1,SRA-B
sustainability,abstract,2,sustain|ability,1,3,"196,94",0.5,0.0,1,SRA-B
sustainability,abstract,2,sustain|ability,2,3,"14,119",0.5,0.14285714285714285,1,SRA-B
sustainability,abstract,2,sustain|ability,3,3,"74,74",1.0,0.14285714285714285,0,SRA-B
sustainability,abstract,2,sustain|ability,0,4,"21,252",0.5,0.0,1,SRA-B
sustainability,abstract,2,sustain|ability,1,4,"196,94",0.5,0.3333333333333333,1,SRA-B
sustainability,abstract,2,sustain|ability,2,4,"14,119",0.5,0.14285714285714285,1,SRA-B
sustainability,abstract,2,sustain|ability,3,4,"74,74",1.0,0.3333333333333333,0,SRA-B
sustainability,abstract,2,sustain|ability,0,5,"21,252",0.5,0.0,1,SRA-B
sustainability,abstract,2,sustain|ability,1,5,"196,94",0.5,0.14285714285714285,1,SRA-B
sustainability,abstract,2,sustain|ability,2,5,"14,191",0.5,0.14285714285714285,1,SRA-B
sustainability,abstract,2,sustain|ability,3,5,"121,121",1.0,0.6,0,SRA-B
sustainability,abstract,2,sustain|ability,0,6,"21,252",0.5,0.0,1,SRA-B
sustainability,abstract,2,sustain|ability,1,6,"196,94",0.5,0.0,1,SRA-B
sustainability,abstract,2,sustain|ability,2,6,"14,119",0.5,0.14285714285714285,1,SRA-B
sustainability,abstract,2,sustain|ability,3,6,"147,74",0.5,0.14285714285714285,1,SRA-B
sustainability,abstract,2,sustain|ability,0,7,"21,252",0.5,0.14285714285714285,1,SRA-B
sustainability,abstract,2,sustain|ability,1,7,"196,94",0.5,0.0,1,SRA-B
sustainability,abstract,2,sustain|ability,2,7,"14,119",0.5,0.14285714285714285,1,SRA-B
sustainability,abstract,2,sustain|ability,3,7,"147,74",0.5,0.14285714285714285,1,SRA-B
sustainability,abstract,2,sustain|ability,0,8,"21,252",0.5,0.14285714285714285,1,SRA-B
sustainability,abstract,2,sustain|ability,1,8,"196,94",0.5,0.0,1,SRA-B
sustainability,abstract,2,sustain|ability,2,8,"14,119",0.5,0.14285714285714285,1,SRA-B
sustainability,abstract,2,sustain|ability,3,8,"74,74",1.0,0.3333333333333333,0,SRA-B
