layer,expert_id,Internal_Cohesion,External_Purity,tokens
blocks.0.ff_or_moe,183,0.2393,0.4171,"ing, of, in, from, but, on, and, s, when, for, by, he, was, she, is, as, to, are, who, or"
blocks.0.ff_or_moe,184,0.2200,0.4225,""", in, first, only, by, was, ', and, ""[, "",, The, for, ,, with, over, the, at, of, one, to"
blocks.0.ff_or_moe,185,0.1462,0.2970,"Championship, remained, assigned, championship, Champion, remain, that, before, after, intended, having, actual, Championships, between, as, with, attached, outside, return, Mall"
blocks.0.ff_or_moe,186,0.3314,0.3173,"ab, sl, ib, sk, ik, ud, av, app, ig, amp, ow, iv, inf, ich, ret, ann, acqu, ob, aw, enn"
blocks.0.ff_or_moe,187,0.2303,0.3943,"while, but, because, after, when, although, during, before, though, ;, where, since, "",, despite, until, if, due, like, as, ),"
blocks.0.ff_or_moe,188,0.3116,0.4365,"to, into, up, in, that, on, -, for, ,, as, and, (, with, from, by, back, ', over, –, ."
blocks.0.ff_or_moe,189,0.2509,0.4054,"a, an, the, one, his, ,, in, two, at, another, it, as, was, "", ., on, with, part, its, had"
blocks.0.ff_or_moe,190,0.3654,0.4452,",, and, by, to, but, ., of, in, as, ;, from, that, for, (, on, during, with, at, ', when"
blocks.0.ff_or_moe,191,0.3185,0.4357,"to, ', for, by, in, that, on, at, into, as, of, up, ,, a, with, 1, and, –, ., had"
blocks.0.ff_or_moe,192,0.2447,0.3825,"reached, became, made, were, leading, died, went, had, took, been, came, began, led, gave, did, received, included, make, was, entered"
blocks.0.ff_or_moe,193,0.2634,0.4282,"when, at, in, during, by, on, as, after, of, and, with, that, which, between, for, but, or, from, 1, because"
blocks.0.ff_or_moe,194,0.2855,0.4291,"who, for, to, with, whose, from, in, by, ,, during, of, when, as, after, that, which, on, (, -, was"
blocks.0.ff_or_moe,195,0.4539,0.3904,"service, trains, officers, forces, battalions, troops, fighting, commander, attacks, officer, operations, generals, soldiers, reinforcements, vessels, aircraft, battles, squadron, movements, commanders"
blocks.0.ff_or_moe,196,0.2074,0.4197,"throughout, due, during, in, on, across, over, because, to, until, through, after, as, late, within, from, by, with, before, for"
blocks.0.ff_or_moe,197,0.2010,0.3797,"was, were, had, would, became, could, did, came, is, has, took, began, and, went, also, to, remained, first, of, on"
blocks.0.ff_or_moe,198,0.3416,0.4340,"served, and, to, of, ,, in, with, was, but, the, as, on, at, by, had, from, ., -, for, ("
blocks.0.ff_or_moe,199,0.2657,0.3931,"-, and, to, was, of, ', later, "", in, ,, he, the, set, up, –, a, over, had, an, at"
blocks.0.ff_or_moe,200,0.2209,0.4105,"ine, ines, in, a, an, to, after, as, on, with, which, for, during, also, is, from, at, she, and, the"
blocks.0.ff_or_moe,201,0.2855,0.2969,"sign, let, run, involving, ick, ue, ending, plan, change, move, trip, bid, see, call, report, visit, path, cry, view, link"
blocks.0.ff_or_moe,202,0.3020,0.4205,"do, by, and, in, at, ,, of, to, on, but, one, the, for, -, that, when, with, he, over, a"
blocks.0.ff_or_moe,203,0.3560,0.2702,"close, mass, relatively, cost, closest, importance, dating, consisted, subject, cover, lack, size, spread, quality, consists, span, proportion, basis, consisting, bulk"
blocks.0.ff_or_moe,204,0.0952,0.3476,"single, never, ally, by, from, ', that, Un, of, first, not, sub, with, had, later, to, third, for, "", which"
blocks.0.ff_or_moe,205,0.4584,0.2535,"s, Fountain, Turn, yr, crown, Es, Aren, Cur, Os, Lauren, feat, Math, ikh, ath, appoint, provide, Fellow, sm, extract, sac"
blocks.0.ff_or_moe,206,0.3662,0.4242,"of, in, to, -, ', and, for, from, ,, on, during, as, was, ., had, which, at, by, that, ("
blocks.0.ff_or_moe,207,0.3710,0.7255,"3, 6, 4, 8, 7, 2, 5, 9, 1, 10, 15, 12, 18, 11, 16, 20, May, 19, 14, June"
blocks.0.ff_or_moe,208,0.3621,0.4383,"with, in, at, of, for, to, (, and, ., on, the, ,, from, as, "", by, that, only, after, more"
blocks.0.ff_or_moe,209,0.2835,0.4332,"F, D, G, B, C, to, A, on, and, as, the, T, at, in, that, by, "", R, ,, with"
blocks.0.ff_or_moe,210,0.1715,0.3913,"it, as, for, is, most, he, other, its, that, s, in, at, when, can, late, after, of, until, before, to"
blocks.0.ff_or_moe,211,0.3697,0.3236,"turn, fur, water, gas, serving, drag, travel, fishing, swimming, snow, travelling, sky, oil, coal, drinking, flying, pressure, turns, passing, fuel"
blocks.0.ff_or_moe,212,0.1816,0.2916,"u, v, om, c, k, j, ca, am, var, h, vi, ph, p, mi, g, si, b, ve, °, od"
blocks.0.ff_or_moe,213,0.2788,0.4083,"the, a, in, his, ,, that, to, over, and, of, an, this, "", one, their, on, most, at, as, two"
blocks.0.ff_or_moe,214,0.3039,0.4262,"as, km, to, of, at, in, ,, and, -, by, for, with, from, the, after, that, but, on, when, –"
blocks.0.ff_or_moe,215,0.3552,0.4140,"In, During, At, When, After, With, By, For, As, On, According, To, However, Despite, Following, Among, Throughout, Between, Over, Upon"
blocks.0.ff_or_moe,216,0.2725,0.4297,"., ."", ""., ;, ,, and, that, in, (, with, )., as, of, which, to, on, was, but, by, at"
blocks.0.ff_or_moe,217,0.2808,0.4447,"', to, in, on, and, over, by, ,, at, for, "", as, re, ’, D, up, from, t, of, ."
blocks.0.ff_or_moe,218,0.4508,0.3776,"meaning, believed, whether, which, whom, saying, believes, doubt, believing, belief, argued, feeling, realizes, feared, suggesting, stating, believe, thinking, opined, speculated"
blocks.0.ff_or_moe,219,0.2748,0.4524,"(, —, and, ,, –, with, of, ),, ., ), ;, from, for, on, :, that, in, during, as, but"
blocks.0.ff_or_moe,220,0.3401,0.4679,"from, :, in, by, ,, on, and, ., during, to, at, for, ;, after, with, when, as, of, (, between"
blocks.0.ff_or_moe,221,0.3682,0.4456,",, and, of, to, ., but, in, ', as, at, was, on, by, ;, for, -, from, with, had, that"
blocks.0.ff_or_moe,222,0.1865,0.3949,"without, until, McN, despite, before, ;, after, with, while, using, apart, from, when, during, because, unless, as, through, for, to"
blocks.0.ff_or_moe,223,0.4134,0.3283,"ist, law, colonial, decision, act, court, ruling, letter, policy, ists, laws, tax, decisions, decree, proposal, opinion, elections, documents, reforms, election"
blocks.0.ff_or_moe,224,0.1190,0.3979,"The, This, A, the, It, In, An, One, On, St, 3, T, D, New, an, After, (, set, his, """
blocks.0.ff_or_moe,225,0.1714,0.3282,"Red, First, White, war, New, King, West, Inc, American, Second, World, North, British, Black, War, Washington, Empire, United, French, Southern"
blocks.0.ff_or_moe,226,0.2577,0.0000,"W, E, K, B, A, S, I, J, D, C, G, H, em, P, O, N, M, Y, T, Z"
blocks.0.ff_or_moe,227,0.4001,0.3797,"In, There, After, When, However, On, Around, During, It, Although, If, While, Upon, According, Following, Between, This, At, Though, With"
blocks.0.ff_or_moe,228,0.2196,0.4082,"the, a, his, an, in, their, one, "", that, first, two, this, and, other, ,, more, both, ', The, to"
blocks.0.ff_or_moe,229,0.3041,0.4151,":, ,, of, ., as, by, the, in, ;, that, to, at, and, over, from, when, during, on, had, while"
blocks.0.ff_or_moe,230,0.2390,0.4030,"the, a, an, in, that, of, this, ,, to, on, his, and, one, it, their, its, both, some, most, over"
blocks.0.ff_or_moe,231,0.1445,0.2771,"ore, port, States, ports, ores, as, based, key, Kingdom, manual, by, for, u, ,"", ."", kind, learned, because, said, into"
blocks.0.ff_or_moe,232,0.2615,0.3211,"video, start, ito, market, ers, media, industry, press, television, release, state, leader, videos, race, film, director, writers, journalist, companies, people"
blocks.0.ff_or_moe,233,0.3769,0.3277,"too, middle, space, complex, reason, surprise, trouble, opportunity, flight, equipment, problem, detail, difficulty, contact, problems, necessary, reasons, chaos, matter, difficulties"
blocks.0.ff_or_moe,234,0.2245,0.4183,"her, his, the, she, from, an, in, over, as, a, its, to, at, that, several, before, for, after, their, of"
blocks.0.ff_or_moe,235,0.5918,0.0000,"), ),, ""), .), )., )"", '), )), %), ""),, );, ):, "")., )"",, )""., .),, '),, )."", between, %),"
blocks.0.ff_or_moe,236,0.1357,0.3588,"directly, by, through, alone, with, none, between, south, within, at, north, when, before, from, there, outside, in, without, over, as"
blocks.0.ff_or_moe,237,0.2192,0.3864,"land, to, in, with, is, by, at, f, ,, of, on, as, during, lands, sub, was, (, and, new, when"
blocks.0.ff_or_moe,238,0.2442,0.4240,"V, ', by, and, to, in, ., ,, U, B, first, A, (, F, D, of, T, was, C, 2"
blocks.0.ff_or_moe,239,0.4123,0.3336,"et, dis, carried, brought, prevent, carry, bring, carrying, prevented, forced, knocked, pull, pulled, reduced, bringing, replace, replacing, keep, reduce, secure"
blocks.0.ff_or_moe,240,0.3432,0.4481,"and, ,, to, of, ., on, but, in, as, with, by, for, at, when, which, from, "", during, (, while"
blocks.0.ff_or_moe,241,0.3360,0.4480,"and, ,, "", in, of, but, from, to, by, on, which, for, as, with, at, after, ., while, one, was"
blocks.0.ff_or_moe,242,0.3504,0.4487,"and, but, ,, with, in, as, to, or, for, on, -, (, while, which, of, was, at, by, from, '"
blocks.0.ff_or_moe,243,0.1914,0.4132,"within, ahead, behind, inside, outside, in, with, on, among, as, by, during, before, that, between, of, at, to, for, after"
blocks.0.ff_or_moe,244,0.2421,0.3789,"off, to, on, by, at, and, ,, cation, was, of, in, when, ., with, after, that, (, were, from, outside"
blocks.0.ff_or_moe,245,0.5829,0.2732,"scene, sting, scenes, pse, ure, pt, ctions, Revenge, ight, ogy, oration, rant, eration, pression, uments, montage, ination, theft, ysis, icity"
blocks.0.ff_or_moe,246,0.0801,0.3899,"She, she, Her, her, herself, when, U, between, during, 7, under, at, by, through, that, are, held, He, An, but"
blocks.0.ff_or_moe,247,0.2631,0.2704,"G, C, P, O, B, D, M, R, S, N, K, H, E, J, A, National, Al, T, In, L"
blocks.0.ff_or_moe,248,0.3602,0.4498,",, and, ., (, ;, in, as, to, ', was, with, -, at, for, that, or, —, of, but, by"
blocks.0.ff_or_moe,249,0.4223,0.2781,"von, Mount, Der, Santa, Sy, Operation, Von, Ma, La, Imperial, geschwader, Da, Triple, Mu, Fort, Mac, Af, été, Hen, Ju"
blocks.0.ff_or_moe,250,0.1742,0.3359,"outside, fell, increased, slowly, dropped, inside, falling, during, developed, expanded, after, within, six, across, fall, when, 18, declined, attempted, later"
blocks.0.ff_or_moe,251,0.3373,0.4479,"(, –, and, to, ,, who, -, with, by, of, ', which, or, ., for, that, from, as, in, ;"
blocks.0.ff_or_moe,252,0.3365,0.4329,"and, or, but, ,, as, in, with, to, for, (, which, on, at, that, of, -, by, –, is, while"
blocks.0.ff_or_moe,253,0.2393,0.4041,""", in, ', over, ,, one, at, ""[, first, a, "",, more, for, as, and, was, of, the, ., had"
blocks.0.ff_or_moe,254,0.2650,0.4227,"they, ,, to, by, he, of, their, and, with, as, on, when, that, from, in, she, it, which, while, ."
blocks.0.ff_or_moe,255,0.0993,0.3263,"–, /, +, FA, -, &, Stanley, and, —, FIFA, ;, as, ,, CE, 2008, 2009, 2007, with, II, AD"
blocks.1.ff_or_moe,0,0.3441,0.2562,"aid, stick, Marsh, leader, served, rule, end, hit, result, Ukraine, fly, glory, Yugoslavia, safety, shell, Damascus, Batavia, ier, wage, head"
blocks.1.ff_or_moe,1,0.3230,0.4124,"third, second, half, fourth, fifth, double, sixth, seventh, eighth, high, semi, record, quarter, single, tenth, twenty, ninth, total, Twenty, 50"
blocks.1.ff_or_moe,2,0.2608,0.3250,"based, work, focus, on, research, focused, Based, effects, works, material, sound, training, dependent, play, emphasis, pressure, depend, relied, working, worked"
blocks.1.ff_or_moe,3,0.1772,0.2724,"er, ers, official, Finch, tough, though, Bank, rar, team, clear, tell, more, ger, real, character, Beck, ett, r, just, re"
blocks.1.ff_or_moe,4,0.2059,0.3169,"at, Wall, Road, Ocean, Hall, Island, Street, River, has, Lake, City, Rock, Bar, Wood, University, Top, Chin, Line, had, Revolution"
blocks.1.ff_or_moe,5,0.1354,0.3206,"un, sur, con, mis, im, sub, fully, dis, sh, per, non, st, und, highly, pl, be, re, ex, p, inter"
blocks.1.ff_or_moe,6,0.0935,0.3691,"square, D, R, The, with, but, 1, 4, "", (, 3, which, like, and, he, ,, sq, 2, 10, including"
blocks.1.ff_or_moe,7,0.3599,0.2895,"stone, model, complex, project, site, campaign, device, ership, group, program, uous, attraction, garden, cable, ator, magazine, science, image, shell, laboratory"
blocks.1.ff_or_moe,8,0.1567,0.3507,"like, such, style, unlike, similar, Like, shaped, too, resembling, special, larger, more, built, only, care, specific, as, different, sound, altered"
blocks.1.ff_or_moe,9,0.3052,0.3566,"line, front, lines, area, wall, zone, boundary, border, chain, running, section, Line, position, check, areas, lining, segment, rear, range, division"
blocks.1.ff_or_moe,10,0.4103,0.5253,"June, May, July, September, October, August, April, November, December, March, February, January, 27, 26, early, 6, various, 2004, 29, late"
blocks.1.ff_or_moe,11,0.0835,0.3341,"re, all, away, non, ex, sub, from, first, co, new, trans, remaining, pre, All, dis, post, m, inter, mis, the"
blocks.1.ff_or_moe,12,0.1611,0.3910,"the, in, a, his, their, some, an, this, several, later, both, more, The, that, two, such, then, its, at, also"
blocks.1.ff_or_moe,13,0.1655,0.4607,"The, He, It, This, They, In, Later, She, [, he, At, [PAD], One, they, There, His, there, I, ,"", while"
blocks.1.ff_or_moe,14,0.3585,0.3122,"chose, included, personally, chosen, occasionally, participated, always, would, sometimes, helped, subsequently, themselves, released, selected, actually, reportedly, probably, often, frequently, died"
blocks.1.ff_or_moe,15,0.1662,0.3971,"while, whilst, whereas, although, despite, before, rather, following, during, there, While, when, most, he, after, leaving, further, more, though, along"
blocks.1.ff_or_moe,16,0.5793,0.2694,"acres, hp, miles, square, pound, metre, mph, mile, feet, Blow, elevation, kilogram, enrolled, sway, cs, gusts, tall, Labrador, Hz, horsepower"
blocks.1.ff_or_moe,17,0.1554,0.4266,"by, the, four, a, two, an, several, three, John, one, some, his, this, The, their, using, her, five, many, 1"
blocks.1.ff_or_moe,18,0.3978,0.0000,"5, 4, 6, 7, 8, 3, 12, 25, 16, 15, 13, 2, 17, 10, 26, 24, 14, 35, 27, 1"
blocks.1.ff_or_moe,19,0.1564,0.4079,"and, but, ), while, ),, also, or, which, is, were, was, with, who, has, she, he, before, including, have, along"
blocks.1.ff_or_moe,20,0.1442,0.3251,"level, year, shaped, style, built, western, specific, producing, get, -, type, day, D, like, Br, born, existing, related, TV, class"
blocks.1.ff_or_moe,21,0.2472,0.3108,"West, East, King, Lord, Prince, South, North, Far, Queen, Duke, Western, Great, Lady, Man, Bishop, Henry, George, White, Emperor, Princess"
blocks.1.ff_or_moe,22,0.1866,0.2957,"number, numbers, variety, #, No, size, series, volume, top, RAAF, third, range, amount, quantity, proportion, 9, 6, West, 7, first"
blocks.1.ff_or_moe,23,0.2849,0.3053,"Top, Pop, Hot, Adult, 100, classic, Best, top, Big, Modern, 25, Art, Alternative, Rock, Christian, Green, Billboard, Great, Independent, modern"
blocks.1.ff_or_moe,24,0.3400,0.3006,"National, State, th, Special, Department, Army, Reserve, International, Memorial, Division, Central, Light, News, Station, soldiers, Sub, Joint, School, Coast, District"
blocks.1.ff_or_moe,25,0.2434,0.3238,"k, il, id, am, ot, od, og, é, ar, ak, au, om, mo, el, ah, ay, ie, ag, ap, sy"
blocks.1.ff_or_moe,26,0.1098,0.4067,"The, he, —, while, [PAD], when, although, she, they, :, A, with, including, but, which, and, When, named, after, 1"
blocks.1.ff_or_moe,27,0.4340,0.2831,"These, There, Other, Two, Some, une, Chinese, Strong, Snow, Among, Five, Master, Critics, acking, Another, Work, Competition, Such, olf, Select"
blocks.1.ff_or_moe,28,0.1059,0.3319,"first, very, second, many, various, most, 2004, also, live, previously, 2008, success, The, later, lead, Canadian, last, 2001, 2006, deep"
blocks.1.ff_or_moe,29,0.2652,0.3823,"small, American, European, French, British, private, Canadian, German, large, Norman, Japanese, smaller, Greek, Spanish, local, Chinese, Hungarian, black, groups, Russian"
blocks.1.ff_or_moe,30,0.1623,0.4217,"the, of, his, their, a, this, its, The, these, it, that, about, all, an, her, which, New, both, "", T"
blocks.1.ff_or_moe,31,0.1901,0.3122,"very, others, other, never, various, Border, poor, sometimes, also, previously, pitch, “, small, often, "")., already, cannot, numerous, 59, many"
blocks.1.ff_or_moe,32,0.4104,0.3072,"foot, feet, yard, story, metre, yards, car, square, wheel, meter, mile, ft, lap, acre, stone, spring, siege, walking, pounds, heel"
blocks.1.ff_or_moe,33,0.3449,0.3915,"Canada, worldwide, UK, America, ., Club, Europe, India, Japan, Music, Korea, management, USA, Belgium, Records, Globe, albums, US, Express, Norway"
blocks.1.ff_or_moe,34,0.2182,0.4565,"many, numerous, several, various, Many, hundreds, large, few, thousands, multiple, much, most, very, first, popular, small, millions, nine, last, widely"
blocks.1.ff_or_moe,35,0.4253,0.2912,"daily, every, annual, entire, weekly, yearly, atomic, monthly, internal, worldwide, minimum, average, additional, unofficial, independent, supply, whole, constant, overseas, lifetime"
blocks.1.ff_or_moe,36,0.1475,0.3714,"and, then, was, the, other, later, is, two, "", even, has, /, which, that, when, had, also, first, a, I"
blocks.1.ff_or_moe,37,0.3628,0.3598,"writing, ""[, wrote, said, describing, saying, commented, suggested, notes, ""..., described, comments, stated, remarked, felt, lyrics, considered, found, calling, fit"
blocks.1.ff_or_moe,38,0.1117,0.3628,"into, onto, several, entered, enter, entering, two, through, the, multiple, enters, its, various, another, a, back, these, outer, those, further"
blocks.1.ff_or_moe,39,0.2137,0.3794,"On, The, In, It, An, He, This, A, After, She, Al, At, One, De, F, They, By, When, As, April"
blocks.1.ff_or_moe,40,0.4807,0.3299,"ed, ted, ting, ated, ised, ized, izing, ked, ered, ating, ded, ced, enced, ited, ising, ied, ged, ched, ped, ingly"
blocks.1.ff_or_moe,41,0.1714,0.3636,"and, other, the, two, at, re, The, a, some, that, then, most, in, when, "", was, even, more, un, by"
blocks.1.ff_or_moe,42,0.2645,0.3374,"remaining, surviving, rest, remainder, last, existing, majority, sole, original, previously, lack, left, previous, resulting, remain, internal, continuing, following, possibility, remnants"
blocks.1.ff_or_moe,43,0.1652,0.4013,"the, to, their, a, his, its, be, The, that, this, several, some, as, it, an, film, of, for, re, T"
blocks.1.ff_or_moe,44,0.1235,0.3248,"Latin, Greek, first, French, Spanish, very, country, various, original, ca, previous, other, English, trans, best, Old, American, short, third, The"
blocks.1.ff_or_moe,45,0.2037,0.3243,"caused, causing, cost, early, poor, resulted, resulting, required, originally, serious, prompted, causes, related, following, cause, most, brought, similar, now, late"
blocks.1.ff_or_moe,46,0.1358,0.3490,"is, a, are, being, an, has, be, the, was, were, more, very, not, at, no, his, often, used, made, also"
blocks.1.ff_or_moe,47,0.1152,0.3664,"several, most, very, many, second, first, various, other, use, much, numerous, small, large, United, previously, third, smaller, two, "", North"
blocks.1.ff_or_moe,48,0.5744,0.3556,"tropical, hurricane, storm, cyclone, convection, forecast, monsoon, cloud, extratropical, gale, subtropical, depression, remnant, disturbance, Hurricane, typhoon, thunderstorm, Tropical, winds, intensity"
blocks.1.ff_or_moe,49,0.1004,0.3025,"very, American, many, United, writers, world, much, music, various, British, remaining, new, production, time, main, start, eight, first, nation, seven"
blocks.1.ff_or_moe,50,0.2248,0.3088,"was, would, could, had, came, became, included, died, started, himself, may, were, herself, has, should, began, already, crew, quickly, received"
blocks.1.ff_or_moe,51,0.2996,0.4301,"then, eventually, immediately, again, soon, finally, subsequently, briefly, instead, quickly, officially, thereafter, now, ex, formally, ultimately, later, recently, rapidly, once"
blocks.1.ff_or_moe,52,0.0696,0.3622,"s, other, later, very, then, W, second, T, various, finally, eventually, first, The, more, his, the, I, never, third, their"
blocks.1.ff_or_moe,53,0.0985,0.3753,"de, De, des, la, co, La, former, Port, Les, del, non, V, cl, h, sub, re, con, l, M, Sar"
blocks.1.ff_or_moe,54,0.2552,0.3753,"production, industry, in, trade, business, training, weapons, workers, manufacturing, education, were, power, law, troops, stores, officials, goods, machinery, equipment, personnel"
blocks.1.ff_or_moe,55,0.0927,0.3326,"a, year, 1, very, five, series, New, 12, D, 10, new, day, 2, I, 100, small, two, high, Con, 3"
blocks.1.ff_or_moe,56,0.2009,0.3499,"North, house, American, South, Chinese, European, West, Southern, East, 19th, 2nd, 1st, Central, Northern, 6th, houses, English, first, Boston, Ar"
blocks.1.ff_or_moe,57,0.3243,0.3264,"’, ', writers, People, ',, characters, staff, board, ,', brothers, team, Club, drivers, ories, '., jans, reader, participants, members, ightest"
blocks.1.ff_or_moe,58,0.0682,0.3974,"that, which, how, they, this, The, the, then, for, about, to, making, using, having, 4, those, with, 5, first, post"
blocks.1.ff_or_moe,59,0.1071,0.4208,"although, while, The, they, despite, most, though, which, he, but, also, the, there, [PAD], whereas, then, with, many, several, however"
blocks.1.ff_or_moe,60,0.1596,0.3086,"al, Al, Sar, ar, anti, ob, il, op, ally, ant, Sam, right, ate, om, non, air, Ak, any, Ber, Ben"
blocks.1.ff_or_moe,61,0.2090,0.3123,"Ph, H, K, P, Z, W, Y, N, B, Sh, G, Qu, O, C, Co, F, Sam, D, J, A"
blocks.1.ff_or_moe,62,0.4508,0.4670,"more, less, better, greater, fewer, higher, larger, longer, shorter, worse, stronger, easier, deeper, faster, additional, bigger, More, wider, closer, darker"
blocks.1.ff_or_moe,63,0.2086,0.3613,"he, she, had, was, they, would, could, we, He, did, went, also, might, has, can, received, may, gave, should, won"
blocks.1.ff_or_moe,64,0.1345,0.4149,"a, an, one, new, two, more, "", his, another, large, the, New, high, four, very, many, first, three, 1, second"
blocks.1.ff_or_moe,65,0.1751,0.3340,"common, long, black, popular, white, high, large, great, good, young, special, small, particular, heavy, public, historical, private, English, traditional, short"
blocks.1.ff_or_moe,66,0.2385,0.3221,"their, Their, themselves, various, large, very, numerous, 2003, June, previous, existing, traditional, 2004, 2005, They, local, 2008, significant, temporary, wild"
blocks.1.ff_or_moe,67,0.0819,0.4005,"s, The, ', his, N, His, John, the, A, In, also, own, Her, "", J, who, later, left, her, Al"
blocks.1.ff_or_moe,68,0.3770,0.3857,"B, If, When, Once, Although, While, However, Despite, Though, Even, By, Soon, Meanwhile, Before, Since, As, Shortly, recent, Later, It"
blocks.1.ff_or_moe,69,0.3087,0.3807,"written, led, composed, directed, made, created, produced, by, taken, drawn, commanded, inspired, designed, arranged, performed, built, conducted, founded, released, published"
blocks.1.ff_or_moe,70,0.2531,0.3661,"women, female, Women, girls, children, male, characters, woman, young, Rose, boys, students, white, black, 6, either, key, lead, primary, females"
blocks.1.ff_or_moe,71,0.2581,0.3980,"The, This, In, They, When, After, With, )., ., ""., ."", During, There, At, Although, He, Some, Both, On, From"
blocks.1.ff_or_moe,72,0.1137,0.4069,"a, large, an, another, very, two, more, new, several, "", strong, much, small, top, four, 1, three, full, being, one"
blocks.1.ff_or_moe,73,0.1564,0.4232,"the, his, this, some, their, which, its, both, a, several, various, that, these, The, an, around, during, each, many, those"
blocks.1.ff_or_moe,74,0.1612,0.3444,"series, episode, Final, Metacritic, match, game, ,, season, website, television, of, awards, event, magazine, show, chart, games, award, (, title"
blocks.1.ff_or_moe,75,0.1762,0.3990,"Br, Bo, Ch, S, U, Be, K, J, F, Re, V, N, W, M, B, Le, Co, Ne, H, Her"
blocks.1.ff_or_moe,76,0.4658,0.2896,"visit, words, experiences, mates, entrance, experience, capacity, output, eye, involvement, counterpart, location, colleagues, knowledge, iance, rath, environment, crabs, choices, roots"
blocks.1.ff_or_moe,77,0.0866,0.3482,"s, The, main, ', 6, An, 5, 12, "", A, very, 1, right, N, most, 16, total, first, T, 4"
blocks.1.ff_or_moe,78,0.1006,0.3744,"up, off, down, away, to, ups, into, Up, from, along, aside, all, together, about, with, apart, an, their, a, between"
blocks.1.ff_or_moe,79,0.1434,0.3937,"the, their, a, his, which, its, an, to, some, this, several, that, both, either, having, various, whom, those, later, her"
blocks.1.ff_or_moe,80,0.4447,0.3348,"ic, ian, ical, ism, ix, icity, ics, ican, unk, gameplay, ital, ance, iac, ically, ica, icon, son, ial, iform, stall"
blocks.1.ff_or_moe,81,0.1357,0.3420,"t, m, d, n, ve, tr, f, ll, g, Is, c, h, l, r, s, not, p, N, Fl, b"
blocks.1.ff_or_moe,82,0.1933,0.3858,"each, Each, different, last, small, large, various, every, same, individual, differing, separate, many, particular, respective, specific, either, most, other, existing"
blocks.1.ff_or_moe,83,0.1652,0.3696,"where, he, they, which, before, she, whom, whose, when, since, until, although, why, than, how, his, wherein, reason, after, it"
blocks.1.ff_or_moe,84,0.1159,0.3174,"were, are, also, was, have, being, never, included, had, held, more, been, received, fell, The, the, died, actually, slightly, include"
blocks.1.ff_or_moe,85,0.3276,0.2688,"q, aba, aw, aq, lb, say, wall, Ke, aka, Bar, án, bark, 800, earthquake, had, revolt, s, °, mountains, oli"
blocks.1.ff_or_moe,86,0.2086,0.2632,"fact, truth, 6, Greek, knowledge, operation, committee, fac, 9, third, historical, Gr, red, very, ram, Catholic, 2004, 8, Court, poor"
blocks.1.ff_or_moe,87,0.3087,0.3702,"fire, air, sea, aircraft, artillery, ship, torpedo, force, combat, radio, boat, guard, firing, flying, attack, fighter, aboard, fleet, watch, flight"
blocks.1.ff_or_moe,88,0.1814,0.4316,"the, his, its, which, their, this, a, The, her, several, both, other, some, these, an, many, all, various, that, any"
blocks.1.ff_or_moe,89,0.2900,0.2817,"ler, ard, hn, iff, uck, jo, ail, min, lin, ’, ison, ner, off, mann, ton, ens, ager, ', ert, agg"
blocks.1.ff_or_moe,90,0.3706,0.2567,"Day, In, Night, omys, Mary, Bob, If, Har, 1967, Chinese, itty, albums, polic, Poles, George, Are, Over, employee, Young, н"
blocks.1.ff_or_moe,91,0.2407,0.4285,"and, but, which, ,, or, while, as, (, with, who, was, is, although, the, he, "", in, ', after, also"
blocks.1.ff_or_moe,92,0.4132,0.4320,"years, times, hours, months, weeks, time, days, year, day, week, minutes, decades, seconds, centuries, period, decade, month, minute, century, periods"
blocks.1.ff_or_moe,93,0.1698,0.3478,"part, side, place, of, parts, portion, role, longer, position, result, word, home, third, advantage, hand, face, segment, location, effect, half"
blocks.1.ff_or_moe,94,0.1372,0.3748,"itself, but, although, which, instead, himself, themselves, would, also, except, only, nor, ultimately, eventually, could, it, rather, he, just, now"
blocks.1.ff_or_moe,95,0.3264,0.3249,"real, actual, true, reality, genuine, serious, normal, concrete, traditional, fake, human, natural, false, American, private, positive, valid, dead, Total, working"
blocks.1.ff_or_moe,96,0.2275,0.3057,"of, area, feature, series, project, sequence, form, result, pair, period, statement, role, matter, combination, study, meeting, model, angle, ratio, example"
blocks.1.ff_or_moe,97,0.1260,0.3345,"so, very, So, much, free, meaning, too, well, kind, far, because, enough, part, famous, many, since, clear, decided, best, not"
blocks.1.ff_or_moe,98,0.1715,0.3010,"Jim, Dave, Mark, George, May, Richard, September, same, Greg, while, D, Tom, Al, June, David, l, starting, Ry, Rad, special"
blocks.1.ff_or_moe,99,0.1252,0.2960,"s, co, es, ins, ore, Br, lands, lack, own, 2, uses, l, sub, ses, ens, ans, land, &, will, 1"
blocks.1.ff_or_moe,100,0.3698,0.3129,"motor, wid, business, ban, traffic, development, railway, ju, rail, tram, train, vi, service, j, trains, iv, rever, shopping, ramp, cars"
blocks.1.ff_or_moe,101,0.3767,0.3526,"due, According, reference, able, according, related, given, compared, owing, relative, thanks, prior, attributed, refer, referring, refers, Similar, homage, proximity, subject"
blocks.1.ff_or_moe,102,0.1504,0.2774,"., –, ;, )., ,, ""., —, ."", :, when, and, .', (, ...., campaign, ),, 2007, '., 2005, 2008"
blocks.1.ff_or_moe,103,0.2920,0.4034,","", "",, ""..., ..., "", When, The, ], It, )"", "";, ""[, There, ""., This, ""', …, )"",, [...], After"
blocks.1.ff_or_moe,104,0.2414,0.4588,"I, me, [PAD], They, It, we, The, We, This, you, my, When, He, You, One, There, She, These, His, If"
