layer,expert_id,Internal_Cohesion,External_Purity,tokens
blocks.0.ff_or_moe,179,0.3142,0.2853,"home, trip, parallel, outside, death, related, cross, assigned, power, visit, decision, date, sentenced, failure, stand, succeeded, cruise, scrap, behalf, defeat"
blocks.0.ff_or_moe,180,0.3097,0.4082,"had, "", the, in, as, to, a, and, at, on, was, ', over, one, ., ,, he, during, of, that"
blocks.0.ff_or_moe,181,0.4052,0.3480,"released, published, broadcast, release, aired, century, appearance, airing, features, issue, premiered, appearances, introduced, publish, interview, releasing, feature, today, releases, dates"
blocks.0.ff_or_moe,182,0.1791,0.4222,"that, the, to, this, a, three, and, an, two, his, The, several, four, it, all, in, with, one, most, An"
blocks.0.ff_or_moe,183,0.4781,0.3920,"responsible, King, author, historian, Duke, biographer, Pope, Historian, critic, ""[, historians, scholar, Author, ruling, ologist, accused, Historians, Professor, poet, visitor"
blocks.0.ff_or_moe,184,0.1180,0.4043,"half, to, two, as, three, B, 10, 25, 12, and, ,, A, he, "", s, one, second, S, the, other"
blocks.0.ff_or_moe,185,0.3240,0.4432,"or, and, s, to, in, ,, with, (, of, as, ., over, from, for, but, on, that, was, at, by"
blocks.0.ff_or_moe,186,0.2530,0.4324,"in, at, two, on, three, four, an, one, a, five, over, by, as, to, for, with, ,, six, the, of"
blocks.0.ff_or_moe,187,0.0731,0.3307,"-, all, t, John, General, former, to, and, d, All, m, F, I, S, /, –, up, new, un, """
blocks.0.ff_or_moe,188,0.3242,0.4381,"and, ', to, for, in, as, "", with, of, on, ,, was, at, but, that, (, or, ., s, which"
blocks.0.ff_or_moe,189,0.2596,0.2891,"inter, working, steam, search, person, multi, lit, running, standing, thanks, CD, half, does, doing, dance, fitting, power, long, performing, searching"
blocks.0.ff_or_moe,190,0.2327,0.3225,"id, ine, ric, am, ge, er, ham, io, ut, ou, om, en, Island, ic, ob, est, oc, ere, ite, ol"
blocks.0.ff_or_moe,191,0.2839,0.4271,"to, in, as, on, and, with, for, is, at, A, he, was, the, by, D, ,, from, one, that, his"
blocks.0.ff_or_moe,192,0.1280,0.3902,"near, where, roughly, three, the, one, a, 3, in, two, to, at, with, "", as, just, who, and, large, The"
blocks.0.ff_or_moe,193,0.2413,0.4066,"followed, to, and, the, in, for, as, ,, but, re, which, a, with, that, one, on, ., of, used, A"
blocks.0.ff_or_moe,194,0.1566,0.3781,"as, I, it, one, so, he, "", A, B, K, H, D, un, F, N, R, de, re, V, G"
blocks.0.ff_or_moe,195,0.1539,0.2889,"R, d, G, D, I, P, b, B, com, V, C, Z, O, we, K, L, N, hip, Q, Me"
blocks.0.ff_or_moe,196,0.1094,0.3545,"General, wind, I, -, for, after, (, at, in, US, as, before, by, with, Interstate, from, along, on, until, Highway"
blocks.0.ff_or_moe,197,0.0796,0.3996,"later, early, earlier, first, three, two, late, C, the, P, soon, p, other, in, to, almost, after, so, f, """
blocks.0.ff_or_moe,198,0.2824,0.2337,"full, 30, /, 35, 60, 40, 50, +, 00, 9, 45, 5, PA, 3, HD, 70, 2, 65, 20, 28"
blocks.0.ff_or_moe,199,0.2945,0.4226,"to, in, with, on, as, was, by, the, at, for, "", from, he, and, ,, his, over, it, that, one"
blocks.0.ff_or_moe,200,0.2060,0.4187,"high, last, Top, low, 10, 16, 13, higher, 12, 15, 17, lower, ten, Tech, 20, 11, 14, five, three, T"
blocks.0.ff_or_moe,201,0.1820,0.4510,"first, third, second, fourth, fifth, sixth, seventh, eighth, ninth, tenth, E, only, initial, six, four, N, 1st, re, S, last"
blocks.0.ff_or_moe,202,0.0855,0.4119,"their, front, our, each, Their, the, his, your, line, they, them, one, o, its, special, 17, side, high, her, charge"
blocks.0.ff_or_moe,203,0.3269,0.4226,"to, in, the, on, as, with, for, that, a, "", is, was, from, it, at, ,, and, he, by, one"
blocks.0.ff_or_moe,204,0.3310,0.2617,"Gu, food, ash, chronic, 000, Ye, Fi, migr, athy, ern, Cr, honey, summer, il, op, suggests, Art, kin, cl, acer"
blocks.0.ff_or_moe,205,0.2085,0.3811,"th, and, ,, a, is, to, was, (, en, in, ., on, the, un, R, it, more, but, of, this"
blocks.0.ff_or_moe,206,0.3674,0.4538,"of, to, ., and, ,, in, on, for, (, that, from, at, with, -, as, by, ', was, the, after"
blocks.0.ff_or_moe,207,0.2114,0.4547,"All, The, all, as, with, the, B, A, "", in, a, S, to, from, on, M, for, (, ,, 6"
blocks.0.ff_or_moe,208,0.3834,0.3607,"Ne, Mo, City, Railway, Road, Line, village, railway, River, Borough, cope, Gate, Avenue, Bridge, Street, Cemetery, Railroad, Creek, Park, town"
blocks.0.ff_or_moe,209,0.0884,0.3896,"through, across, towards, between, to, in, the, by, 12, Through, toward, over, with, along, three, for, as, works, non, it"
blocks.0.ff_or_moe,210,0.2843,0.2981,"arranged, stripped, iny, arranging, arrange, orchestrated, Hall, preferring, R, Prince, Rob, 11, port, K, Ma, resigned, according, Dance, Z, arrangements"
blocks.0.ff_or_moe,211,0.1778,0.3979,"Air, to, air, and, as, G, on, with, in, was, ,, d, "", In, at, is, when, F, L, also"
blocks.0.ff_or_moe,212,0.3227,0.4316,"in, and, as, to, on, with, from, by, "", at, the, for, ,, ., it, which, that, a, The, was"
blocks.0.ff_or_moe,213,0.3376,0.4534,"(, ,, and, to, with, in, "", as, for, ., on, of, ', from, —, ;, was, that, but, at"
blocks.0.ff_or_moe,214,0.3009,0.2564,"South, player, type, addition, times, 18, rights, twice, medium, opportunity, Saffir, Tropical, television, inches, types, Earth, City, freedom, 22, York"
blocks.0.ff_or_moe,215,0.3024,0.4019,"The, As, It, On, In, This, They, At, He, After, By, When, For, One, these, These, There, With, Both, Some"
blocks.0.ff_or_moe,216,0.3138,0.3124,"head, match, advance, move, event, attack, pay, reminiscent, test, chance, post, trial, poll, election, job, bid, penalty, training, neck, bout"
blocks.0.ff_or_moe,217,0.3007,0.4369,"in, to, and, on, the, as, with, was, ,, for, at, "", he, a, by, that, one, his, from, The"
blocks.0.ff_or_moe,218,0.1506,0.3844,"complete, back, two, to, three, "", the, 3, a, with, first, in, B, at, dis, and, as, 2, one, other"
blocks.0.ff_or_moe,219,0.2559,0.4227,"in, the, as, to, on, he, with, "", D, The, at, A, is, it, one, and, by, was, for, over"
blocks.0.ff_or_moe,220,0.1286,0.2668,"J, v, w, bl, p, h, e, d, T, k, j, st, y, l, G, s, sh, b, c, P"
blocks.0.ff_or_moe,221,0.1600,0.3975,"ve, t, use, a, d, re, and, in, on, F, B, for, ,, as, s, it, v, by, m, """
blocks.0.ff_or_moe,222,0.3518,0.4396,"a, was, to, as, and, in, on, with, had, from, at, ,, for, one, is, ', of, an, the, ."
blocks.0.ff_or_moe,223,0.1792,0.4118,"that, ., which, ;, ""., ."", :, )., "",, who, "";, (, where, —, for, ),, when, ,, to, )"
blocks.0.ff_or_moe,224,0.1498,0.6408,"(, –, —, or, :, /, -, "", ("", [, "",, ), ,"", ),, ..., ;, I, and, B, ,"
blocks.0.ff_or_moe,225,0.2297,0.4426,"in, to, as, on, with, the, one, for, and, at, M, a, he, The, over, S, G, by, his, N"
blocks.0.ff_or_moe,226,0.5227,0.2628,"place, talk, ise, quiries, Soon, participate, quiry, ality, lizzard, testify, trouble, concern, doubt, Hours, belief, wait, difficulties, disappointment, complaint, aught"
blocks.0.ff_or_moe,227,0.2607,0.4028,"have, has, to, in, with, for, are, the, as, had, were, a, ,, and, an, ', ., on, but, over"
blocks.0.ff_or_moe,228,0.2772,0.4429,"to, in, on, as, with, near, the, at, for, was, by, ,, he, over, of, "", and, from, In, his"
blocks.0.ff_or_moe,229,0.1590,0.3976,"No, s, in, to, N, P, "", the, one, E, A, D, B, as, after, T, he, re, Bo, and"
blocks.0.ff_or_moe,230,0.2915,0.4307,"in, to, the, as, on, with, The, ,, for, and, a, "", at, was, it, D, B, that, by, he"
blocks.0.ff_or_moe,231,0.3330,0.3845,"Con, Charles, John, David, Robert, Richard, Ben, William, Michael, Hor, Henry, Ken, Bob, Edward, Victor, Mary, Jim, James, Peter, Andrew"
blocks.0.ff_or_moe,232,0.1276,0.4165,"played, two, playing, play, three, four, five, six, and, the, a, 5, seven, one, re, on, an, in, 10, 2"
blocks.0.ff_or_moe,233,0.3067,0.4314,"was, and, the, to, in, had, as, The, ,, ', a, is, ., "", of, for, it, B, on, he"
blocks.0.ff_or_moe,234,0.2386,0.4247,"by, with, while, or, as, and, there, to, the, after, in, at, he, it, on, for, which, but, that, so"
blocks.0.ff_or_moe,235,0.1536,0.3140,"shot, ban, son, sister, capable, bat, inch, mother, cost, as, brother, daughter, wife, gun, b, ten, im, in, ga, cut"
blocks.0.ff_or_moe,236,0.3492,0.3328,"very, good, great, big, bad, significant, ful, serious, relatively, ive, ational, ious, important, extremely, artificial, uous, specific, ulous, little, excellent"
blocks.0.ff_or_moe,237,0.0676,0.3713,"The, the, one, 2, E, their, back, L, in, a, con, R, to, its, Ro, St, P, field, with, business"
blocks.0.ff_or_moe,238,0.1011,0.3942,"the, In, two, A, a, three, one, U, main, over, four, several, these, first, top, N, high, other, E, their"
blocks.0.ff_or_moe,239,0.0706,0.3409,"top, black, Saint, Hip, Warner, white, 1, blue, p, J, first, A, Black, head, "", ch, se, four, non, st"
blocks.0.ff_or_moe,240,0.3047,0.2997,"side, box, stage, race, competition, level, club, scene, section, company, combination, category, 1980s, ceremony, department, 1950s, network, station, case, award"
blocks.0.ff_or_moe,241,0.3083,0.4368,"in, to, as, the, and, with, on, was, at, A, for, he, "", ,, by, from, it, is, The, ."
blocks.0.ff_or_moe,242,0.2076,0.3918,"down, to, in, and, ., who, P, ,, with, as, on, C, of, N, is, w, that, "", S, has"
blocks.0.ff_or_moe,243,0.8010,0.2488,"phants, spore, botanist, Oryzomys, ウ, osaurids, atops, IUCN, jections, basidia, zodiazep, monary, mistry, cystidia, abis, assium, etics, utory, 田, utonium"
blocks.0.ff_or_moe,244,0.2505,0.4000,"lower, strong, light, poor, higher, upper, low, larger, high, fast, heavy, large, greater, different, weak, modern, small, relative, smaller, deep"
blocks.0.ff_or_moe,245,0.3014,0.4195,"at, in, to, as, a, on, and, ,, with, two, an, by, the, for, A, from, one, un, "", it"
blocks.0.ff_or_moe,246,0.3065,0.4079,"song, single, live, concert, production, music, track, record, album, musical, vocal, chart, recording, sound, songs, vocals, tracks, dance, band, radio"
blocks.0.ff_or_moe,247,0.2641,0.4540,"to, as, in, the, "", on, with, for, The, and, it, M, S, B, A, ,, by, he, from, a"
blocks.0.ff_or_moe,248,0.1453,0.3892,"due, because, when, until, owing, to, doing, as, the, during, for, part, in, a, only, it, after, an, at, by"
blocks.0.ff_or_moe,249,0.2783,0.4306,"after, and, ,, in, to, as, on, D, with, the, before, when, ., one, by, he, at, during, "", ("
blocks.0.ff_or_moe,250,0.3379,0.4249,"in, to, as, with, on, and, was, ,, that, for, from, by, "", at, is, the, he, ., when, a"
blocks.0.ff_or_moe,251,0.2260,0.4157,"but, more, from, on, to, of, that, right, for, and, with, in, ,, as, over, by, at, three, less, while"
blocks.0.ff_or_moe,252,0.3282,0.2789,"spread, draw, aid, tax, land, drive, information, exchange, protection, arms, relief, rule, claim, claims, signal, trains, ge, attention, forces, letters"
blocks.0.ff_or_moe,253,0.0801,0.3634,"used, use, born, using, living, interest, associated, member, uses, interested, known, employed, a, who, the, p, members, in, working, P"
blocks.0.ff_or_moe,254,0.1864,0.4186,"s, /, t, of, m, re, to, on, with, and, first, that, in, for, as, (, n, -, 1, over"
blocks.0.ff_or_moe,255,0.4161,0.2791,"Prime, Inc, gr, sle, tit, Ful, Mel, Du, Pet, diss, mar, Ash, Ph, benef, Stre, Fam, Prop, Tor, wel, condem"
blocks.1.ff_or_moe,0,0.0613,0.3389,"or, nor, rather, O, be, C, either, A, sometimes, S, more, former, K, but, local, G, like, ors, For, far"
blocks.1.ff_or_moe,1,0.1870,0.4394,"both, either, neither, each, various, multiple, Both, many, different, numerous, all, several, first, some, these, separate, any, most, mostly, Neither"
blocks.1.ff_or_moe,2,0.2805,0.3560,"The, This, They, He, It, She, John, Lu, But, Paul, These, In, His, Despite, Si, That, Stephen, However, During, When"
blocks.1.ff_or_moe,3,0.1193,0.3882,"together, during, with, combined, alone, in, while, through, collectively, without, respectively, were, between, at, played, simultaneously, two, individually, already, separately"
blocks.1.ff_or_moe,4,0.4083,0.4135,"king, Queen, King, Victoria, queen, Crown, Sea, Prince, crown, Song, royal, City, monarch, Fleet, kings, Lion, Kong, Scots, prince, Hero"
blocks.1.ff_or_moe,5,0.4438,0.2786,"Set, Research, Com, confer, Film, For, Made, bott, feeding, Management, Net, Based, Act, 970, facilities, That, Award, ason, ick, Company"
blocks.1.ff_or_moe,6,0.0894,0.3655,"also, one, first, later, particularly, part, most, the, then, not, still, a, generally, both, mostly, now, is, used, usually, sometimes"
blocks.1.ff_or_moe,7,0.1513,0.4259,"the, his, of, their, its, a, these, what, this, US, an, her, two, four, one, The, it, three, another, other"
blocks.1.ff_or_moe,8,0.3517,0.2733,"', Harrison, Smith, Ford, Simpson, Potter, ’, Bond, &, Miller, Lennon, Spector, Carey, Gibson, Lee, Rhodesia, Gilbert, Fleming, herself, Hill"
blocks.1.ff_or_moe,9,0.4114,0.0000,"1, 7, 8, 15, 12, 3, 6, 5, 9, 10, 14, 20, 22, 13, 4, 2, 16, 17, 11, 25"
blocks.1.ff_or_moe,10,0.3191,0.3888,"The, This, However, There, These, In, Although, While, After, He, When, At, They, Following, On, [PAD], Some, It, )., James"
blocks.1.ff_or_moe,11,0.3151,0.3851,"The, ("", This, In, .., It, Although, They, These, At, Her, Some, His, However, All, When, Both, He, According, After"
blocks.1.ff_or_moe,12,0.3189,0.3029,"ation, training, development, ations, testing, planning, preparation, discovery, operation, treatment, of, proof, restoration, building, ization, loss, promotion, areas, operations, defense"
blocks.1.ff_or_moe,13,0.1811,0.3012,"follow, matter, book, show, see, but, ers, clean, while, have, include, make, within, feud, meet, er, retain, were, close, mirror"
blocks.1.ff_or_moe,14,0.3624,0.3338,"entire, remaining, exact, greatest, bigger, larger, smaller, proposed, vast, preferred, focus, third, closest, fourth, primary, dense, largest, sole, older, whole"
blocks.1.ff_or_moe,15,0.2703,0.3629,"At, those, Even, He, When, While, );, there, although, Both, Although, namely, :, Though, while, Tom, There, "";, Most, Despite"
blocks.1.ff_or_moe,16,0.2718,0.3779,"As, But, It, Though, On, While, In, This, The, I, However, All, He, If, When, East, Then, With, For, They"
blocks.1.ff_or_moe,17,0.2990,0.2962,"special, musical, commercial, professional, regular, animated, senior, physical, public, adult, strong, popular, English, annual, successful, guest, Norwegian, competitive, notable, supporting"
blocks.1.ff_or_moe,18,0.4752,0.2600,"instance, example, 2008, 2007, 2005, Nobel, 1992, Cincinnati, March, seem, 1982, demonstrated, "")., 1988, similarly, addition, 2013, 2006, examples, respectively"
blocks.1.ff_or_moe,19,0.3446,0.2913,"est, bi, col, pan, Trans, Anglo, mal, par, cle, poly, Pre, nic, ent, bo, por, Non, gl, hyper, tri, Mes"
blocks.1.ff_or_moe,20,0.1584,0.3325,"es, s, als, ons, ens, ers, ins, n, v, ies, ts, ns, res, ors, men, ves, by, ys, ., ars"
blocks.1.ff_or_moe,21,0.1141,0.3987,"which, whose, whom, who, where, these, The, this, the, they, each, what, six, he, many, seven, although, though, These, 25"
blocks.1.ff_or_moe,22,0.1390,0.4013,"like, the, their, those, including, such, a, his, this, most, an, these, similar, all, some, both, her, it, that, many"
blocks.1.ff_or_moe,23,0.4002,0.2666,"mult, mixed, fac, pun, polar, Taiwan, social, trans, olic, len, ー, neutral, religious, sub, compound, wet, fib, physical, agon, complex"
blocks.1.ff_or_moe,24,0.2899,0.3135,"art, red, metal, rock, ish, pop, rap, brick, style, ring, rhythm, stone, writing, rich, ic, mad, ia, prose, earth, Bad"
blocks.1.ff_or_moe,25,0.2217,0.2986,"time, point, start, turn, side, of, height, age, times, occasion, center, beginning, corner, moment, duration, course, edge, onset, level, ending"
blocks.1.ff_or_moe,26,0.2000,0.3679,"other, more, smaller, longer, less, larger, individual, remaining, single, general, year, overall, additional, better, second, small, third, higher, significant, greater"
blocks.1.ff_or_moe,27,0.3417,0.4007,"city, nation, country, population, world, culture, community, town, village, state, language, kingdom, cities, territory, region, women, society, capital, province, residents"
blocks.1.ff_or_moe,28,0.0962,0.2988,"-, and, chain, business, trade, ,, stock, gold, string, but, law, sports, bon, gas, television, sp, fur, in, steel, health"
blocks.1.ff_or_moe,29,0.2069,0.3227,"public, police, local, private, national, media, general, National, high, popular, good, political, support, rare, critical, Sto, widespread, bad, Public, large"
blocks.1.ff_or_moe,30,0.1497,0.3893,"called, the, a, an, "", as, named, for, his, in, to, The, un, two, their, about, under, on, after, later"
blocks.1.ff_or_moe,31,0.4775,0.3056,"trade, industry, mining, trading, fishing, education, housing, drinking, distribution, facilities, coal, paper, supply, manufacturing, rice, boarding, farming, production, olive, bath"
blocks.1.ff_or_moe,32,0.1681,0.4150,"but, and, although, however, while, ,, though, during, when, after, despite, because, with, including, as, before, which, in, following, the"
blocks.1.ff_or_moe,33,0.2819,0.2915,"control, authority, of, charge, range, ability, capacity, objective, influence, claim, indication, ality, ful, method, command, goal, reason, change, ual, cause"
blocks.1.ff_or_moe,34,0.0872,0.3789,"The, just, the, what, being, both, a, an, any, On, their, as, As, yet, another, not, 5, such, In, either"
blocks.1.ff_or_moe,35,0.1484,0.3252,"body, house, weight, design, and, arm, mass, brain, head, group, force, skin, road, code, management, was, culture, bodies, rose, ing"
blocks.1.ff_or_moe,36,0.3717,0.3237,"itself, himself, themselves, herself, him, them, fact, myself, turret, hers, truth, Grove, ourselves, scientists, ability, staff, merely, clearly, me, ones"
blocks.1.ff_or_moe,37,0.5421,0.4019,"ly, ally, fully, ily, ically, ously, ately, ably, ively, ingly, ently, ually, ially, istically, antly, arily, zy, atively, iously, wise"
blocks.1.ff_or_moe,38,0.1161,0.4082,"the, that, both, a, his, which, one, including, such, when, this, their, he, some, those, either, two, while, they, not"
blocks.1.ff_or_moe,39,0.1520,0.3994,"only, just, two, very, three, first, one, almost, last, four, nearly, most, six, merely, second, seven, five, few, sole, simply"
blocks.1.ff_or_moe,40,0.1833,0.4213,"the, a, his, an, their, two, with, both, three, one, this, her, some, four, that, which, it, several, these, its"
blocks.1.ff_or_moe,41,0.0984,0.3286,"under, first, Under, cover, second, free, new, general, three, lower, third, opening, sub, poor, 14, plot, order, outside, To, starting"
blocks.1.ff_or_moe,42,0.4248,0.4345,"year, month, years, day, week, period, months, decade, weeks, days, hours, night, weekend, seasons, decades, hour, season, century, era, evening"
blocks.1.ff_or_moe,43,0.6117,0.2623,"Entertainment, Studios, Productions, Records, Publishing, Awards, Films, Brothers, Weekly, Metacritic, Wrestling, Tampa, Airlines, Knowles, Comics, embryos, tunnels, Motors, PopMatters, Corporation"
blocks.1.ff_or_moe,44,0.2982,0.4107,"large, small, great, significant, whole, wide, dense, heavy, huge, low, major, considerable, local, good, severe, substantial, larger, vast, little, smaller"
blocks.1.ff_or_moe,45,0.1843,0.4325,"the, two, several, three, one, this, its, both, their, his, another, five, those, four, these, a, six, many, most, various"
blocks.1.ff_or_moe,46,0.5000,0.4318,"m, km, mi, metres, meters, cm, ft, miles, meter, mm, kg, yd, m2, inch, feet, mph, kilometres, mile, kilometers, metre"
blocks.1.ff_or_moe,47,0.1466,0.4165,"to, the, a, an, two, their, as, its, The, one, his, three, both, what, another, which, into, this, not, for"
blocks.1.ff_or_moe,48,0.4743,0.6128,"four, six, three, five, eight, seven, nine, two, ten, twelve, eleven, twenty, fifteen, fourteen, eighteen, thirty, sixteen, forty, thirteen, 12"
blocks.1.ff_or_moe,49,0.4425,0.3370,"been, become, remained, remain, appeared, gone, fallen, survived, grown, retired, tre, stayed, come, appearing, existed, disappeared, langu, survive, lived, developed"
blocks.1.ff_or_moe,50,0.4653,0.2976,"ing, ting, ate, ating, ining, ying, ding, izing, aling, iting, oring, ping, aging, ring, cting, ving, ling, cing, ising, ging"
blocks.1.ff_or_moe,51,0.3342,0.2701,"science, Lam, bar, Ven, FA, sci, OD, Cambridge, mo, PC, MD, SA, want, MA, H, ble, SR, Arist, X, Ge"
blocks.1.ff_or_moe,52,0.4989,0.3865,"000, million, 500, thousand, 400, 1000, billion, illion, 300, %, 800, 200, 250, 700, 100, percent, hundred, tera, dollars, 600"
blocks.1.ff_or_moe,53,0.0783,0.4158,"and, The, but, while, the, although, It, its, later, He, his, then, [PAD], one, though, other, as, with, some, two"
blocks.1.ff_or_moe,54,0.0811,0.3485,"early, here, such, late, as, known, part, later, prior, before, soon, there, close, on, old, in, referred, well, right, beginning"
blocks.1.ff_or_moe,55,0.3122,0.4086,"&, Ben, David, John, Tom, Sam, James, Jon, Michael, Mac, Frank, Phil, Daniel, Dan, Paul, Jeff, Matt, Ryan, Mc, Chris"
blocks.1.ff_or_moe,56,0.2735,0.2942,"San, Tropical, Operation, Mar, Di, Lin, Lu, Son, Le, Bl, Du, Tan, El, Ran, Che, Pe, USS, Te, Ke, General"
blocks.1.ff_or_moe,57,0.3260,0.3340,"office, hospital, train, camp, phone, wedding, coup, number, book, apartment, #, party, service, club, house, offices, chain, prison, building, restaurant"
blocks.1.ff_or_moe,58,0.3105,0.3030,"number, numbers, #, least, sold, certified, selling, debuted, volume, chart, quantity, sell, climbed, select, of, kins, shipping, amount, ranking, one"
blocks.1.ff_or_moe,59,0.1788,0.3498,"Al, Co, Es, Ra, Ex, Am, B, Re, Gu, C, Ste, Ch, An, Final, Sa, Be, Op, Ac, F, Ar"
blocks.1.ff_or_moe,60,0.2582,0.2695,"entire, supposed, situation, remainder, third, fallen, deal, fourth, South, proposed, company, lyrics, music, book, whole, same, extra, additional, latter, fifth"
blocks.1.ff_or_moe,61,0.2642,0.2922,"Blue, Ross, Three, Long, Hill, Green, Wood, ', Bell, Four, Bon, Cap, Ho, Gray, Bor, Dallas, Farmer, players, Rogers, Bl"
blocks.1.ff_or_moe,62,0.1716,0.4184,"the, a, their, an, his, some, one, with, two, all, most, three, this, for, more, four, in, over, several, both"
blocks.1.ff_or_moe,63,0.1172,0.3946,"about, the, approximately, several, what, over, his, their, regarding, its, this, 3, a, three, five, Over, these, some, two, around"
blocks.1.ff_or_moe,64,0.5925,0.2184,"see, sq, errone, USD, 11th, zier, sleeping, pp, quoted, Lot, Russo, 1915, etc, Stav, Nobel, refers, ?, Satellite, Connell, Belarus"
blocks.1.ff_or_moe,65,0.4146,0.4253,"second, fourth, sixth, third, eighth, fifth, largest, ninth, seventh, tenth, latter, first, strongest, 2nd, 7th, lowest, last, biggest, worst, 13th"
blocks.1.ff_or_moe,66,0.1569,0.4164,"to, the, a, his, that, an, some, their, this, The, all, two, S, back, its, be, several, three, one, it"
blocks.1.ff_or_moe,67,0.4329,0.7795,"12, 22, 24, 14, 15, 13, 16, 20, 25, six, seven, eight, 32, 19, 23, nine, 240, 18, 26, 35"
blocks.1.ff_or_moe,68,0.0678,0.3036,"met, et, run, let, ran, us, sat, are, and, as, rom, ,, sing, have, on, a, es, ress, an, at"
blocks.1.ff_or_moe,69,0.1338,0.4261,"The, "", one, This, A, It, In, [PAD], both, He, They, D, When, One, they, On, he, After, often, She"
blocks.1.ff_or_moe,70,0.1110,0.3389,"do, also, were, the, a, not, was, no, received, have, an, are, had, both, been, made, about, has, found, generally"
blocks.1.ff_or_moe,71,0.3665,0.3888,"During, However, The, Although, After, [PAD], When, At, In, Following, On, This, Since, While, There, They, Meanwhile, These, Each, '."
blocks.1.ff_or_moe,72,0.0941,0.4049,"and, while, the, but, The, although, which, not, with, this, including, as, was, his, /, all, then, its, without, their"
blocks.1.ff_or_moe,73,0.1907,0.3167,"highest, six, great, very, same, first, higher, city, strong, five, necessary, charge, highly, entire, last, various, fifth, crucial, present, varying"
blocks.1.ff_or_moe,74,0.1467,0.4278,"the, their, a, his, an, both, for, this, each, several, those, another, what, these, its, one, her, some, The, home"
blocks.1.ff_or_moe,75,0.6391,0.5975,"BC, 1942, BCE, 1941, 1979, 1933, 1917, 1940, 1938, 1982, 1944, 1934, 1989, 1966, 1936, 1994, 2009, 1981, 1965, 2005"
blocks.1.ff_or_moe,76,0.2904,0.2592,"Pe, culture, Monroe, Cass, ero, Ak, elite, g, ville, Bo, Ne, wan, Wright, sen, burg, Bern, can, Richard, settlement, Island"
blocks.1.ff_or_moe,77,0.3024,0.4619,"New, Western, southern, Old, northern, eastern, western, Latin, Eastern, Southern, Washington, central, Northern, Virginia, East, West, North, South, Middle, Central"
blocks.1.ff_or_moe,78,0.3409,0.2849,"developed, stock, headed, followed, mixed, striking, behind, across, straight, Lithuanian, pass, hanging, colored, bund, down, painted, infl, purpose, rapidly, onward"
blocks.1.ff_or_moe,79,0.0619,0.2998,"set, cast, sets, cut, building, setting, out, used, a, made, re, the, put, read, run, part, found, an, free, and"
blocks.1.ff_or_moe,80,0.3504,0.3546,"western, initial, same, south, eastern, northern, latter, larger, October, southern, Western, northeast, 2011, November, actual, east, west, idea, southwest, north"
blocks.1.ff_or_moe,81,0.2082,0.3079,"No, Nos, Robert, This, Mr, Edward, The, In, However, 0, James, Part, H, Some, There, Ph, From, Se, North, During"
blocks.1.ff_or_moe,82,0.1262,0.4028,"de, di, des, du, der, del, la, le, d, te, re, ver, dis, da, be, fe, of, t, pe, was"
blocks.1.ff_or_moe,83,0.4041,0.2454,"ia, endangered, stations, haz, are, located, uit, ault, iles, enda, anton, Gal, hatch, bought, Dawson, Yellowstone, Walk, ail, were, ick"
blocks.1.ff_or_moe,84,0.1338,0.4201,"the, their, a, his, its, The, what, an, On, one, those, this, both, by, her, some, By, In, it, two"
blocks.1.ff_or_moe,85,0.2440,0.3311,"ak, aj, su, ang, ik, ay, á, ac, i, pe, ur, ut, bi, ish, al, ot, ie, et, iv, ir"
blocks.1.ff_or_moe,86,0.1093,0.2786,";, ,, were, ., games, programme, and, ),, books, play, passes, would, stock, of, coverage, aspect, climbs, handling, approach, systems"
blocks.1.ff_or_moe,87,0.2679,0.4028,"The, [PAD], This, He, However, It, On, After, She, When, These, They, A, In, 1, While, Some, Both, All, Part"
blocks.1.ff_or_moe,88,0.0796,0.3380,"room, ,, ', -, ball, and, ., er, field, of, wood, for, line, (, in, to, ward, from, lock, space"
blocks.1.ff_or_moe,89,0.1086,0.3926,"the, of, his, an, a, their, what, her, those, these, this, its, W, s, both, K, call, any, high, some"
blocks.1.ff_or_moe,90,0.2695,0.4689,"United, US, Great, UK, America, USA, Australia, Royal, Netherlands, States, Britain, Canada, American, Kingdom, Navy, Americans, Japan, U, countries, N"
blocks.1.ff_or_moe,91,0.3158,0.3232,"particular, Each, This, traditional, These, larger, important, recent, Some, Those, latter, large, initial, same, typical, newly, supposed, remarkable, massive, Another"
blocks.1.ff_or_moe,92,0.3917,0.3113,"military, civil, grand, human, Greek, religious, political, personal, social, naval, natural, classical, Jewish, royal, historical, civilian, Serb, criminal, physical, Catholic"
blocks.1.ff_or_moe,93,0.1606,0.4408,"by, the, two, some, several, a, many, this, those, most, his, both, their, The, various, three, an, four, one, these"
blocks.1.ff_or_moe,94,0.3410,0.2773,"This, The, These, latter, Other, highest, maxim, Each, Saturday, relatively, greatest, Some, Vit, ratio, Lam, Wil, 2006, 2011, Cal, exact"
blocks.1.ff_or_moe,95,0.0791,0.3277,"be, being, been, not, also, very, given, 9, found, either, have, placed, are, highly, a, the, particularly, more, no, go"
blocks.1.ff_or_moe,96,0.1857,0.2736,"ia, ’, ther, P, Bar, Dry, Virgin, Pat, Can, ol, Blue, Sab, ', Co, nation, Brown, Gulf, features, Ch, Sur"
blocks.1.ff_or_moe,97,0.2553,0.3054,"ic, val, ing, ific, ten, wed, s, pon, ter, ot, pet, qual, test, j, bur, pil, id, ult, ating, tum"
