layer,expert_id,Internal_Cohesion,External_Purity,tokens
blocks.0.ff_or_moe,154,0.3163,0.2711,"are, is, Su, key, result, do, becomes, does, dist, evidence, Brig, shooting, kill, department, leaving, Mang, inherited, Appl, Fresh, possibly"
blocks.0.ff_or_moe,155,0.2483,0.2827,"W, city, head, town, Japanese, Mart, park, low, Canadian, half, active, NA, saw, striking, include, spin, Lind, village, ko, Country"
blocks.0.ff_or_moe,156,0.1626,0.3959,"from, with, of, that, after, against, caution, during, when, featuring, unacceptable, without, through, between, before, following, involving, shortly, while, for"
blocks.0.ff_or_moe,157,0.3816,0.2586,"al, Jack, /, ates, gave, drug, ize, tle, calling, castle, izes, Bag, Nation, Tyler, You, ts, ishes, uce, ises, ies"
blocks.0.ff_or_moe,158,0.1954,0.3897,"., ;, two, all, miles, )., three, ."", amped, nmi, '., four, ...., .', eight, entire, five, .), );, ""."
blocks.0.ff_or_moe,159,0.4278,0.2510,"within, ha, claimed, Air, $, helped, provide, Plan, Golden, Security, River, dubbed, Fritz, Lars, connect, neo, continue, len, displayed, destroying"
blocks.0.ff_or_moe,160,0.3010,0.2701,"for, about, during, Andrew, stone, effects, ory, musical, style, pieces, From, Sig, Dead, Los, council, aside, rian, dug, ulous, scholarship"
blocks.0.ff_or_moe,161,0.3298,0.2775,"Ne, White, law, game, Mess, ham, ace, ail, South, ink, By, Route, pass, Mé, hat, Another, asing, batting, inning, SH"
blocks.0.ff_or_moe,162,0.2753,0.2681,"James, w, Hal, der, further, ib, figure, part, Ry, split, direction, struck, announced, foot, lim, Had, counter, amb, capacity, Hin"
blocks.0.ff_or_moe,163,0.3521,0.2612,"sp, Mad, Long, ash, res, Of, bomb, make, mus, People, ole, lay, birth, tha, cad, Rum, Joy, mp, Board, York"
blocks.0.ff_or_moe,164,0.2902,0.2845,"back, out, Fox, But, lower, team, watch, chance, managed, critics, ways, way, stern, forward, lengths, err, Whereas, Hours, off, backward"
blocks.0.ff_or_moe,165,0.3118,0.2517,"first, have, who, station, hot, First, older, temperature, chest, engage, theatre, Sheffield, Neo, Killing, initial, service, considerable, governor, stations, legislative"
blocks.0.ff_or_moe,166,0.3755,0.2728,"deep, Po, sal, Wal, Ye, Sep, Warren, Kr, en, ud, Jer, Wor, extra, pilot, Hir, Santa, Tex, East, Kap, Mack"
blocks.0.ff_or_moe,167,0.2571,0.3020,"party, division, part, Group, season, behind, wall, next, Sav, several, screen, Sound, ray, short, Jeremy, Johnny, Yam, front, previous, Wing"
blocks.0.ff_or_moe,168,0.3538,0.2798,"ro, Ben, real, signed, Jeff, —, Kn, ts, fr, Force, attacked, Tab, letter, Kaz, Chester, Wayne, Harold, sem, Women, gained"
blocks.0.ff_or_moe,169,0.3369,0.2551,"not, other, Victor, Ann, train, African, former, Did, chosen, Lawrence, continuing, ming, Loren, ature, ades, highlighted, bis, sudden, others, Outside"
blocks.0.ff_or_moe,170,0.3307,0.2579,"N, B, ane, ain, Stan, free, father, cat, Krist, gal, focus, distributed, Gibson, parent, candidate, obtain, boy, reception, FL, oman"
blocks.0.ff_or_moe,171,0.3111,0.2756,"Rock, age, Boy, Church, son, mid, brain, group, takes, UK, groups, Academy, circuit, ky, atter, Cry, &, LA, stick, move"
blocks.0.ff_or_moe,172,0.3840,0.2696,"Fe, sound, Hart, Cast, k, Edge, approach, Douglas, flag, County, cu, AA, claim, plane, coll, TC, objective, contest, resistance, exchange"
blocks.0.ff_or_moe,173,0.4113,0.2737,"ic, against, io, Alfred, imp, Death, ion, inn, Ti, equal, treatment, enjoyed, Kyle, Mod, qual, yard, aming, ends, loan, squadron"
blocks.0.ff_or_moe,174,0.3544,0.2773,"Sal, ot, Black, recorded, campaign, offered, bridge, Par, MA, Gas, Wy, mission, Bos, career, School, pig, maintain, remains, Crow, Jacques"
blocks.0.ff_or_moe,175,0.2293,0.2616,"Pal, O, works, ret, ze, support, flying, up, given, them, AS, pa, contributed, there, forms, combination, needed, bear, university, opposition"
blocks.0.ff_or_moe,176,0.4108,0.2753,"ia, ial, Call, wing, Cat, suit, Dep, top, Leon, Sweet, connected, path, artificial, Universal, Andrea, Dutch, planet, Tir, cam, ape"
blocks.0.ff_or_moe,177,0.3236,0.2555,"D, Sy, mal, even, Az, raised, en, Scottish, crossed, Andre, could, Ras, mentioned, bay, ically, Put, parents, generated, contr, til"
blocks.0.ff_or_moe,178,0.3404,0.2883,"character, main, Mu, single, Con, album, One, Master, Story, MS, Two, ced, Seven, Swift, Fly, Every, iah, derived, rin, ded"
blocks.0.ff_or_moe,179,0.3127,0.2653,"La, Mon, Pl, Pol, mon, po, Snow, Law, social, Bern, news, bring, high, gar, print, Stor, Dom, mort, writing, hum"
blocks.0.ff_or_moe,180,0.3615,0.0000,"Q, 2, 14, 7, 25, 5, 8, 13, 4, 27, 28, 1, 20, 10, 40, 35, 70, 3, 26, 15"
blocks.0.ff_or_moe,181,0.3161,0.2730,"ad, Frank, Christian, stand, mother, rel, right, brand, bel, UN, block, largest, Miami, Diamond, nest, handle, flesh, American, father, conventional"
blocks.0.ff_or_moe,182,0.4186,0.2572,"Ab, Sto, record, ph, ban, ken, Award, Belle, bat, Benjamin, Burn, Beach, Cape, Sign, True, election, Awards, drop, Bear, Studios"
blocks.0.ff_or_moe,183,0.2404,0.3045,"Michael, An, world, North, S, Fre, Na, Hor, A, MC, grade, Dis, Hi, Some, hom, Wind, AR, due, Š, One"
blocks.0.ff_or_moe,184,0.3078,0.2715,"Bill, between, were, into, joint, earth, removed, Jordan, command, Rox, transition, Best, lands, China, passes, stripped, union, areas, underground, away"
blocks.0.ff_or_moe,185,0.2740,0.2954,"and, ice, bi, del, Def, yo, Hills, Stone, ilo, Form, Buzz, killing, bele, News, Speaker, muzzle, dis, ten, de, ine"
blocks.0.ff_or_moe,186,0.2220,0.2787,"R, A, Cr, V, King, Northern, Kurt, super, Silver, De, northern, new, river, theme, glass, Mut, review, Benn, Show, Federal"
blocks.0.ff_or_moe,187,0.2313,0.2763,"his, She, ie, fast, dis, modern, When, Si, directed, Dal, read, gain, get, set, much, make, threw, lig, external, His"
blocks.0.ff_or_moe,188,0.4135,0.2817,"Mil, hit, Den, Big, women, Brown, Wild, Bart, delivered, Eng, comp, composed, Len, Nat, applied, Liz, Jen, Lad, build, Ec"
blocks.0.ff_or_moe,189,0.3380,0.2830,"Wood, song, Court, music, members, name, based, condition, elements, roof, Pope, Year, Care, Gate, Cris, zo, value, Squ, Arm, care"
blocks.0.ff_or_moe,190,0.3509,0.2657,"Cor, followed, ), di, reached, Som, caused, High, lan, Lew, enn, Dav, armed, facing, Mexican, Russ, Command, ager, enough, partially"
blocks.0.ff_or_moe,191,0.3500,0.2275,"in, Sam, sub, ed, Greek, Jun, une, Not, Kur, Buck, Gill, Row, refused, Magn, Buffalo, ader, Crist, ible, Wilhelm, relations"
blocks.0.ff_or_moe,192,0.3302,0.2638,"Chris, U, ous, look, paid, Who, take, Wo, executive, disc, Pit, roll, tell, Nathan, proper, ever, shape, ish, album, Legend"
blocks.0.ff_or_moe,193,0.2642,0.2546,"Se, :, has, native, return, come, Donald, changing, Internet, Shock, have, machinery, harbor, explicit, robin, includes, is, protect, using, can"
blocks.0.ff_or_moe,194,0.1681,0.2906,"E, (, H, O, D, De, Men, Ar, G, W, N, T, Sab, R, internal, F, S, K, Y, El"
blocks.0.ff_or_moe,195,0.3771,0.2366,"Z, space, instead, Ros, east, vent, crossing, Indiana, Nic, lot, ], phe, Avon, near, ditch, frontal, throwing, rather, Yahoo, Haj"
blocks.0.ff_or_moe,196,0.3016,0.2771,"body, action, Sun, Trans, movement, ba, former, stage, Coast, light, quarter, Ford, named, ara, Ju, Dragon, lab, mast, battery, failed"
blocks.0.ff_or_moe,197,0.3595,0.2536,"men, complex, now, ist, those, Vit, ideal, tum, Chand, ish, rob, suggests, defined, concentrated, fact, ains, Germany, reveals, Gom, cas"
blocks.0.ff_or_moe,198,0.2360,0.2893,"f, ah, s, government, x, re, ly, prepared, sen, pick, best, hi, ation, shoot, PC, Bed, call, ations, fill, fed"
blocks.0.ff_or_moe,199,0.2831,0.2556,"K, am, Bay, air, Mus, alongside, border, Af, Vas, another, present, Rh, France, wa, Cooper, Cort, ending, agreed, Entertainment, Maya"
blocks.0.ff_or_moe,200,0.2898,0.3761,"six, It, 4, five, Sim, 18, seven, eight, 30, 13, nine, four, 20, 6, March, 24, February, July, December, May"
blocks.0.ff_or_moe,201,0.3226,0.2585,"Dr, Ph, introduced, Kent, Je, Com, Pap, Av, un, picked, Hot, Since, Leslie, Maurice, Li, choice, According, chief, Summer, young"
blocks.0.ff_or_moe,202,0.1005,0.4008,"The, the, Dri, his, their, both, this, A, In, one, its, a, It, those, K, This, many, it, On, Un"
blocks.0.ff_or_moe,203,0.3016,0.2761,"Gu, down, Her, other, Cross, pay, Kel, Imperial, Lam, called, enemy, suffered, scheduled, scenes, RA, camera, Zo, night, hope, pres"
blocks.0.ff_or_moe,204,0.3029,0.2711,"game, Mac, food, man, st, face, games, player, great, sources, Tok, Cool, wel, eff, stri, ite, species, Dog, expedition, environment"
blocks.0.ff_or_moe,205,0.3322,0.2837,""", north, af, towards, south, Lang, something, west, Aud, outside, Specific, Cum, parts, god, ige, angel, Vid, toward, dan, ""..."
blocks.0.ff_or_moe,206,0.3360,0.2752,"Ber, from, Du, Cur, Os, Albert, hand, bu, Son, Jar, cannot, Kong, submitted, onto, hen, prior, Ep, entering, Par, Hab"
blocks.0.ff_or_moe,207,0.4179,0.2629,"Lu, company, League, Tak, organ, Cle, í, ons, tar, ies, Social, Eddie, Vill, field, ores, ü, ue, tries, Wesley, Ost"
blocks.0.ff_or_moe,208,0.3696,0.2871,"Max, extended, form, iv, auto, dropped, initially, separated, prop, Championship, developing, produce, formed, act, san, Aj, swept, quiet, encountered, cutting"
blocks.0.ff_or_moe,209,0.4732,0.2691,"Ham, Wh, def, center, During, While, ven, pack, Rog, MI, ú, Singapore, miss, Hitler, Direct, Maid, ],, Come, Hern, impl"
blocks.0.ff_or_moe,210,0.2584,0.2583,"P, Tar, Mal, Tal, west, Les, project, staff, So, day, mountain, play, times, pel, pair, wind, paper, grass, than, purpose"
blocks.0.ff_or_moe,211,0.2570,0.2827,"Mor, Good, film, —, ach, ex, it, Whit, SA, Taylor, ack, began, Lyn, producer, Planet, single, aff, Hunt, Space, fore"
blocks.0.ff_or_moe,212,0.3249,0.2532,"Mo, Am, z, Chinese, Ir, ers, natural, mo, cy, 100, Cad, Op, gy, General, Human, Larry, Sak, tend, Tracy, expansion"
blocks.0.ff_or_moe,213,0.2790,0.2546,"T, personal, Martin, because, ber, Gen, military, Ul, Mur, Bi, state, Fal, World, writer, town, Fun, equ, tree, daily, Robin"
blocks.0.ff_or_moe,214,0.4745,0.2696,"of, share, fought, toll, detached, likened, writers, complaint, supplied, orchestra, Scenes, heaviest, casts, Of, contenders, incurred, Extension, heard, audience, cats"
blocks.0.ff_or_moe,215,0.3336,0.2621,"ive, made, gu, sex, more, replaced, dy, hol, Jam, Gra, written, Lem, repeated, threat, friendly, observed, schools, pose, sort, Lans"
blocks.0.ff_or_moe,216,0.3320,0.2543,"Bal, had, Ed, Str, C, Han, ass, ame, block, ges, rac, adi, fo, consists, nes, ging, val, mach, ena, ised"
blocks.0.ff_or_moe,217,0.3153,0.2612,"Will, Pan, ang, children, Ag, n, sold, Mah, how, child, Ga, gh, ast, ger, ul, son, Bri, tie, vin, Fitz"
blocks.0.ff_or_moe,218,0.2403,0.2553,"race, so, ;, song, more, green, Gam, mand, conditions, ple, road, quickly, better, ..., aux, dri, guide, reflected, omin, system"
blocks.0.ff_or_moe,219,0.4034,0.2382,"Mer, On, Special, majority, Wol, Stanley, influence, &, Ret, defend, Comp, coat, bank, Kre, Lamb, ramp, throw, mean, outs, FC"
blocks.0.ff_or_moe,220,0.3374,0.2626,"Reg, pol, critical, season, quality, thought, rear, Division, video, ty, met, expected, fair, Cul, portion, coast, ano, iter, capable, fine"
blocks.0.ff_or_moe,221,0.2492,0.2721,"ter, only, sil, said, poly, pre, means, ici, nan, ñ, last, distinct, new, test, stiff, just, tech, stated, merit, pioneer"
blocks.0.ff_or_moe,222,0.2886,0.2238,"at, story, As, ic, Pre, this, thick, offer, Fish, eth, ical, often, ite, allowed, historically, Ced, Constant, spawned, statue, render"
blocks.0.ff_or_moe,223,0.2762,0.2988,"Dan, different, Home, atic, high, loss, ato, him, bound, you, lower, higher, fat, them, )., scored, lot, bing, ifying, 75"
blocks.0.ff_or_moe,224,0.3035,0.2705,"production, sw, physical, t, Ku, cal, charged, fish, Virginia, we, originally, ref, Ari, ni, mor, our, inner, rever, ur, fixed"
blocks.0.ff_or_moe,225,0.4936,0.2686,"Tur, Bak, Carl, ox, Ran, Carol, Kil, fin, Bud, Kas, su, Dream, Sle, Seth, Pri, gam, bright, Carter, Milton, Pel"
blocks.0.ff_or_moe,226,0.3483,0.2647,"Mark, –, Jay, Sel, private, Ex, Canada, rail, Wel, earlier, University, Blood, Henri, Alan, upper, Brooks, Cour, pitched, saved, royal"
blocks.0.ff_or_moe,227,0.2539,0.2803,"their, who, per, such, ps, Un, each, so, iga, intent, gaining, whom, coffee, every, whose, mish, searches, cruel, icking, Out"
blocks.0.ff_or_moe,228,0.3790,0.2604,"human, Wall, Sc, Sur, mis, Inter, ged, fun, referred, specific, Most, inf, Rus, Mick, gall, edge, security, cer, rig, Set"
blocks.0.ff_or_moe,229,0.4199,0.2478,"Dor, date, Battle, port, lock, Ze, ble, Bobby, Ken, remaining, Jefferson, Haw, Log, Moon, ias, Ned, Dow, chose, Clay, Owen"
blocks.0.ff_or_moe,230,0.3750,0.2652,"., )., ."", ""., ;, One, records, "")., );, .), '., ure, .)., %)., ]."", degrees, Management, Senior, ota, .'"
blocks.0.ff_or_moe,231,0.3291,0.2773,"Cap, Lo, Roger, Jacob, they, bill, football, My, sy, director, Chad, runs, How, we, Song, Is, Prom, Ward, Baby, Bang"
blocks.0.ff_or_moe,232,0.3136,0.2615,"Y, Bur, En, Wil, no, Rom, Francis, headed, branch, te, Lar, ur, Shaw, arr, Mountain, days, Princess, una, gan, Hes"
blocks.0.ff_or_moe,233,0.3691,0.2615,"Bel, made, produced, launched, slow, blood, political, been, players, contain, quick, cited, numbers, borne, neither, Week, returns, usage, runner, disrupt"
blocks.0.ff_or_moe,234,0.3239,0.2622,"on, Jim, Gold, Ian, giant, no, ats, Hans, vocal, ran, got, Marie, minimal, Take, las, business, dismissed, uz, upon, oco"
blocks.0.ff_or_moe,235,0.3721,0.2425,"az, pan, Sar, Van, College, eng, person, However, ion, Say, ler, Poly, larger, Power, mil, hu, Berg, results, Glenn, audience"
blocks.0.ff_or_moe,236,0.4401,0.2468,"S, Mary, ony, Pacific, depression, Vincent, ama, ios, Conference, ict, crop, Otto, DC, seas, zi, ×, Scots, contested, cyclone, Phillip"
blocks.0.ff_or_moe,237,0.2770,0.2932,"work, sent, San, reported, released, named, Pu, weather, continued, bre, piece, increased, top, returned, product, arranged, assigned, enter, ably, Hur"
blocks.0.ff_or_moe,238,0.3426,0.2421,"Ma, described, including, Vel, “, viewed, Rab, can, labor, handed, apart, Malcolm, representing, Rand, met, simply, among, moth, Whatever, ou"
blocks.0.ff_or_moe,239,0.3907,0.2440,"Pe, level, ina, immediately, rain, PA, pale, via, week, blast, Beau, loose, ison, ary, Market, Ves, sad, Fear, situation, Garden"
blocks.0.ff_or_moe,240,0.4399,0.2670,"list, included, multiple, Association, Your, Grey, Number, kind, tons, emotional, lists, possession, listing, include, winds, Supreme, coaching, vial, Marri, atro"
blocks.0.ff_or_moe,241,0.3580,0.2552,"pr, pet, time, too, Tem, Test, hair, Bir, determined, cross, USA, tall, operated, twice, yards, brass, tu, Is, gran, Prin"
blocks.0.ff_or_moe,242,0.3345,0.2824,"Ho, Bor, ing, twenty, X, With, ere, Mam, where, Lake, ings, safety, Allen, Amy, Bra, Jason, que, ight, Joshua, Tat"
blocks.0.ff_or_moe,243,0.2282,0.3188,"', Ash, around, numerous, ’, various, bot, returning, rust, frequently, multiple, several, nearly, amassed, culturally, tourism, many, almost, about, some"
blocks.0.ff_or_moe,244,0.1533,0.2759,"In, Robert, blue, Great, animal, Luc, Quint, stated, Agr, John, For, Pa, Be, one, D, Henry, N, Lord, but, Black"
blocks.0.ff_or_moe,245,0.2625,0.2641,"ri, or, first, ob, Tan, ana, per, ley, ir, Super, Alt, AD, Hudson, ling, Armstrong, Hann, rip, intro, transl, c"
blocks.0.ff_or_moe,246,0.4630,0.2695,"Peter, om, Brian, Ta, Past, Eric, Stone, Norfolk, Sue, inv, hired, ju, alone, het, eman, Raymond, Kor, Wer, Cut, flew"
blocks.0.ff_or_moe,247,0.3745,0.2616,"Car, Hill, Latin, ann, Lee, Cop, Sl, ell, Rod, medical, Boston, fe, fan, background, Pay, corner, Ni, Ev, tried, Pas"
blocks.0.ff_or_moe,248,0.3514,0.2743,"Ch, Sh, bl, Fer, ev, ich, Pa, Ve, Chicago, Hom, Cro, neck, Austin, yl, Oh, ther, Music, 2008, Fen, Dem"
blocks.0.ff_or_moe,249,0.2944,0.2562,"with, used, has, ful, Elizabeth, once, practice, historical, contains, featuring, creation, demand, Lay, verse, hind, Fis, using, Creek, protective, ranked"
blocks.0.ff_or_moe,250,0.2893,0.2552,"a, Bad, several, square, Over, generally, Thor, join, talk, another, promote, occasional, raising, gather, departed, Fighter, Ez, Tamil, reduce, an"
blocks.0.ff_or_moe,251,0.1969,0.2796,"French, g, New, band, he, cast, contemporary, Gun, episode, each, show, ens, line, novel, Fab, episodes, Pine, surviving, shows, ty"
blocks.0.ff_or_moe,252,0.5097,0.2709,"Cal, Ren, Grant, Aqu, Aaron, Kate, spl, Lud, pine, Janet, Kl, solo, Ear, Cru, passing, Kelly, Kings, Gur, Fut, Liber"
blocks.0.ff_or_moe,253,0.4239,0.2309,"Per, Ak, Im, go, dec, conduct, Sud, assault, aid, today, leadership, fri, Nations, bit, mart, ennial, young, alth, ibn, Fos"
blocks.0.ff_or_moe,254,0.3920,0.2638,"ak, Be, Ca, Life, Ob, Spanish, Ocean, ade, ase, Fall, died, finished, ola, Edwin, ops, Pac, Bull, Kang, fallen, Arts"
blocks.0.ff_or_moe,255,0.3674,0.2542,"Roman, Matt, running, leg, taken, straight, across, reach, years, shortly, Kom, past, speech, lieutenant, convert, Lion, corn, stress, gem, Sharp"
blocks.1.ff_or_moe,0,0.2441,0.2332,"4, 3, 5, 8, 6, 1, 9, 2, 7, 25, 0, 28, 000, Te, –, ,, book, 500, 11, 100"
blocks.1.ff_or_moe,1,0.2427,0.3129,"opening, beginning, press, University, part, began, introduction, Democratic, starting, Batman, partnership, changing, Nottingham, start, first, again, establishment, development, 2008, shooting"
blocks.1.ff_or_moe,2,0.5338,0.2305,"of, application, holders, traces, shape, cini, portions, letion, itation, likened, fragments, UBS, offense, ppe, improvement, Zeus, reiterated, Minogue, asaki, coloration"
blocks.1.ff_or_moe,3,0.2358,0.3789,"and, ,, on, that, ., (, of, at, production, in, ;, San, -, ', as, from, whose, a, with, the"
blocks.1.ff_or_moe,4,0.2166,0.2852,"able, special, advanced, rights, equal, assigned, cast, exclusive, hired, flag, ables, civil, post, engaged, dis, ordered, ser, Ter, to, involved"
blocks.1.ff_or_moe,5,0.2072,0.3490,"own, s, original, Their, initial, first, second, my, final, third, sole, famous, last, position, name, ri, closest, Chief, sixth, fourth"
blocks.1.ff_or_moe,6,0.2230,0.2804,"present, large, small, tropical, modern, current, now, town, contemporary, ese, unusual, local, nearby, storm, old, widely, significant, pieces, coastal, eastern"
blocks.1.ff_or_moe,7,0.0813,0.3956,"of, the, both, D, many, these, 10, some, their, N, The, P, F, all, no, T, Sp, S, God, his"
blocks.1.ff_or_moe,8,0.1307,0.3382,"k, et, le, il, ', ar, ul, mon, ch, z, ro, u, ins, po, -, y, op, has, ai, na"
blocks.1.ff_or_moe,9,0.1755,0.2970,"both, fore, writing, hard, social, left, political, Both, issues, ban, ri, science, White, Christian, defensive, animated, fine, prior, three, American"
blocks.1.ff_or_moe,10,0.0712,0.3049,"point, particular, points, C, turn, step, during, bl, area, position, ,, ., were, former, level, may, turning, due, will, :"
blocks.1.ff_or_moe,11,0.2849,0.3188,"keep, get, call, least, kept, close, voted, getting, road, akes, started, stand, worldwide, Funk, retained, called, placed, featured, brought, between"
blocks.1.ff_or_moe,12,0.3207,0.5922,"three, two, six, four, five, eight, 12, nine, seven, ten, 13, 15, 20, 18, 10, 14, 16, other, twelve, one"
blocks.1.ff_or_moe,13,0.1910,0.2748,"John, K, Michael, David, Gordon, by, way, Louis, Around, Alan, Th, Ber, Jim, Mar, By, concept, Sir, Iron, German, directly"
blocks.1.ff_or_moe,14,0.4877,0.5100,"May, July, November, February, October, January, September, March, April, December, June, August, winter, summer, weekend, Autumn, 14, Mount, 31, Easter"
blocks.1.ff_or_moe,15,0.7108,0.2696,"itious, cible, iated, ounded, Specter, coded, Brahmin, Zeppelin, igrated, ballots, calm, Tibetan, ainted, anced, ient, ateful, eling, teous, beest, rified"
blocks.1.ff_or_moe,16,0.1279,0.2886,"mo, st, Post, related, su, strip, ust, former, advanced, n, failed, earlier, sh, to, came, took, Cu, Tur, core, ."
blocks.1.ff_or_moe,17,0.1726,0.2671,"return, home, returned, first, enough, Char, grand, medical, European, strength, consecutive, form, collection, close, La, returning, critical, New, blue, appearance"
blocks.1.ff_or_moe,18,0.3189,0.2705,"thought, keeping, believed, mentioned, nothing, called, turns, critical, lowest, considered, dam, needed, fair, better, forty, ems, water, praised, generally, ain"
blocks.1.ff_or_moe,19,0.1090,0.3184,"was, not, also, said, is, finally, being, made, are, a, never, well, joined, were, entered, named, home, an, still, called"
blocks.1.ff_or_moe,20,0.1510,0.3409,"ball, ends, ended, ending, up, balls, player, wound, finished, over, their, final, around, construction, fighting, end, ury, after, :, ast"
blocks.1.ff_or_moe,21,0.0488,0.3385,"cover, World, covers, for, while, On, the, Le, War, has, art, at, Z, set, in, and, dis, ', to, also"
blocks.1.ff_or_moe,22,0.1761,0.2915,"become, make, be, get, help, eventually, sport, have, quickly, the, don, too, traffic, flood, deal, do, print, honor, work, drive"
blocks.1.ff_or_moe,23,0.0941,0.2939,"se, All, I, went, L, came, Am, fell, He, G, American, St, was, As, family, may, female, North, T, met"
blocks.1.ff_or_moe,24,0.0707,0.3193,"an, M, R, C, SS, En, E, K, An, early, S, inter, the, area, World, English, individual, Al, national, Gl"
blocks.1.ff_or_moe,25,0.4843,0.2333,"', ’, collaborator, Stevens, Marshall, Distinguished, programmer, Digital, Ayyub, Garfield, virus, Griffin, Forever, Arnold, subscri, Dallas, exacerb, Burger, moat, Haven"
blocks.1.ff_or_moe,26,0.0808,0.3318,"told, What, United, The, was, telling, appears, West, found, to, N, were, cr, left, so, front, became, Mar, asked, are"
blocks.1.ff_or_moe,27,0.1007,0.2667,"&, s, t, B, South, Or, type, cause, right, ', Russell, Mar, tail, York, Ol, Line, Mo, P, Br, damage"
blocks.1.ff_or_moe,28,0.1667,0.2662,"Be, High, Ju, School, South, La, Tu, much, Pro, public, Ben, King, ats, rather, R, finished, Alan, 40, cur, Wil"
blocks.1.ff_or_moe,29,0.2636,0.2920,"his, own, vo, Soviet, position, wife, remaining, fourth, famous, earlier, brother, '"", seen, leading, Sup, fellow, third, initial, Vera, 1965"
blocks.1.ff_or_moe,30,0.1931,0.2756,"based, whether, dry, Eastern, operating, both, alternative, honest, off, adaptation, respectively, various, L, upon, earlier, early, independent, establishment, follows, past"
blocks.1.ff_or_moe,31,0.1344,0.3958,"the, in, early, an, his, a, between, late, which, on, The, its, at, that, within, during, their, New, this, from"
blocks.1.ff_or_moe,32,0.1050,0.4015,"the, of, The, this, their, his, these, what, a, an, all, that, man, No, further, its, both, 30, "", A"
blocks.1.ff_or_moe,33,0.1579,0.2831,"live, great, stage, performance, full, w, special, political, Game, performances, high, public, 15, greatest, standard, good, national, music, people, weather"
blocks.1.ff_or_moe,34,0.2733,0.2796,"being, find, becoming, getting, Young, falling, life, having, See, too, iga, Ger, Lord, gaining, ster, ik, interest, ness, European, del"
blocks.1.ff_or_moe,35,0.0699,0.3359,"light, almost, every, two, all, three, as, solid, after, heavy, 3, over, ed, nearly, immediately, that, even, 4, commercial, no"
blocks.1.ff_or_moe,36,0.1773,0.3367,"another, recently, construction, additional, three, period, two, formed, large, Another, numerous, earlier, 22, twelve, powerful, form, significant, 11, several, central"
blocks.1.ff_or_moe,37,0.1993,0.2763,"Is, senior, junior, year, Half, New, Ben, co, Thomas, half, pr, State, Light, Mi, Don, leading, ass, report, lip, stated"
blocks.1.ff_or_moe,38,0.1402,0.2850,"half, –, over, shell, win, made, star, place, entitled, quarter, mid, uts, led, weak, backed, Fox, -, le, support, supported"
blocks.1.ff_or_moe,39,0.2528,0.3606,"slightly, higher, less, lower, very, greater, significantly, minimum, more, somewhat, further, larger, better, Business, broad, der, PA, commercial, smaller, present"
blocks.1.ff_or_moe,40,0.5931,0.2299,"them, increased, oked, translations, porting, oking, climbs, okes, peloton, removes, countered, sever, encourages, inking, rian, uffle, avalona, ify, batsmen, Adriatic"
blocks.1.ff_or_moe,41,0.2801,0.2764,"been, Holy, considered, called, known, described, giant, dog, criticized, compared, art, greatly, ade, musical, forced, made, aut, master, observed, engaged"
blocks.1.ff_or_moe,42,0.0902,0.3786,"over, took, taking, take, won, 3, taken, 2, the, made, –, entered, both, its, 8, a, 1, 6, control, 4"
blocks.1.ff_or_moe,43,0.1930,0.2755,"em, single, Ar, title, pro, unting, story, ance, Resident, no, pin, da, two, ement, sty, game, cour, blast, Y, shield"
blocks.1.ff_or_moe,44,0.1336,0.2751,"un, probably, back, turned, never, dis, due, ir, op, San, tim, pal, lo, Are, Ian, not, just, taken, mar, per"
blocks.1.ff_or_moe,45,0.1582,0.3228,"ex, sub, sc, fl, av, cr, f, reg, sp, att, m, pl, inter, di, cor, d, mon, ac, fre, tank"
blocks.1.ff_or_moe,46,0.0970,0.3781,"the, like, more, their, this, similar, other, new, different, better, time, a, much, larger, many, two, such, how, one, stronger"
blocks.1.ff_or_moe,47,0.0774,0.3123,"De, those, who, V, M, four, most, them, En, War, Ben, F, air, school, purpose, season, Ch, since, five, Z"
blocks.1.ff_or_moe,48,0.2600,0.2689,"age, ages, Mut, aged, 6, gives, trees, Ann, comes, did, ster, 7, Lock, ante, Fox, use, Allen, poor, outbreak, 18"
blocks.1.ff_or_moe,49,0.3019,0.2797,"comes, sor, come, coming, came, j, ails, meant, follows, asked, angles, pro, calls, ending, ok, Go, ors, person, derives, oph"
blocks.1.ff_or_moe,50,0.2109,0.3340,"also, Later, Just, included, be, includes, added, As, won, received, noted, provided, been, add, have, including, served, known, provide, played"
blocks.1.ff_or_moe,51,0.0804,0.3354,"10, earned, Class, a, the, 65, 100, due, 4, mostly, part, 60, 2, Ph, from, say, 75, better, present, most"
blocks.1.ff_or_moe,52,0.1085,0.3135,"as, much, served, mi, serve, serving, more, no, only, ma, Much, particularly, 4, most, known, th, ks, 30, ary, very"
blocks.1.ff_or_moe,53,0.2076,0.3193,"will, would, less, may, should, This, have, can, might, continued, be, vol, must, did, direct, does, mostly, greater, start, never"
blocks.1.ff_or_moe,54,0.1061,0.3148,"place, ear, currently, formerly, which, where, places, once, Station, part, married, split, now, finish, Ann, between, such, ., until, at"
blocks.1.ff_or_moe,55,0.2555,0.5699,"Three, two, three, Two, six, years, Five, four, Four, five, days, Six, more, seven, eight, Eight, Ten, months, B, Seven"
blocks.1.ff_or_moe,56,0.2332,0.2810,"support, ary, anti, this, information, time, aid, came, platform, news, point, special, mam, Hy, wind, stories, weapons, novel, script, assistance"
