layer,expert_id,Internal_Cohesion,External_Purity,tokens
blocks.0.ff_or_moe,164,0.2453,0.3347,"Sh, Al, Sam, Ab, Mel, R, E, Go, Del, signed, Q, O, Au, Rob, Bel, ang, li, Kon, Ka, Mark"
blocks.0.ff_or_moe,165,0.2909,0.2711,"Fr, test, returned, Brown, Battle, Re, Af, wide, c, Div, There, Before, really, De, Homer, That, Instead, aired, return, vice"
blocks.0.ff_or_moe,166,0.3463,0.2592,"This, published, accepted, would, ending, adopted, view, secured, Court, enjoyed, Arch, prevent, did, ends, suspended, solution, approved, tract, reviewing, se"
blocks.0.ff_or_moe,167,0.2956,0.2808,"United, Wil, world, Union, original, Pen, North, Real, western, center, river, Federal, what, Rus, Northern, industrial, Saint, Georgia, future, UK"
blocks.0.ff_or_moe,168,0.2437,0.3846,""", record, ""[, result, ""', issue, ""..., "",, “, records, recording, story, recorded, ""., ""(, ,"", author, song, album, best"
blocks.0.ff_or_moe,169,0.2788,0.2761,"political, ;, German, popular, flat, much, Shaw, daily, down, slightly, steam, love, DS, delivered, effective, stopped, larger, little, violent, II"
blocks.0.ff_or_moe,170,0.3831,0.2630,"sent, light, laid, ov, plant, tax, Set, maintained, Jud, compared, drawn, Bri, site, above, Congress, observed, exposed, ific, nominated, mouth"
blocks.0.ff_or_moe,171,0.2635,0.4384,"of, from, ', under, was, ,, -, in, on, between, which, a, (, to, by, the, for, as, through, ."
blocks.0.ff_or_moe,172,0.4379,0.2621,"L, ash, starting, Ep, fish, Ned, ome, hosted, Flow, Allen, jo, Barn, roof, ister, Kenn, phen, ival, Duff, Pack, sion"
blocks.0.ff_or_moe,173,0.2162,0.3201,"has, H, is, C, Brian, does, have, are, no, continues, Ry, Ok, may, currently, can, perform, will, climate, remains, appears"
blocks.0.ff_or_moe,174,0.3372,0.2896,"between, match, stage, order, text, version, different, Bobby, cast, "",, Mother, Doctor, bull, Sunday, flash, matches, Dear, cha, Film, concert"
blocks.0.ff_or_moe,175,0.4530,0.2782,"s, ve, Cris, ll, ves, avig, ving, infect, Ever, stre, Brun, 70s, champion, Fon, ved, rin, Tan, Oy, Ta, Prop"
blocks.0.ff_or_moe,176,0.1208,0.3102,"he, (, Bond, starts, ura, appears, ("", she, his, graduating, ensured, they, pitching, —, series, ,, while, (/, was, He"
blocks.0.ff_or_moe,177,0.3382,0.2964,"l, form, Sk, Ex, Washington, fan, Mir, Dev, Na, Monte, there, !, lu, look, Thunder, fa, lap, Chand, vent, passes"
blocks.0.ff_or_moe,178,0.3670,0.2403,"St, Peter, Will, still, Hart, rich, ist, West, enn, come, ark, plat, Eust, Jesse, Castell, appealed, noble, alone, Consum, trying"
blocks.0.ff_or_moe,179,0.2292,0.4142,"ul, ., s, on, of, a, and, ,, in, at, with, the, to, by, (, "", N, which, it, his"
blocks.0.ff_or_moe,180,0.2268,0.2882,"held, were, not, all, have, left, are, ordered, trip, planned, dedicated, tried, believed, got, finds, í, collect, Association, sometimes, threat"
blocks.0.ff_or_moe,181,0.3893,0.2976,"national, international, Pol, poly, share, e, normal, mid, ce, 2008, 2010, 2006, 2007, foreign, 2014, 2011, 2005, 2000, 2013, 2004"
blocks.0.ff_or_moe,182,0.1566,0.3831,"., the, was, a, at, in, that, on, (, ""., which, ended, only, between, is, his, when, The, by, with"
blocks.0.ff_or_moe,183,0.5485,0.2694,"."", Sus, ase, Lil, Ass, Cliff, acid, unch, Use, spect, Laun, pron, ure, Bain, gest, Mitch, iger, stal, sac, helping"
blocks.0.ff_or_moe,184,0.2822,0.2831,""",, "", big, ,"", Love, result, issue, ""[, best, author, offer, [, "";, Dance, repeat, Leah, Girl, ""., statement, ""'"
blocks.0.ff_or_moe,185,0.4973,0.2732,"established, Championship, Tu, mat, Ford, Family, MP, Broad, TS, creative, flew, Boot, aled, progress, deemed, admitted, alled, Fig, Mechan, Police"
blocks.0.ff_or_moe,186,0.3229,0.2728,"Ne, Mu, ab, sl, Wood, Walter, Bor, Bad, Mus, Mik, Nick, Patrick, Pon, Dem, Pa, further, Gordon, Vis, Rod, it"
blocks.0.ff_or_moe,187,0.2063,0.3902,"but, He, Ko, because, although, One, though, becoming, She, In, However, due, His, yet, while, when, despite, before, While, however"
blocks.0.ff_or_moe,188,0.2761,0.4406,"to, (, that, -, over, ,, and, in, The, –, "", the, for, on, as, or, ., with, —, from"
blocks.0.ff_or_moe,189,0.1990,0.4061,"a, an, the, ,, The, which, another, only, "", ., A, of, when, that, at, -, in, and, from, over"
blocks.0.ff_or_moe,190,0.2033,0.4374,",, and, (, ., ;, -, –, —, was, of, in, but, ),, the, he, "",, as, also, a, by"
blocks.0.ff_or_moe,191,0.2072,0.4188,"to, before, with, into, but, for, ,, that, ', in, through, of, -, a, on, and, by, is, The, towards"
blocks.0.ff_or_moe,192,0.2020,0.2785,"Bill, French, music, over, North, ford, ed, Ad, reached, best, noted, one, School, died, initial, And, wave, How, President, Dave"
blocks.0.ff_or_moe,193,0.3949,0.2562,"when, ca, where, caused, marked, Sc, arranged, immediately, Stanley, Ox, Hugo, nuclear, Jas, arrived, Tip, encountered, executed, refers, Bess, dive"
blocks.0.ff_or_moe,194,0.1333,0.3950,"with, for, who, figure, whose, award, from, before, patient, where, frequently, when, while, which, by, through, during, to, in, without"
blocks.0.ff_or_moe,195,0.4421,0.2468,"Ir, Albert, ber, County, Whit, blind, Ther, bro, al, Dry, ury, social, driving, rear, Gail, Pill, assembly, sten, fred, conduct"
blocks.0.ff_or_moe,196,0.3152,0.2862,"La, Er, par, Bre, London, due, Sil, July, gen, Nik, You, Ye, We, Tra, February, stri, Raj, res, May, September"
blocks.0.ff_or_moe,197,0.3425,0.3758,"was, had, became, were, would, did, came, took, could, began, gave, received, wrote, remained, went, saw, continued, fell, appeared, showed"
blocks.0.ff_or_moe,198,0.2765,0.2990,"King, served, her, change, la, same, Mary, serving, height, originated, Queen, women, heir, drinking, translated, details, she, footage, serve, She"
blocks.0.ff_or_moe,199,0.0943,0.3753,"-, she, –, the, being, of, his, set, "", and, used, he, under, W, her, was, had, later, The, has"
blocks.0.ff_or_moe,200,0.3015,0.2536,"ine, as, ian, formed, dropped, found, Gam, equal, known, hip, ated, helped, Airport, era, completely, improved, ared, ranking, performing, producing"
blocks.0.ff_or_moe,201,0.3124,0.2500,"run, support, n, sit, call, Horn, ue, ick, son, station, lin, val, park, decided, ium, yo, attached, ies, Hope, row"
blocks.0.ff_or_moe,202,0.3327,0.2874,"Te, do, It, among, ath, des, allow, perfect, landing, ask, know, Well, allows, amongst, Self, studied, ou, allowing, cover, der"
blocks.0.ff_or_moe,203,0.5452,0.2403,"dates, lies, relatively, measured, scattered, outbreak, Avon, farther, upl, bordered, consensus, ages, iji, nomination, inclusion, underlying, sworn, isa, grey, boys"
blocks.0.ff_or_moe,204,0.2991,0.2632,"never, declared, single, first, ich, Hard, Had, speed, trial, crew, flag, am, Eng, What, II, rom, ony, machine, Dri, bottom"
blocks.0.ff_or_moe,205,0.4019,0.2422,"s, sk, ll, mart, Brien, Oy, Phan, iche, 70s, fighters, Reilly, iq, Cris, ve, ins, Tan, bi, Li, Kent, Mess"
blocks.0.ff_or_moe,206,0.2716,0.4269,"of, y, on, was, in, and, ,, -, the, a, that, from, s, as, had, (, "", ', with, at"
blocks.0.ff_or_moe,207,0.3319,0.0000,"3, 8, 15, P, 10, 4, 14, 9, 2, 30, 12, 35, 16, 6, 11, 5, 7, 70, 26, called"
blocks.0.ff_or_moe,208,0.2220,0.2752,"with, gig, Cé, Romeo, Orchestra, Deut, pectoral, humili, deceased, doctr, of, The, With, 18, 19, without, 12, practice, Nights, for"
blocks.0.ff_or_moe,209,0.2666,0.2614,"F, made, one, mar, Super, ren, man, provided, Ele, ten, Arm, Break, uch, pri, ü, Glenn, adapted, enlisted, assumed, universal"
blocks.0.ff_or_moe,210,0.4024,0.2565,"it, Hel, horse, players, we, hour, spoke, provides, people, lasted, ils, feels, iko, pressing, ör, Bolshe, Teach, metropolitan, ades, chet"
blocks.0.ff_or_moe,211,0.2983,0.2594,"turn, required, water, may, science, sought, holds, can, inc, go, posted, risk, will, must, instead, fought, serving, normally, ready, bond"
blocks.0.ff_or_moe,212,0.2821,0.2773,"K, Gu, 1, D, Mas, Little, ri, Sar, Cas, Fox, é, mut, Mak, Gor, female, om, Joan, Lew, sel, Japan"
blocks.0.ff_or_moe,213,0.2328,0.4440,"and, ,, of, the, was, in, ., (, –, but, -, with, ', when, which, before, from, ;, to, The"
blocks.0.ff_or_moe,214,0.0996,0.2780,"el, c, followed, p, ch, k, double, San, AA, Forces, km, Regiment, D, sh, b, S, h, the, who, pre"
blocks.0.ff_or_moe,215,0.4379,0.3007,"In, Wal, During, Up, Hom, Born, actually, Later, Once, Even, Minor, Flood, Prior, Computer, Of, Writing, Having, Like, Being, Just"
blocks.0.ff_or_moe,216,0.1077,0.3818,"., ""., ."", ;, )., family, '., that, before, his, the, was, ,, after, until, with, because, !., and, of"
blocks.0.ff_or_moe,217,0.2230,0.2857,"Z, that, God, O, Andrew, Mart, Thomas, Dick, bill, how, Larry, oil, Barry, Kom, what, idea, nearby, Y, mod, main"
blocks.0.ff_or_moe,218,0.3886,0.2752,"which, Jack, Mand, Med, Nam, Fel, Hans, who, performed, Cran, Brand, Kes, Why, Dy, plus, Percy, whose, Living, Anderson, Too"
blocks.0.ff_or_moe,219,0.4358,0.2465,"Gold, Pat, Lar, count, Ice, determined, women, Boston, tent, property, opposite, Pos, Michelle, stable, charge, Od, classical, Daw, cheer, express"
blocks.0.ff_or_moe,220,0.2574,0.3020,"from, his, since, Rep, ),, ung, Sid, collected, Get, such, victory, involved, throughout, include, ramp, ass, including, Tig, stops, )"
blocks.0.ff_or_moe,221,0.2588,0.4134,",, of, in, pre, -, ., and, with, had, was, the, to, –, at, a, from, that, he, his, on"
blocks.0.ff_or_moe,222,0.3460,0.2544,"without, ;, cop, limited, until, dec, McN, ors, shared, ris, ave, ly, handed, paper, ned, Dolph, rav, unit, mas, iel"
blocks.0.ff_or_moe,223,0.3148,0.2536,"Pan, sign, Tan, both, works, act, now, Chinese, ga, decision, Penn, influence, defence, Princess, prom, colonial, develop, Tex, mult, southern"
blocks.0.ff_or_moe,224,0.1217,0.3992,"The, In, This, the, (, On, A, It, John, ,, T, St, After, of, ., to, with, by, An, He"
blocks.0.ff_or_moe,225,0.3421,0.2609,"war, First, New, Wh, Stan, domestic, Inc, promotion, Dun, past, medical, Domin, Py, Pand, wind, bell, defensive, def, Columbia, guitar"
blocks.0.ff_or_moe,226,0.3252,0.2611,"W, as, Ber, Ru, em, wing, playing, Pul, Donald, formation, expanded, Kill, Legend, born, Scor, championship, citing, worldwide, itor, Maple"
blocks.0.ff_or_moe,227,0.3487,0.3659,"In, Or, By, As, Although, While, His, Out, With, Water, Due, During, Of, Like, After, Most, We, critical, Along, Also"
blocks.0.ff_or_moe,228,0.2598,0.4611,"and, ,, the, ., of, –, (, The, from, to, with, -, b, ;, but, as, in, was, at, '"
blocks.0.ff_or_moe,229,0.3819,0.2439,":, forward, ks, us, entire, ful, driven, guard, known, gives, opponent, knew, represents, whole, uct, afa, inve, column, packed, amed"
blocks.0.ff_or_moe,230,0.1473,0.4305,"the, this, a, The, its, his, both, their, these, that, an, those, re, "", most, which, all, of, it, other"
blocks.0.ff_or_moe,231,0.3064,0.2619,"ore, shot, Ter, Val, Can, Arthur, port, male, made, individual, Harry, child, confirmed, Ill, ay, provided, north, Navy, another, method"
blocks.0.ff_or_moe,232,0.3451,0.2608,"spent, ito, Kent, start, market, Main, enter, Cong, Western, Road, video, marks, fill, ers, Charlie, head, XX, Howard, tom, walk"
blocks.0.ff_or_moe,233,0.2912,0.2725,"too, into, pet, i, while, complex, dance, middle, ity, suffered, highest, lay, interior, job, necessary, Return, pieces, safety, young, wife"
blocks.0.ff_or_moe,234,0.3217,0.2714,"life, about, her, forced, around, damaged, onto, married, alien, consider, illness, tra, shipping, lived, sets, miss, hours, officially, hitting, increase"
blocks.0.ff_or_moe,235,0.6117,0.1653,"), ),, )., ""), Neil, );, ""),, '), .), )"", toss, .),, %), FO, "")., )), Estim, )"",, %),, '),"
blocks.0.ff_or_moe,236,0.3468,0.2764,"Ly, Tur, Sl, j, private, v, Tro, heavy, Pi, Sat, wild, directly, professional, applied, Rem, Sir, urban, fresh, Manchester, Kit"
blocks.0.ff_or_moe,237,0.3410,0.2790,"land, game, ship, Earth, managed, States, process, Kings, lands, dam, distribution, possible, flow, ships, Simpson, floor, obtained, circulation, Front, wait"
blocks.0.ff_or_moe,238,0.2348,0.2758,"V, bo, Jim, ball, school, Hall, Hay, Land, ', er, Fall, ato, hn, majority, Sm, ess, ’, element, th, foot"
blocks.0.ff_or_moe,239,0.3327,0.2973,"et, Ben, Tr, Mon, Rose, Mal, ro, gl, Jo, brought, Ur, Dar, almost, Kat, Dur, Ian, Alan, Alexander, Kh, po"
blocks.0.ff_or_moe,240,0.4415,0.3769,"August, September, July, June, May, Scott, April, October, March, December, November, Kaz, February, based, January, Top, praised, friendly, ara, Much"
blocks.0.ff_or_moe,241,0.1711,0.2830,"J, British, Christian, state, Y, Cl, st, Sab, R, public, taken, Pass, naval, t, Warren, G, w, ut, bon, Plan"
blocks.0.ff_or_moe,242,0.0554,0.3389,"X, and, kar, causing, but, along, from, indicating, which, as, -, while, —, washed, the, through, a, Y, leading, most"
blocks.0.ff_or_moe,243,0.3198,0.2655,"u, Dan, Em, within, Lin, pro, Guy, radio, led, type, Mass, Street, Len, ers, gave, Ship, Pier, ahead, research, ily"
blocks.0.ff_or_moe,244,0.3243,0.2739,"Pre, up, Os, Off, der, Des, mal, cy, fired, Joe, Kn, ru, cer, Not, ow, than, Lock, ace, per, cation"
blocks.0.ff_or_moe,245,0.2680,0.2605,"by, through, scene, pe, or, ma, Jean, Snow, human, Rab, sy, yn, med, ose, yet, scenes, filled, web, amount, affect"
blocks.0.ff_or_moe,246,0.2780,0.2693,"She, under, Bu, av, ic, Simon, eye, ."", cur, ""., director, Her, Pam, stands, advantage, och, acy, [, pursue, ish"
blocks.0.ff_or_moe,247,0.2061,0.2798,"open, appearance, Ger, raised, character, hard, two, very, National, outside, House, three, four, bow, poor, Sign, reduced, Tol, carrying, fort"
blocks.0.ff_or_moe,248,0.1327,0.3564,"ing, ,, u, ud, ar, and, a, -, was, the, (, of, y, that, —, as, ;, which, an, during"
blocks.0.ff_or_moe,249,0.3460,0.2685,"Le, ak, local, Ban, Old, Kim, Ag, du, Bar, Leon, Mount, Norman, Class, Force, Imperial, Ivan, Sak, Ma, Tang, tar"
blocks.0.ff_or_moe,250,0.3443,0.2904,"under, last, resulting, spread, slowly, increased, passage, bringing, place, Walt, attention, alter, independently, records, isolated, fell, emergency, takes, Race, honour"
blocks.0.ff_or_moe,251,0.2939,0.2542,"Cal, offered, ie, make, League, quarter, att, inner, ant, members, Norfolk, iv, per, ain, Hero, should, Time, events, deck, career"
blocks.0.ff_or_moe,252,0.2164,0.4272,"and, but, or, ,, -, (, as, while, –, was, &, with, ., in, "", who, of, ', had, has"
blocks.0.ff_or_moe,253,0.0825,0.3354,""", ""[, ""..., ""', "",, “, ""(, ""., The, ,"", John, only, [, ', out, A, her, In, a, American"
blocks.0.ff_or_moe,254,0.3426,0.2624,"they, won, ""., selection, setting, woman, their, scores, choose, tribute, inning, ."", They, prevented, nobody, rarely, threatening, generation, awaiting, "","
blocks.0.ff_or_moe,255,0.4413,0.2583,"–, und, %, provide, plate, hor, adi, AD, +, ult, ×, rob, iles, aus, kg, give, percent, sustain, assists, FIFA"
blocks.1.ff_or_moe,0,0.1319,0.2885,"N, ors, Sa, F, D, w, Gu, weeks, Sp, W, La, ett, sl, Long, au, Br, H, MD, Day, calling"
blocks.1.ff_or_moe,1,0.2994,0.3189,"found, great, find, popular, discovered, common, growth, widespread, finding, sexual, works, Life, equal, finds, greatest, deep, rise, success, 57, economic"
blocks.1.ff_or_moe,2,0.3779,0.3566,"loss, losses, defeat, destruction, win, unable, Fin, damage, balance, wrong, management, having, losing, broken, Battle, victory, responsible, 42, resulting, failure"
blocks.1.ff_or_moe,3,0.1177,0.3053,"lead, strong, leads, N, only, path, small, fact, life, far, too, 16, 40, long, well, last, late, important, Ne, fast"
blocks.1.ff_or_moe,4,0.2737,0.3196,"both, Both, multiple, want, countries, either, neither, country, respective, sides, never, spot, experience, frequently, mentally, live, bo, latter, 3rd, Not"
blocks.1.ff_or_moe,5,0.1673,0.3465,"Ne, Car, Se, En, Sh, Br, Che, An, Str, Le, ph, B, Ch, Mer, pl, Con, Ma, Gu, Lo, Ke"
blocks.1.ff_or_moe,6,0.2225,0.2874,"direct, established, records, more, developed, UK, Chester, Gr, joined, describes, designed, 50, prior, built, signed, sub, directly, Miller, hits, opens"
blocks.1.ff_or_moe,7,0.2771,0.2592,"uring, ison, through, human, real, design, along, publicly, bone, media, urine, effectively, training, reef, even, moderate, than, comment, 21, Winston"
blocks.1.ff_or_moe,8,0.0978,0.3273,"to, get, make, be, st, into, help, take, re, have, series, give, run, J, go, do, clear, well, P, force"
blocks.1.ff_or_moe,9,0.0959,0.2796,"r, Ph, Am, N, b, Be, bar, P, De, other, Pen, can, pr, large, maximum, rh, use, Z, Th, 1"
blocks.1.ff_or_moe,10,0.4810,0.3673,"As, While, Because, Among, Since, When, Soon, Also, Meanwhile, Although, Once, Upon, Though, Besides, Whereas, By, Still, If, Where, After"
blocks.1.ff_or_moe,11,0.0561,0.3554,"the, be, to, make, become, The, have, "", that, get, N, show, all, not, Al, work, Ch, C, G, a"
blocks.1.ff_or_moe,12,0.2379,0.2837,"h, j, we, uk, 120, design, command, ong, 1909, learn, ep, ya, take, she, ö, save, takes, found, completed, started"
blocks.1.ff_or_moe,13,0.1911,0.3128,"can, could, may, personal, must, cannot, make, often, pe, co, only, have, will, nearly, She, ca, might, both, generally, usually"
blocks.1.ff_or_moe,14,0.5191,0.3333,"officers, artists, soldiers, fans, observers, singers, reporters, officials, customers, listeners, Fans, subjects, were, experts, saints, students, representatives, generals, developers, friends"
blocks.1.ff_or_moe,15,0.1790,0.3044,"the, them, their, its, ify, ifies, using, it, sing, him, a, ifying, ises, cting, giving, ize, cted, her, izes, rated"
blocks.1.ff_or_moe,16,0.1131,0.3190,"John, C, Paul, Thomas, Mar, T, P, H, Charles, first, Robert, 5, On, F, A, Lo, Bar, George, Stephen, all"
blocks.1.ff_or_moe,17,0.4444,0.4688,"more, less, than, greater, better, larger, fewer, longer, smaller, higher, heavier, shorter, stronger, deeper, lighter, worse, bigger, slower, faster, dense"
blocks.1.ff_or_moe,18,0.0998,0.3379,"from, made, between, away, across, a, different, similar, style, drawn, several, by, slightly, make, his, on, ahead, collected, descended, throughout"
blocks.1.ff_or_moe,19,0.2900,0.2670,"ish, outer, divided, tropical, most, inner, ush, some, others, downed, loose, Em, upper, nature, double, developing, ishes, dividing, many, 178"
blocks.1.ff_or_moe,20,0.0992,0.3591,"the, their, its, his, both, while, just, this, her, another, 24, several, due, it, there, taking, four, prior, a, western"
blocks.1.ff_or_moe,21,0.3120,0.0000,"0, 12, 25, 13, 1, +, 24, –, 17, 22, 20, 19, 38, 30, 2, C, 21, 31, 34, 10"
blocks.1.ff_or_moe,22,0.2626,0.2619,"sed, ar, older, inter, oral, cr, real, conditions, aw, ub, br, hol, hits, natural, auto, drag, dis, cool, contract, thest"
blocks.1.ff_or_moe,23,0.1652,0.3499,"even, tied, though, far, if, although, very, “, since, without, ”, despite, see, post, ’, after, now, through, only, based"
blocks.1.ff_or_moe,24,0.4440,0.3849,"highest, fifth, largest, third, sixth, first, fourth, oldest, eighth, seventh, 11th, longest, lowest, latest, surviving, earliest, inaugural, strongest, 4th, last"
blocks.1.ff_or_moe,25,0.2404,0.2862,"qu, gang, wet, deep, water, Guitar, storm, dry, drop, into, rock, fl, Hero, lake, pr, red, pl, snow, ox, play"
blocks.1.ff_or_moe,26,0.1017,0.3610,"E, un, My, N, W, A, sole, S, L, De, co, other, various, Un, de, Your, P, An, Ad, G"
blocks.1.ff_or_moe,27,0.0837,0.3370,"-, pre, real, co, M, Y, post, pro, Z, X, Le, Se, b, hom, inter, W, H, j, Ch, p"
blocks.1.ff_or_moe,28,0.2463,0.2916,"Joe, Civil, stone, Perry, Angle, State, World, Te, Se, Lee, Com, War, Y, Tur, Get, Hal, Bo, Division, company, Tor"
blocks.1.ff_or_moe,29,0.0464,0.3004,"songs, re, order, then, Sh, by, lo, Thomas, the, A, King, Dr, U, using, led, John, E, sub, ball, including"
blocks.1.ff_or_moe,30,0.4028,0.4728,"England, Japan, Washington, Florida, Belgium, France, 2012, –, Manchester, Houston, 1996, Chicago, China, Vancouver, Michigan, Israel, 2013, Canada, Baltimore, Spain"
blocks.1.ff_or_moe,31,0.0866,0.3105,"-, high, long, short, top, war, re, black, cut, right, center, American, t, designed, period, non, sub, term, inter, military"
blocks.1.ff_or_moe,32,0.2840,0.3783,"team, battle, combat, infantry, ., defences, outfit, operations, fighting, defence, office, organization, match, meeting, ;, games, teams, defenses, shooting, medals"
blocks.1.ff_or_moe,33,0.1454,0.2663,"latter, Virginia, only, Charles, Dan, Park, its, United, James, El, Ho, effectively, South, Bern, should, contract, his, representative, 12, would"
blocks.1.ff_or_moe,34,0.1426,0.3525,"in, on, within, among, during, appearing, elsewhere, there, as, at, amongst, internationally, between, here, for, across, commercially, worldwide, because, appeared"
blocks.1.ff_or_moe,35,0.1448,0.3212,"pol, la, de, sal, f, des, Le, m, ol, team, N, st, me, Chicago, project, Ber, iv, company, Hastings, France"
blocks.1.ff_or_moe,36,0.1250,0.3697,"was, and, is, or, I, other, has, had, the, non, re, B, even, all, that, later, in, C, would, ("
blocks.1.ff_or_moe,37,0.1521,0.3050,"same, entire, next, the, first, following, subsequent, most, various, whole, match, 2007, way, previous, resulting, issue, ens, initial, original, Imperial"
blocks.1.ff_or_moe,38,0.0914,0.3371,"and, South, The, 1, 4, On, "", but, over, At, John, 3, A, back, I, M, only, 2, R, ("
blocks.1.ff_or_moe,39,0.1636,0.2951,"known, Known, recording, U, record, historically, officially, as, recorded, British, commonly, widely, referred, Lamb, performing, such, 3, locally, "", rarely"
blocks.1.ff_or_moe,40,0.2018,0.2911,"tail, Ver, Music, cur, Hop, ou, cor, white, Ton, Roman, per, ree, Car, ro, used, Bar, vi, ac, Brown, Ho"
blocks.1.ff_or_moe,41,0.1096,0.2609,"H, P, W, T, N, into, M, Ma, ., J, Sy, F, Z, hands, S, royal, Bar, B, Early, middle"
blocks.1.ff_or_moe,42,0.0491,0.3364,"of, the, U, such, The, King, John, further, William, influence, Of, Government, -, De, previous, major, post, Wood, which, Guy"
blocks.1.ff_or_moe,43,0.1659,0.3053,"around, social, country, royal, military, first, class, family, music, national, legal, Long, musical, cr, reaction, network, long, official, number, financial"
blocks.1.ff_or_moe,44,0.1138,0.2955,"wrote, post, writers, Dean, His, Pan, such, Fre, down, the, brought, delivered, writes, of, subsequent, Mar, making, mann, character, which"
blocks.1.ff_or_moe,45,0.0435,0.3077,"English, and, is, ch, French, –, American, ), use, television, at, first, sub, long, season, real, North, &, as, name"
blocks.1.ff_or_moe,46,0.4567,0.3309,"000, 500, 200, 100, hundred, thousand, 150, 300, 250, 700, 400, 75, 800, million, 120, 600, 350, Nelson, British, 50"
blocks.1.ff_or_moe,47,0.4038,0.3901,"local, French, Chinese, European, Scottish, Dutch, Swedish, Greek, Canadian, Spanish, Australian, Russian, 19th, 13th, Muslim, Imperial, Continental, Italian, regional, Soviet"
blocks.1.ff_or_moe,48,0.1736,0.3732,":, The, [PAD], "":, 20, ""[, Last, An, From, To, ""..., ;, With, black, Jonathan, now, ""', include, T, differently"
blocks.1.ff_or_moe,49,0.0716,0.3247,"All, all, both, due, being, break, who, Eastern, av, over, non, which, had, as, rather, this, not, that, away, loss"
blocks.1.ff_or_moe,50,0.1778,0.3864,"and, ', (, back, as, ,, is, in, A, Le, ., or, through, found, ;, "", [, at, by, with"
blocks.1.ff_or_moe,51,0.2045,0.2753,"step, Game, particular, Big, coach, real, defence, 50, Jones, turn, 11, Z, 1000, dub, N, 41, C, post, Sl, aja"
blocks.1.ff_or_moe,52,0.0990,0.3871,"After, Following, the, At, During, Over, around, 3, From, Sp, this, high, New, F, approximately, during, 4, Around, play, several"
blocks.1.ff_or_moe,53,0.1391,0.4510,"with, With, some, three, many, five, four, only, six, several, a, few, little, "", 200, eight, most, more, two, leading"
blocks.1.ff_or_moe,54,0.1519,0.3246,"is, also, are, still, has, currently, often, eventually, generally, Power, does, King, being, remains, appeared, United, sometimes, was, On, made"
blocks.1.ff_or_moe,55,0.1477,0.2936,"help, counter, And, then, direction, assist, The, make, Chris, forces, eventually, support, but, assistance, SA, I, National, He, For, prevent"
blocks.1.ff_or_moe,56,0.0697,0.3435,"for, that, as, when, due, counter, about, For, further, replacement, responsible, sound, reason, non, both, with, behind, why, safe, more"
blocks.1.ff_or_moe,57,0.1794,0.3057,"non, semi, remaining, due, such, foreign, multi, Non, result, personal, high, 50, collection, running, following, working, European, serving, inter, however"
blocks.1.ff_or_moe,58,0.3158,0.2723,"ple, showed, But, Another, line, Ple, cousin, overall, events, Mil, Most, So, It, ase, command, Fight, spring, Ten, 71, 5th"
blocks.1.ff_or_moe,59,0.3292,0.3654,"winning, defeated, reduced, defeating, defending, defeat, sustained, scoring, combined, nearly, seven, scored, losing, six, twice, losses, badly, five, eight, severely"
blocks.1.ff_or_moe,60,0.1225,0.4348,"in, 2008, at, within, 2007, between, 2004, 2003, Up, 2005, the, nearly, during, 2006, c, In, 2011, J, late, 2009"
blocks.1.ff_or_moe,61,0.1295,0.3109,"off, offs, ail, Off, half, Gr, imp, back, Western, away, six, Me, four, Po, El, 25, D, red, ta, episode"
blocks.1.ff_or_moe,62,0.3261,0.2859,"see, lap, sees, diagram, Route, thing, pal, saw, Di, puzzle, 45, 27, if, Graves, 44, 38, Gold, him, identified, Warren"
blocks.1.ff_or_moe,63,0.3497,0.2885,"[, ""(, ""[, “, ‘, ""..., ..., …, "", '"", [PAD], ""', [...], starting, ’, pronounced, .., calling, ”, whatever"
blocks.1.ff_or_moe,64,0.2696,0.2740,"Western, personal, Eastern, Brown, Northern, Ne, typical, coach, explaining, normal, London, corner, previously, defeated, defeat, log, Australia, later, traditional, Bok"
blocks.1.ff_or_moe,65,0.2469,0.2664,"', ’, s, Os, 2006, fact, Thomas, 2003, 2010, line, ll, ‘, 2004, position, 2008, 2012, sound, Houston, starting, 2005"
blocks.1.ff_or_moe,66,0.1110,0.2902,",, century, ., ;, when, —, years, centuries, era, –, career, established, status, ),, coast, post, storm, rainfall, records, over"
blocks.1.ff_or_moe,67,0.3549,0.3864,"In, During, While, At, Although, According, On, As, The, When, By, This, It, An, To, His, Dis, After, However, But"
blocks.1.ff_or_moe,68,0.2211,0.2815,",, ky, ty, ;, men, ite, ers, hand, ing, ies, ka, king, thing, ki, ts, Louise, ting, eds, cargo, Prussia"
blocks.1.ff_or_moe,69,0.2597,0.4092,"., ""., )., During, The, ."", In, [PAD], It, This, '., ;, According, After, When, His, On, %., At, );"
blocks.1.ff_or_moe,70,0.4518,0.3234,"(, ("", miles, meter, foot, metre, centimeter, inches, pounds, metres, feet, ($, imeters, SK, susp, ""(, hp, comm, atts, inch"
blocks.1.ff_or_moe,71,0.3254,0.3716,"had, also, sometimes, often, initially, usually, occasionally, frequently, have, been, never, generally, rarely, went, subsequently, typically, received, kept, always, appeared"
blocks.1.ff_or_moe,72,0.3807,0.2669,"is, shell, egg, disease, wood, cancer, seed, skull, formations, ism, containing, fish, Iceland, al, eagle, cells, Plants, iron, tree, dick"
