layer,expert_id,Internal_Cohesion,External_Purity,tokens
blocks.0.ff_or_moe,152,0.3954,0.2425,"Sil, Kat, line, Lyn, grass, Has, We, fin, safe, neck, replace, property, confirmed, Jennifer, session, Campbell, concerned, Tyler, India, possession"
blocks.0.ff_or_moe,153,0.3130,0.2616,"é, s, Cas, standing, ny, Fle, ful, tend, medium, determined, changed, different, 35, Ku, guilty, Cir, fired, best, buried, val"
blocks.0.ff_or_moe,154,0.3940,0.2572,"D, London, Bruce, Mau, spr, originally, ola, Apple, specifically, ress, Science, allowing, Dragon, Miss, missed, Every, Sup, Chal, shr, Schwarz"
blocks.0.ff_or_moe,155,0.3698,0.2445,"which, oc, song, ana, Post, fitted, comb, well, survived, uz, cour, method, hem, ament, arch, vir, Vik, pent, opponent, twin"
blocks.0.ff_or_moe,156,0.3750,0.2898,"house, ing, ia, formed, announced, ado, Plan, Tre, claimed, bul, Ful, ien, join, Thr, mentioned, attempted, Vir, ers, bir, itter"
blocks.0.ff_or_moe,157,0.3547,0.3725,"May, December, av, April, July, its, August, court, September, November, June, October, age, March, Long, began, January, western, Leo, throughout"
blocks.0.ff_or_moe,158,0.5091,0.2613,"season, Pan, Ang, approached, offensive, Following, Kenn, ild, injury, preliminary, seasons, losses, Doo, educational, inning, Carm, involve, victories, NFL, chell"
blocks.0.ff_or_moe,159,0.4013,0.2540,"Washington, ai, elements, Major, discovered, note, posted, rest, reading, supporting, Planet, Times, Marshall, separated, Maxim, Fro, check, Gibson, Legend, hyper"
blocks.0.ff_or_moe,160,0.2740,0.2683,"X, Sk, if, role, appearance, home, per, him, Josh, character, order, finishing, origin, Baltimore, Jackie, performance, broadcast, Dre, claims, appearances"
blocks.0.ff_or_moe,161,0.2878,0.2600,"by, Tor, ax, Sub, make, date, V, driving, ped, Ren, Mick, Ted, trip, Sak, Wake, Team, web, now, becoming, extr"
blocks.0.ff_or_moe,162,0.2657,0.2678,"water, Su, g, n, K, ink, ali, Dry, PC, leader, ari, length, results, w, Texas, Book, Wor, ani, electric, Aaron"
blocks.0.ff_or_moe,163,0.1158,0.3239,"in, element, sten, distribution, Conne, outside, inside, roles, within, on, between, un, House, at, among, during, under, ins, after, ca"
blocks.0.ff_or_moe,164,0.3341,0.2432,"4, sub, number, Music, bad, call, except, Department, edge, Aqu, See, comes, means, improved, Country, bing, tip, hatch, equivalent, inated"
blocks.0.ff_or_moe,165,0.3962,0.2663,"inn, Bal, bell, ever, ami, Luke, Glenn, Arm, card, Ni, d, Kelly, subject, Knight, comic, Colin, Vit, Women, Hack, sky"
blocks.0.ff_or_moe,166,0.3179,0.2551,"Wood, Brown, ik, ale, Kel, coming, Snow, this, ya, hal, Pad, Ye, these, ini, hill, Paris, image, sol, gan, risk"
blocks.0.ff_or_moe,167,0.3034,0.2645,""", Pol, organ, pit, r, sal, grand, deal, historical, credited, listed, Bog, started, spent, stood, shoot, load, Kor, defended, ("""
blocks.0.ff_or_moe,168,0.1497,0.3261,"Roman, part, s, die, next, we, ll, formerly, derives, Part, previously, soon, remains, Her, they, ts, remaining, end, d, much"
blocks.0.ff_or_moe,169,0.4024,0.2549,"ane, Ru, Kh, following, wave, rom, ago, consisted, volume, killed, result, Lem, Mile, Vince, tim, Tok, Pall, exercise, been, Jacob"
blocks.0.ff_or_moe,170,0.3438,0.2567,"sc, Hy, but, sl, Phil, pen, ci, highly, tro, Steven, foreign, Gay, Bird, noted, promotion, Andy, tur, sun, Pot, Brent"
blocks.0.ff_or_moe,171,0.2552,0.2727,""", :, com, Char, w, Wall, ic, Gre, Tu, bed, ""[, Gray, include, Family, ""..., Gir, Love, enters, Opera, included"
blocks.0.ff_or_moe,172,0.3290,0.2533,"ground, sound, Greek, combat, flat, time, again, ges, nearly, page, AP, real, secret, ged, Rare, silent, apart, below, profit, tongue"
blocks.0.ff_or_moe,173,0.4420,0.2458,"Sc, Dor, les, ost, syn, cop, gy, drove, Ker, ven, attacks, ual, Tab, Block, oth, ium, amin, sac, Hans, wan"
blocks.0.ff_or_moe,174,0.2419,0.2536,"E, M, around, North, Ho, paper, traditional, Hart, Central, du, Gary, Nas, MP, fort, Deep, cad, 60, D, ila, Quint"
blocks.0.ff_or_moe,175,0.3379,0.2536,"or, be, rap, written, keep, fine, cause, raise, hospital, grow, mountain, finish, occur, Rib, attempt, settlement, attempts, Zack, cit, Now"
blocks.0.ff_or_moe,176,0.3108,0.2507,"At, Sto, described, both, we, Es, magazine, je, making, ish, Poly, Chad, Will, Moore, Wick, Dav, ú, chi, Loch, ..."
blocks.0.ff_or_moe,177,0.2620,0.2565,"ch, were, production, named, de, such, mes, supported, arrived, Ring, Tem, will, spent, sweep, merchant, Clarke, combined, clutch, frag, sank"
blocks.0.ff_or_moe,178,0.2991,0.2562,"l, wh, life, Prince, ical, Italian, 15, def, should, fun, Crown, blood, episode, vest, upper, Loren, combined, Kansas, rising, bird"
blocks.0.ff_or_moe,179,0.2239,0.2913,"in, between, House, Rock, outside, inside, found, atic, ca, Kn, master, Rest, ose, among, Bridge, added, decision, mission, related, performing"
blocks.0.ff_or_moe,180,0.3047,0.2626,"had, fire, rock, vi, contract, plant, late, ough, ruled, language, rever, Egg, ancient, university, Korean, territorial, around, North, Lear, decorated"
blocks.0.ff_or_moe,181,0.3572,0.2794,"od, four, Ross, released, Fire, Sen, week, net, Council, Test, network, Harry, bass, CS, Soviet, visible, tic, Dayton, Count, doing"
blocks.0.ff_or_moe,182,0.3053,0.2442,"that, ate, large, list, une, Monte, fall, Penn, how, search, takes, ish, Rogers, cri, rac, additional, Concern, promote, Hed, influence"
blocks.0.ff_or_moe,183,0.3863,0.2650,"Th, ot, city, Ty, Tony, que, Tol, Law, driven, Oliver, ""[, Benjamin, Prop, ris, ones, pil, Tex, responsible, eff, nation"
blocks.0.ff_or_moe,184,0.3041,0.2723,"Pop, /, kin, hn, bal, shown, ider, half, beginning, ls, held, union, CO, sem, given, copy, few, major, IC, GS"
blocks.0.ff_or_moe,185,0.1615,0.3151,"with, that, into, over, up, off, considered, against, them, down, Ple, onto, without, together, installed, shed, out, cancer, crashed, shoots"
blocks.0.ff_or_moe,186,0.3253,0.2672,";, party, gas, ub, private, less, feed, creation, do, above, amed, Lie, efforts, Ng, Drag, provision, own, parties, powder, naming"
blocks.0.ff_or_moe,187,0.3755,0.2467,";, including, mat, ann, cap, ."", ""., "";, "",, Ky, Ind, crossing, ito, Rav, Him, moral, !"", powers, ..."", pled"
blocks.0.ff_or_moe,188,0.3658,0.2426,"during, either, weather, hot, ref, soft, sen, damage, Kom, went, Lip, reached, rat, Look, especially, probably, prop, cleared, sort, Fritz"
blocks.0.ff_or_moe,189,0.2923,0.2793,"Ab, her, Jim, person, working, inter, Gr, police, ev, shell, Ric, AA, past, dec, provided, committed, Danny, ered, Kes, Kur"
blocks.0.ff_or_moe,190,0.3544,0.2530,"ine, io, behind, Gal, dr, without, While, ies, true, Kings, Jerry, spec, Shawn, ular, each, franchise, Tul, Mall, rian, recent"
blocks.0.ff_or_moe,191,0.3247,0.2599,"army, Mil, Kir, most, people, Ron, featured, Canadian, fellow, television, Dal, plate, Office, Lou, resulted, force, Rub, Allied, historic, forces"
blocks.0.ff_or_moe,192,0.2974,0.2592,"Pro, near, ag, Fl, For, where, Lam, pur, Dave, fr, Rick, Lloyd, Cle, religious, Ta, Pit, dam, Lau, right, covering"
blocks.0.ff_or_moe,193,0.4553,0.2157,"training, hy, followed, concluded, incorporated, san, establish, simple, poll, Double, rede, really, tropical, ?, Even, steep, electronic, earliest, atomic, emp"
blocks.0.ff_or_moe,194,0.4010,0.2579,"os, ter, Di, currently, located, felt, nan, sense, underground, Dub, debuted, sou, saying, Mercedes, intention, behalf, admits, tired, after, myst"
blocks.0.ff_or_moe,195,0.3884,0.2466,"oil, Mont, "", han, Public, ix, gained, Raj, iel, ides, Living, Hank, concert, idi, dated, ld, sure, hab, ude, Ethan"
blocks.0.ff_or_moe,196,0.3108,0.2699,"Che, bo, I, ac, General, President, ure, Party, ame, Night, Jackson, African, ico, Center, dist, Mull, cher, Harris, sey, hosted"
blocks.0.ff_or_moe,197,0.2661,0.2968,"later, club, á, met, early, carried, designated, late, exchange, removed, return, earlier, eventually, ant, vote, soon, replacement, grant, iled, clubs"
blocks.0.ff_or_moe,198,0.3187,0.2428,"30, Ha, passed, ary, /, full, v, 28, 45, classical, MA, shaped, farm, ult, PA, 40, TC, Delaware, HD, 64"
blocks.0.ff_or_moe,199,0.3476,0.2576,"leg, pro, bl, Kr, highest, yet, Gill, forces, ism, Best, coast, floor, They, illa, inal, effort, edition, Within, contributed, ury"
blocks.0.ff_or_moe,200,0.3961,0.2365,"on, received, Camp, Chester, Lincoln, Beau, In, Mason, len, Sherman, Hull, Tech, Nothing, Computer, Video, describing, Nobel, runners, disrupt, pom"
blocks.0.ff_or_moe,201,0.2170,0.3314,"ar, first, b, third, second, Mag, only, fourth, have, final, last, $, fifth, Ten, seventh, sixth, Stre, same, completion, US"
blocks.0.ff_or_moe,202,0.4189,0.2646,"their, front, Cl, Ze, ahead, Cu, Dow, Ri, Bot, Norfolk, kes, Bear, ological, Ober, our, ophy, jan, reli, Nap, Pick"
blocks.0.ff_or_moe,203,0.3171,0.2742,"this, called, raised, de, pan, Hum, Lud, size, Gan, rop, neither, cord, converted, z, department, fi, claim, arc, Cav, tun"
blocks.0.ff_or_moe,204,0.3751,0.2789,"Gu, food, school, ash, regular, points, ud, Heart, tre, mother, oms, aster, Sing, ker, Log, ce, ij, ape, agh, LP"
blocks.0.ff_or_moe,205,0.3618,0.2716,"J, Har, Smith, Ger, Kin, issued, Res, ord, Anton, pay, Bow, lam, Before, What, th, Kaz, Project, Mine, Our, Number"
blocks.0.ff_or_moe,206,0.4400,0.2473,"U, better, Chicago, border, lu, ridge, gent, 90, Beach, instrument, patrol, opposing, Southwest, Northwest, Hop, Gear, bowling, mirror, unclear, Volks"
blocks.0.ff_or_moe,207,0.2018,0.3084,"A, star, All, tr, various, other, all, another, often, church, By, ric, Of, usually, wild, boat, zy, Other, lived, Another"
blocks.0.ff_or_moe,208,0.3458,0.2852,"Ne, Mo, Peter, building, Fer, Min, although, Wh, og, Mah, iron, bur, Tel, del, Live, Nic, bore, Band, Road, Kot"
blocks.0.ff_or_moe,209,0.2135,0.2627,"through, across, ak, between, ore, also, both, ats, app, never, t, Gonz, god, throughout, towards, either, ions, Ma, often, ras"
blocks.0.ff_or_moe,210,0.4063,0.2360,"Henry, system, successful, dropped, Brad, arranged, sea, supplement, easily, Former, graded, depth, purchase, guide, pattern, Highway, geon, those, Fund, tribute"
blocks.0.ff_or_moe,211,0.2671,0.2485,"G, Car, his, book, red, Hor, Victor, Ga, Well, few, Than, Schw, rate, debate, painting, Pied, words, Govern, ERA, F"
blocks.0.ff_or_moe,212,0.3253,0.2565,"Ber, bridge, model, go, led, section, launched, strength, release, mill, ible, twice, operating, get, er, History, ues, etor, Carn, actually"
blocks.0.ff_or_moe,213,0.3727,0.2817,"James, field, gr, Ad, horse, Mak, Hard, “, common, mis, stor, Up, Urban, Cond, potentially, painted, Overall, Conf, Ced, steady"
blocks.0.ff_or_moe,214,0.2919,0.2712,"De, mer, deep, player, South, type, sw, need, fighting, 18, dead, Vol, addition, permanent, tank, flag, money, actor, Dec, manager"
blocks.0.ff_or_moe,215,0.3179,0.2765,"Mon, ph, ment, joined, This, speed, Under, ive, me, until, ony, th, ole, evidence, These, remove, joining, bomb, anal, ulation"
blocks.0.ff_or_moe,216,0.3214,0.2814,"Bo, Joe, To, kept, Na, im, must, ery, brain, match, study, Hand, Gor, attack, population, Pil, unt, introduction, press, knowledge"
blocks.0.ff_or_moe,217,0.3096,0.2480,"British, US, returned, than, natural, Bou, central, blue, west, rights, research, Street, Imperial, ging, embarked, explained, drafted, icate, Mari, American"
blocks.0.ff_or_moe,218,0.2032,0.2651,"On, Fr, work, so, new, national, color, complete, era, back, war, voice, town, MD, Bil, conduct, store, tell, human, Fis"
blocks.0.ff_or_moe,219,0.3880,0.2776,"signed, international, ial, brought, Bad, Head, episode, struck, Child, Sho, Director, stone, loss, structure, Hes, medical, submitted, Body, oul, surrounding"
blocks.0.ff_or_moe,220,0.3215,0.2530,"', School, Company, College, Sa, ster, Spe, meeting, v, Line, poly, expansion, aud, ang, details, climate, Preston, negative, dan, Shin"
blocks.0.ff_or_moe,221,0.2903,0.2621,"ers, country, Lord, n, Six, Tar, t, War, paid, use, Heavy, triple, nearby, ters, nation, appropriate, Croatian, aspect, reasonable, ered"
blocks.0.ff_or_moe,222,0.3870,0.2372,"om, As, van, lead, Angel, br, Who, typical, unique, mit, types, yard, remainder, Together, Northeast, Eye, rice, Grade, purchased, Brigadier"
blocks.0.ff_or_moe,223,0.3697,0.2465,"Sam, Wind, ct, Vi, Mun, Championship, Out, semi, On, Control, Michigan, Sword, Mirror, Mar, Factory, Huffington, Tr, Le, Associ, libretto"
blocks.0.ff_or_moe,224,0.3696,0.2624,"stage, published, But, figure, stated, said, novel, Jesus, potential, stri, areas, tracked, And, Close, ged, SC, stages, physically, figures, walks"
blocks.0.ff_or_moe,225,0.3531,0.2632,"es, State, Little, under, Warren, health, Parker, starting, Fin, bel, himself, Stein, Infantry, Nad, tu, Lady, oche, lic, Melissa, Cotton"
blocks.0.ff_or_moe,226,0.3912,0.2757,"sp, ke, ile, den, Mi, ick, Lar, Ald, Wy, death, ted, send, Mach, Only, ison, engine, picked, Also, continues, gang"
blocks.0.ff_or_moe,227,0.4210,0.2574,"Van, have, took, ita, 000, theme, Eli, background, singer, Spencer, erson, Bush, picture, Ner, Ley, struggled, Rim, mot, request, departed"
blocks.0.ff_or_moe,228,0.2779,0.2658,"Dr, Nor, class, limited, cross, change, move, left, any, though, key, advance, challenge, ranked, severe, NO, Pearl, grave, Asian, damaged"
blocks.0.ff_or_moe,229,0.3623,0.2700,"Pet, Bel, No, already, fully, Bat, Sep, %, security, kind, Cent, little, Sim, crossed, Seven, signing, Lea, Television, marks, Give"
blocks.0.ff_or_moe,230,0.3236,0.2873,"', ’, Queen, My, Sy, Mac, use, City, Part, intr, code, NA, Jamie, Inc, Studio, Wright, Writers, Went, NG, U2"
blocks.0.ff_or_moe,231,0.2966,0.2968,"Br, Robert, Charles, Ben, Ser, Ray, ou, Sar, Te, Jack, Con, Bob, Arthur, Edward, Do, When, St, Ran, Young, ele"
blocks.0.ff_or_moe,232,0.2491,0.3141,"are, two, played, Ca, business, carrying, member, liquid, award, studio, brother, names, brothers, special, name, Poul, members, shark, sisters, three"
blocks.0.ff_or_moe,233,0.2490,0.3235,"was, (, made, moved, opened, Az, received, became, gave, began, lin, won, yn, died, wrote, brought, ordered, broke, debuted, had"
blocks.0.ff_or_moe,234,0.4736,0.2370,"ley, Fe, Ob, Gordon, Bah, Bod, lit, cloud, Madison, Montgomery, months, Lynn, Blake, Seymour, aren, sending, Express, significantly, memorial, banks"
blocks.0.ff_or_moe,235,0.3521,0.2474,"ur, Ver, Gold, performed, professional, being, issue, Krist, lock, uc, Pos, lie, Prote, operation, Quar, Mexico, bat, did, Equ, Deb"
blocks.0.ff_or_moe,236,0.3654,0.2756,"Sal, pr, name, big, Chief, Ocean, Shaw, earned, Cop, count, Kingdom, Rand, far, rise, There, dance, collect, Dot, invited, Said"
blocks.0.ff_or_moe,237,0.3010,0.2475,"P, Ro, Pen, ren, than, college, und, Gulf, tied, Columbia, participated, vent, help, The, Jul, Booth, fet, elect, wick, fragment"
blocks.0.ff_or_moe,238,0.3604,0.2584,"W, ide, cent, ime, Temple, Fat, In, there, ational, enjoyed, Research, proper, een, maintain, ides, everything, iger, Standing, react, Kell"
blocks.0.ff_or_moe,239,0.2708,0.2819,"e, 16, Bay, top, Park, Tam, United, history, heavy, 22, 23, UK, Fun, Saint, league, 26, tap, Charlie, sport, 21"
blocks.0.ff_or_moe,240,0.3190,0.2845,"ts, open, race, box, case, face, similar, Born, combination, frame, memory, lets, reception, ], felt, lead, pm, freedom, ting, Poll"
blocks.0.ff_or_moe,241,0.3317,0.2545,"Bar, res, I, Bell, read, Howard, ie, arms, science, Box, ius, powerful, II, Fran, Gregory, Friedrich, Leslie, Armstrong, aged, Š"
blocks.0.ff_or_moe,242,0.3930,0.2370,"fast, ato, bas, agreed, Allen, ire, grew, cas, married, down, Bull, wife, ding, Reed, Wallace, ying, Electric, Hide, sets, primarily"
blocks.0.ff_or_moe,243,0.3714,0.2506,"Q, col, Gun, wide, California, ious, Herbert, she, Mam, That, Meg, extreme, ming, gam, relatively, shore, cin, Art, growth, mad"
blocks.0.ff_or_moe,244,0.2553,0.3019,"light, Tr, space, strong, more, high, lower, marked, Silver, vo, higher, site, Jeremy, adi, maximum, Eastern, form, quality, lan, bright"
blocks.0.ff_or_moe,245,0.3237,0.2526,"Bur, at, Fre, ship, Rom, Sum, Pap, tour, prior, stock, wel, Henri, Ag, target, Mind, Ernest, alternative, craft, deck, slightly"
blocks.0.ff_or_moe,246,0.2776,0.3039,"to, song, planned, games, event, songs, single, approach, track, per, singles, returning, tracks, scheduled, intended, flown, vocals, accessed, game, titles"
blocks.0.ff_or_moe,247,0.3342,0.2622,"man, Em, director, op, offered, League, Johnny, Rat, hour, bus, ome, Middle, oto, lack, previously, years, yo, sold, brown, cool"
blocks.0.ff_or_moe,248,0.2757,0.2571,"from, when, during, Patrick, due, terms, direction, engaged, because, don, form, multi, amen, ures, ori, aside, usion, stages, owing, sounds"
blocks.0.ff_or_moe,249,0.3557,0.2517,"after, Green, Rod, Day, Reg, counter, like, recording, Sunday, tele, Finn, approved, lab, passing, Ivan, accompanied, etic, nel, mil, Bomb"
blocks.0.ff_or_moe,250,0.2360,0.3311,"The, ne, line, new, has, qu, ste, Both, onic, All, This, From, It, At, Rail, They, McDonald, These, Its, Only"
blocks.0.ff_or_moe,251,0.3776,0.2533,"id, el, direct, gen, designed, ese, fre, Cour, collected, End, connected, wa, UC, particularly, Ey, omen, Rip, arth, thus, artillery"
blocks.0.ff_or_moe,252,0.3709,0.2681,"by, Tro, personal, drive, draw, spread, signal, false, secure, recovered, shipping, delayed, territory, Nations, last, ais, laws, rejected, Guest, recognition"
blocks.0.ff_or_moe,253,0.3358,0.2686,"used, under, ex, Ann, women, associated, mag, Christopher, ther, Ship, trial, Kill, Tommy, Aud, Princess, inst, Pir, interest, typically, Trey"
blocks.0.ff_or_moe,254,0.3059,0.2603,"most, saw, 12, af, Go, social, distance, oe, another, High, initially, Phoenix, Florida, factor, wet, 16th, slight, flew, sexual, continental"
blocks.0.ff_or_moe,255,0.3514,0.2547,"Frank, –, By, News, like, players, Modern, holding, Fish, head, stable, threw, Corn, Bran, aining, Press, rib, kick, olog, fictional"
blocks.1.ff_or_moe,0,0.1605,0.4094,"but, and, which, who, or, where, including, ),, though, although, ), while, along, however, —, after, he, when, due, as"
blocks.1.ff_or_moe,1,0.0877,0.3233,"the, his, large, North, earlier, southern, South, former, various, King, Man, this, later, previous, late, many, regular, other, high, New"
blocks.1.ff_or_moe,2,0.0950,0.3222,"ran, do, by, into, separate, charged, not, divided, through, because, get, lower, then, out, their, running, did, more, less, ami"
blocks.1.ff_or_moe,3,0.1665,0.3229,"Or, latter, can, features, g, purpose, val, three, leading, four, two, And, eight, dr, feature, aspects, taking, six, nine, fed"
blocks.1.ff_or_moe,4,0.0462,0.3138,"back, right, home, C, P, to, up, close, be, South, Mor, White, running, Wall, "", O, G, (, hip, ring"
blocks.1.ff_or_moe,5,0.1778,0.3095,"related, similar, to, changed, identical, short, One, several, added, poor, turning, attached, addition, similarly, some, su, less, Similar, majority, There"
blocks.1.ff_or_moe,6,0.0967,0.2999,"up, played, end, fire, both, with, help, play, support, En, more, Williams, cast, around, numerous, plays, stories, mo, Mor, land"
blocks.1.ff_or_moe,7,0.1105,0.3416,"the, their, her, his, its, access, completing, entering, again, by, tanks, seeing, him, several, them, iron, through, this, a, another"
blocks.1.ff_or_moe,8,0.1603,0.3294,"passes, them, passing, a, through, passed, hit, pass, average, hits, copies, the, coming, touchdowns, 64, shed, away, runs, wins, an"
blocks.1.ff_or_moe,9,0.0805,0.3151,"David, Un, We, O, Don, ', Re, Pat, B, An, re, Tim, S, K, John, Matt, have, within, in, Gu"
blocks.1.ff_or_moe,10,0.2723,0.2920,"', ’, record, crew, ship, leader, show, film, #, album, girl, mode, cycle, schedule, structure, genre, girlfriend, website, designer, opera"
blocks.1.ff_or_moe,11,0.1433,0.4533,"the, it, this, which, that, they, these, its, he, each, their, his, a, we, her, them, those, North, who, of"
blocks.1.ff_or_moe,12,0.2283,0.3091,"release, love, keeping, support, operations, her, peak, for, shooting, your, interest, help, important, services, performances, provided, female, date, handling, count"
blocks.1.ff_or_moe,13,0.1643,0.4187,"but, and, he, however, ,, while, including, ),, with, though, where, which, when, although, she, as, —, during, or, because"
blocks.1.ff_or_moe,14,0.1967,0.2871,"wind, series, sound, Man, Co, still, shield, report, show, winds, law, before, park, beat, band, spot, excess, oma, throughout, field"
blocks.1.ff_or_moe,15,0.7182,0.2145,"Minogue, ylus, Peppers, Louise, Honduras, Royale, Laden, Guadeloupe, Lennon, volcanoes, conferences, basidia, emotionally, Knowles, Directions, Divas, Angelou, surveillance, Brezhnev, onium"
blocks.1.ff_or_moe,16,0.1579,0.2998,"George, And, H, per, I, John, Sk, Part, Henry, William, Bar, Ad, PS, second, Michael, 3, Or, However, general, Wallace"
blocks.1.ff_or_moe,17,0.0772,0.2872,"named, win, hand, mer, over, later, L, early, St, sold, ra, name, called, first, because, designated, suit, Mark, but, Z"
blocks.1.ff_or_moe,18,0.1406,0.3010,"sea, surface, level, low, water, war, present, ford, red, coast, deemed, average, M, re, ocean, V, Sound, forced, read, high"
blocks.1.ff_or_moe,19,0.1610,0.2555,"Les, national, Op, formerly, Auto, space, c, absent, average, imperial, under, Grand, est, Inter, win, strong, Z, high, –, V"
blocks.1.ff_or_moe,20,0.1699,0.2775,"aged, people, ring, by, look, d, State, seen, younger, who, already, closely, ding, Ball, science, come, ‘, bar, Up, large"
blocks.1.ff_or_moe,21,0.1788,0.3975,"', ,, was, und, and, (, &, ., in, had, have, is, are, can, of, met, were, for, to, del"
blocks.1.ff_or_moe,22,0.1668,0.3361,"like, our, those, all, this, my, laid, some, Party, designated, someone, their, many, including, ours, right, entirely, reach, such, Line"
blocks.1.ff_or_moe,23,0.1766,0.3324,"was, also, not, is, made, found, now, were, called, soon, eventually, generally, primarily, still, revealed, never, particularly, said, featured, often"
blocks.1.ff_or_moe,24,0.1565,0.3089,"early, individual, High, air, space, super, Early, time, 20th, dead, middle, living, King, German, late, Hall, senior, June, fellow, In"
blocks.1.ff_or_moe,25,0.4880,0.2677,"stream, vehicle, trench, railway, committee, station, forest, interception, fork, lakes, water, canal, trough, craft, earl, highways, district, arium, keepers, highway"
blocks.1.ff_or_moe,26,0.0620,0.3051,"red, en, later, steam, lead, final, support, fire, still, der, for, stone, based, light, 6, first, and, general, car, coming"
blocks.1.ff_or_moe,27,0.2405,0.2791,"Sonic, distr, sub, herself, housing, too, Tech, path, action, ad, buildings, nation, event, country, minority, over, company, content, Kn, America"
blocks.1.ff_or_moe,28,0.1860,0.2964,"other, others, several, Star, some, similar, Mun, important, current, times, why, b, cle, Ut, contemporary, ver, many, powerful, tail, related"
blocks.1.ff_or_moe,29,0.3511,0.3135,"final, remained, remaining, remain, supporting, Cameron, stayed, lighter, contained, held, maintained, 700, north, remains, stays, came, Beginning, completed, Alleg, static"
blocks.1.ff_or_moe,30,0.1344,0.3641,"just, the, which, who, both, in, a, her, was, people, (, ,, after, ', ., and, men, had, line, were"
blocks.1.ff_or_moe,31,0.2653,0.4320,"than, larger, or, more, lower, smaller, fewer, higher, compared, Less, longer, rather, less, chose, greater, alternative, serious, better, bigger, der"
blocks.1.ff_or_moe,32,0.1721,0.2645,"), ),, ""), —, )., ""),, and, made, Central, /, based, &, Smith, );, within, but, since, track, show, "")."
blocks.1.ff_or_moe,33,0.4870,0.2622,"of, description, structure, religions, resolution, mechanism, indication, lessness, method, requirement, poem, ption, ivity, requirements, outline, gency, ruption, regarding, variation, scope"
blocks.1.ff_or_moe,34,0.0708,0.3087,"being, having, sent, selected, sub, ', provided, un, put, held, one, front, involved, that, taking, lost, too, f, out, more"
blocks.1.ff_or_moe,35,0.1980,0.2675,"bearing, ring, AM, epic, tailed, by, type, ated, already, plant, above, high, bear, flight, shows, years, E, che, course, season"
blocks.1.ff_or_moe,36,0.3827,0.3855,"that, said, how, revealed, stated, thought, suggested, reported, believed, explained, why, remarked, alleged, noted, commented, indicated, argued, recalled, says, stating"
blocks.1.ff_or_moe,37,0.0756,0.3152,"time, times, three, since, ,, four, period, during, when, Six, early, En, people, (, river, within, national, before, following, Square"
blocks.1.ff_or_moe,38,0.0779,0.3218,"held, via, still, complete, cross, open, very, onto, Mary, song, un, holds, back, on, hold, at, controlled, holding, her, a"
blocks.1.ff_or_moe,39,0.1210,0.4433,"only, just, one, a, five, six, three, about, As, two, four, One, A, 40, 20, For, more, After, seven, the"
blocks.1.ff_or_moe,40,0.2283,0.2808,"who, dis, generally, thought, initially, believed, whom, wrote, lay, mostly, but, working, whose, considered, owned, pul, pit, te, Georg, supposed"
blocks.1.ff_or_moe,41,0.1726,0.3307,"received, receiving, receive, generally, garnered, positive, sound, Se, Mr, earned, continued, a, from, collected, blue, learn, an, receives, local, take"
blocks.1.ff_or_moe,42,0.0808,0.2999,"Red, for, late, nominated, Award, Ch, before, Star, back, d, Be, because, due, Christian, production, 15, being, Royal, under, Se"
blocks.1.ff_or_moe,43,0.1730,0.2997,"Ch, war, match, Di, Mal, heavy, Du, following, title, dropped, First, Ma, Pop, Ab, In, changed, Hor, day, Ir, broke"
blocks.1.ff_or_moe,44,0.0482,0.3188,"protected, able, to, by, and, from, ., ,, (, under, fore, protecting, sh, Christian, character, South, captured, 4, coming, sub"
blocks.1.ff_or_moe,45,0.1522,0.3589,"first, two, three, four, Around, five, start, year, round, season, appeared, place, time, appearance, six, one, fully, day, nine, leading"
blocks.1.ff_or_moe,46,0.1226,0.3083,"off, pass, country, United, area, first, initial, caught, against, section, watch, ring, attack, cover, available, count, left, from, game, ;"
blocks.1.ff_or_moe,47,0.2032,0.2787,"traffic, carried, build, along, volume, transferred, use, Supreme, Orange, paid, subsequently, ire, pre, left, count, post, laws, ent, over, ager"
blocks.1.ff_or_moe,48,0.0714,0.3500,"number, single, one, ri, 1, Dr, s, large, My, an, second, C, Sh, prominent, major, Number, Best, Q, third, two"
blocks.1.ff_or_moe,49,0.5810,0.2807,"experts, squadrons, ifications, Russians, leys, ults, competitions, courses, Commissioners, were, programs, teammates, servants, scientists, cans, arks, iders, animals, urers, cies"
blocks.1.ff_or_moe,50,0.3004,0.2649,"ise, [, what, Scott, Cor, know, Ross, ""[, execution, Local, Sim, Hugh, Mich, who, ce, Kath, Rad, Anderson, credited, ona"
blocks.1.ff_or_moe,51,0.1779,0.3052,"War, Ray, Rose, Rob, La, Stephen, One, Music, wrote, Water, ', Black, of, Kings, Oak, Tom, oh, Red, Chain, El"
blocks.1.ff_or_moe,52,0.1420,0.3166,"considered, together, led, yet, them, included, also, effectively, featured, side, another, opening, credits, with, coming, story, My, Raw, themselves, first"
blocks.1.ff_or_moe,53,0.2606,0.2714,"its, Its, release, own, parent, ), international, size, ""), Hin, rather, ou, Sav, age, completion, security, appearance, inaugural, potential, eight"
blocks.1.ff_or_moe,54,0.0773,0.3135,"It, it, was, on, has, working, is, before, Hans, consisted, became, class, Marie, them, with, ah, October, life, part, as"
blocks.1.ff_or_moe,55,0.1000,0.3517,"I, II, III, D, IV, was, left, VII, VI, and, Corps, U, had, VIII, V, but, ', IX, 3, No"
