layer,expert_id,Internal_Cohesion,External_Purity,tokens
blocks.0.ff_or_moe,167,0.1386,0.4298,"a, an, some, the, one, another, any, two, A, something, as, more, someone, -, this, in, to, "", so, several"
blocks.0.ff_or_moe,168,0.3704,0.2476,"any, pop, spin, Wall, coming, raw, size, pa, should, spot, anything, coll, Pep, slightly, eter, ional, FR, provision, Buch, anyone"
blocks.0.ff_or_moe,169,0.2734,0.3020,"N, T, B, Qu, Le, Su, Mer, Gen, including, AS, Go, E, Bal, Cy, Dun, UN, NS, SE, Joe, Ten"
blocks.0.ff_or_moe,170,0.4408,0.2604,"physical, CO, middle, green, Ger, Round, grounds, ger, CA, Ang, HS, Id, Cooper, posted, continue, Spr, experienced, Section, origin, Dal"
blocks.0.ff_or_moe,171,0.2081,0.3122,"test, Co, tr, Paul, also, o, An, Max, food, close, ], even, see, Death, Photo, Ju, BO, end, Yes, hyper"
blocks.0.ff_or_moe,172,0.3347,0.2655,"Char, Or, First, Sto, Pre, company, President, USA, Great, fell, Jer, common, industrial, bot, rid, Low, Rich, hard, happy, Terry"
blocks.0.ff_or_moe,173,0.2851,0.2762,"up, had, Game, il, cancer, af, research, Golden, football, mut, may, Bi, advance, Cas, study, Food, chemical, look, behind, baseball"
blocks.0.ff_or_moe,174,0.4455,0.2692,"Mo, Dan, stopped, hom, speed, Cha, Jason, quick, OP, mat, games, Sher, Ind, Chan, reference, Warner, twice, Geor, Laz, Ye"
blocks.0.ff_or_moe,175,0.1073,0.4215,"I, a, OH, we, ., Hello, A, My, ,, the, in, of, my, some, that, from, to, after, The, when"
blocks.0.ff_or_moe,176,0.3021,0.2819,"Br, Is, Min, take, have, do, AR, give, create, grow, Sin, MO, lie, McC, Lau, thinks, stop, begin, given, Mist"
blocks.0.ff_or_moe,177,0.1609,0.4016,"to, fee, To, for, -, ., ,, of, with, into, that, by, if, in, or, and, (, tos, as, because"
blocks.0.ff_or_moe,178,0.2914,0.4544,"., :, -, ,, in, as, to, and, (, a, ;, The, the, of, for, is, that, —, with, I"
blocks.0.ff_or_moe,179,0.4377,0.2661,"San, Sch, Pres, Ham, Bro, mult, News, fast, Over, gross, Robert, pen, poor, Mik, Jeremy, Mess, Lewis, McK, Glo, Graham"
blocks.0.ff_or_moe,180,0.2903,0.2781,"right, h, #, La, ST, key, SP, dy, Ve, rap, jump, go, CD, stream, NO, ion, da, reported, chron, row"
blocks.0.ff_or_moe,181,0.1244,0.4077,"ahead, to, ly, ,, of, ., with, a, some, A, when, this, after, the, for, K, 1, —, U, 2"
blocks.0.ff_or_moe,182,0.2085,0.4652,"’, ', the, ,, ., -, (, ‘, of, and, for, to, 1, in, is, k, 5, 3, 8, 4"
blocks.0.ff_or_moe,183,0.1487,0.3297,"under, ings, /, Big, run, next, That, Now, short, clear, critical, long, Part, point, tough, 19, safe, use, high, hard"
blocks.0.ff_or_moe,184,0.2473,0.2679,"now, non, general, native, far, Fire, older, sit, States, landing, assist, Nations, series, search, forecast, ,[, head, destroyed, currently, next"
blocks.0.ff_or_moe,185,0.3139,0.3053,"are, come, have, reverse, groups, aren, reach, establish, occur, Due, were, promote, include, species, find, act, get, behave, make, vary"
blocks.0.ff_or_moe,186,0.0491,0.3342,"for, For, in, Pitch, Against, from, holder, of, ripe, a, -, ’, accountable, permit, Sold, to, "", was, The, It"
blocks.0.ff_or_moe,187,0.2721,0.2737,"of, Of, majority, Department, length, presence, expression, strength, um, representation, quarters, control, transcript, thereof, The, thirds, minority, second, recognition, sense"
blocks.0.ff_or_moe,188,0.1825,0.4216,"this, these, the, that, those, each, their, such, any, today, some, every, which, The, both, it, our, all, what, a"
blocks.0.ff_or_moe,189,0.2941,0.2981,"un, ne, interest, president, principal, other, average, leg, ta, biggest, unknown, Foot, emergency, additional, main, adult, SD, elite, ik, accepted"
blocks.0.ff_or_moe,190,0.2339,0.4242,"of, ,, to, ., that, a, in, the, is, -, we, The, (, who, with, an, will, I, “, —"
blocks.0.ff_or_moe,191,0.2073,0.4185,",, a, to, of, that, an, it, in, -, (, very, for, I, ’, –, we, A, —, this, with"
blocks.0.ff_or_moe,192,0.1476,0.2973,"not, be, x, y, within, so, Law, b, bring, re, allow, considered, put, travel, better, draw, die, n, avoid, dead"
blocks.0.ff_or_moe,193,0.1889,0.2829,"2, real, going, about, low, used, struck, Light, treatment, How, string, coming, three, really, ety, Plus, love, course, domain, 3"
blocks.0.ff_or_moe,194,0.1874,0.2886,"public, sub, campaign, anti, !, box, government, v, secret, deep, con, AM, serious, J, final, friendly, glass, y, Kim, hat"
blocks.0.ff_or_moe,195,0.2420,0.2740,"de, while, AT, policy, De, DR, Jeff, long, Rod, past, Russian, ens, air, pat, shared, Boston, used, Maj, job, Berg"
blocks.0.ff_or_moe,196,0.1922,0.4043,"., for, as, to, ', with, of, in, is, was, a, "", ’, and, when, this, not, The, time, very"
blocks.0.ff_or_moe,197,0.4284,0.2821,"Gu, la, Sam, Ram, Tal, Phil, pol, Hum, Anthony, ers, Ac, drug, Hot, Albert, oo, tu, resource, Ol, gent, Night"
blocks.0.ff_or_moe,198,0.2897,0.2942,"z, Man, car, Bo, F, le, Grand, em, Er, Wolf, iv, Rem, Ke, British, ham, Gro, led, col, Sem, Dar"
blocks.0.ff_or_moe,199,0.2292,0.3969,"’, was, is, ., ', to, has, in, for, -, of, the, any, and, a, that, will, would, had, this"
blocks.0.ff_or_moe,200,0.3443,0.2632,"Se, David, i, auto, ph, say, Rom, Mir, add, Jack, Note, Der, um, je, Bear, poll, leaving, Robin, mel, Bank"
blocks.0.ff_or_moe,201,0.3460,0.2486,"When, return, def, ep, content, target, transition, medical, Nav, So, addition, treat, failed, help, dedicated, spec, plastic, pilot, prob, Online"
blocks.0.ff_or_moe,202,0.2244,0.4339,",, a, to, was, that, the, in, is, an, we, of, with, -, The, –, (, it, A, this, their"
blocks.0.ff_or_moe,203,0.1812,0.4103,"., .,, ;, ?, .), !, .:, .’, .-, —, ,, :, to, ."", .[, .”, .', )., is, .;"
blocks.0.ff_or_moe,204,0.3790,0.2470,"members, like, sc, without, Van, signed, Daniel, International, sil, Mid, Tour, ran, iron, Freddie, powers, Penn, reading, Yo, Harry, folk"
blocks.0.ff_or_moe,205,0.3473,0.3796,"is, was, isn, has, comes, wasn, takes, doesn, seems, makes, does, would, means, remains, looks, appears, goes, will, provides, came"
blocks.0.ff_or_moe,206,0.3445,0.2737,"el, j, q, li, Ber, must, et, charge, bill, ix, ace, division, ab, mail, Sum, sole, cab, Camp, urn, Fors"
blocks.0.ff_or_moe,207,0.1902,0.4002,"the, for, of, ., to, ,, The, that, in, ’, is, and, -, 8, U, was, American, D, public, are"
blocks.0.ff_or_moe,208,0.0870,0.3418,"for, method, For, excuse, of, Jail, to, precedent, procedure, with, methods, in, from, justification, rationale, my, —, as, requests, after"
blocks.0.ff_or_moe,209,0.2198,0.4074,"to, ., ,, -, a, (, ’, The, that, —, is, with, when, “, will, of, was, ', :, can"
blocks.0.ff_or_moe,210,0.3615,0.2496,"Bur, Dick, certain, call, digital, Av, Ret, >, select, Here, cons, task, 000, inform, either, 500, millions, making, />, flip"
blocks.0.ff_or_moe,211,0.2967,0.2752,"book, text, build, ha, Te, ite, [, met, Thomas, ition, Our, Line, home, pin, au, ity, County, Gut, cer, bu"
blocks.0.ff_or_moe,212,0.2753,0.2884,"Me, For, With, control, music, just, amp, Ba, Then, then, Her, Get, suffering, jo, conflict, Major, finish, CBS, sky, Country"
blocks.0.ff_or_moe,213,0.1923,0.3252,"C, U, You, al, Don, This, Re, able, ."", Once, 5, Because, Mom, .”, Each, since, Ever, Peyton, 9, 20"
blocks.0.ff_or_moe,214,0.2928,0.2408,"?, me, development, Str, list, cas, !, user, catch, sense, capacity, pool, CN, address, ring, index, flag, sun, talk, sick"
blocks.0.ff_or_moe,215,0.1476,0.4451,"’, ,, ’,, ', -, to, for, ‘, –, is, “, in, ,’, of, a, not, an, ,”, ., with"
blocks.0.ff_or_moe,216,0.4430,0.2474,"ty, professional, female, Images, ium, Judge, Mu, Krist, Squ, staff, Nathan, organ, uring, ark, ump, ating, Videos, ging, town, male"
blocks.0.ff_or_moe,217,0.3897,0.2776,"Tr, old, Bill, Sw, wing, AC, FA, learning, sn, enter, label, review, Well, ano, miss, exposed, Bing, Eng, Hob, Head"
blocks.0.ff_or_moe,218,0.3042,0.2522,"different, all, fine, pull, gain, flight, 000, solar, Age, St, winter, Irish, Buy, O, Georgia, wind, Michigan, gains, discount, resulting"
blocks.0.ff_or_moe,219,0.4064,0.2558,";, Gold, PR, Ryan, DS, Deep, names, after, |, iled, );, wo, Sau, pace, Mit, Available, template, Carlos, Currently, FS"
blocks.0.ff_or_moe,220,0.3569,0.2731,"age, play, connection, Ho, Ak, port, du, score, spending, ana, Ted, question, Band, hash, ith, ser, ga, tic, hide, ole"
blocks.0.ff_or_moe,221,0.2393,0.4265,"to, ,, ., a, the, ’, that, -, The, —, is, for, this, of, (, “, will, ', was, an"
blocks.0.ff_or_moe,222,0.1100,0.4096,""", “, ""[, ""..., the, A, in, more, ,, a, ', In, for, after, un, three, that, The, one, so"
blocks.0.ff_or_moe,223,0.3159,0.2951,"Black, Cor, being, Free, Port, states, Canada, script, India, district, speaking, countries, 15, Iran, America, coverage, respect, investment, voting, Europe"
blocks.0.ff_or_moe,224,0.0878,0.2830,"as, pro, tri, growth, spent, thanks, potentially, floating, exc, mar, Thanks, gradually, to, after, when, G, from, a, even, for"
blocks.0.ff_or_moe,225,0.1893,0.4088,"of, The, the, a, to, was, ,, "", with, ., ', (, State, is, -, for, have, It, had, I"
blocks.0.ff_or_moe,226,0.2537,0.3180,"are, were, should, can, services, have, aren, could, groups, programs, ines, ades, service, parties, projects, weren, include, organizations, will, might"
blocks.0.ff_or_moe,227,0.1505,0.4262,"that, this, who, The, ., -, it, That, (, the, of, —, a, to, which, ut, “, such, A, ,"
blocks.0.ff_or_moe,228,0.3882,0.2799,"phone, Con, service, \, ino, file, Ur, Tel, take, Brow, ur, Ther, ://, Off, PO, moder, spark, providing, IR, BI"
blocks.0.ff_or_moe,229,0.1942,0.2784,"Y, or, black, pot, third, arm, ation, e, natural, gas, never, plant, one, tor, provided, holding, fourth, Code, fish, North"
blocks.0.ff_or_moe,230,0.1838,0.3813,"this, var, a, ., that, in, to, ,, the, these, and, -, ', The, I, A, was, an, some, “"
blocks.0.ff_or_moe,231,0.1518,0.3874,",, with, House, a, to, in, of, A, something, an, is, –, as, on, their, who, was, —, like, that"
blocks.0.ff_or_moe,232,0.4993,0.2942,"%, Mike, RE, X, AD, JP, CON, View, Es, Saf, Andy, Rough, %,, Dawn, SB, Virtual, е, JPM, __, Reading"
blocks.0.ff_or_moe,233,0.3570,0.2926,"site, Ch, code, band, Tor, Pat, men, sound, Sho, Most, Bre, Pay, NY, Project, vo, fired, Post, MORE, scene, Enter"
blocks.0.ff_or_moe,234,0.3110,0.2654,"mo, sa, building, ial, drive, cl, ie, Mur, Jon, view, ED, é, single, ink, wrote, wall, effort, cam, display, Tab"
blocks.0.ff_or_moe,235,0.0631,0.3671,"In, On, During, aim, Want, in, Rather, the, The, similarly, as, term, a, A, "", and, to, At, Southeast, ."
blocks.0.ff_or_moe,236,0.2372,0.2823,"state, —, Em, light, Obama, risk, Web, independent, Net, states, instead, industry, leadership, purpose, --, piece, www, report, kind, personality"
blocks.0.ff_or_moe,237,0.3328,0.2663,"bar, Public, effects, ho, today, multi, ier, series, ae, bus, product, ou, chief, Nor, Pers, Town, ill, remaining, Street, Pi"
blocks.0.ff_or_moe,238,0.3614,0.2634,"Sh, Ex, memory, Ste, Time, received, carbon, Since, fresh, Richard, http, had, Special, despite, League, Following, <, Hol, shown, Fred"
blocks.0.ff_or_moe,239,0.2424,0.4125,",, a, to, the, in, (, of, that, A, an, with, it, is, when, -, ’, ', was, for, who"
blocks.0.ff_or_moe,240,0.2759,0.2946,"Mar, Cr, military, proof, Sp, title, ol, By, Land, bottom, back, Pe, flat, security, each, Mc, spr, radio, Cre, stone"
blocks.0.ff_or_moe,241,0.3368,0.2938,"needed, star, b, Top, bo, int, Op, bro, que, fre, ir, Sig, Bad, ot, Dec, hair, bow, Ta, cop, hand"
blocks.0.ff_or_moe,242,0.2253,0.2950,"be, record, feature, spread, price, ..., influence, chain, two, give, mid, edit, following, even, whether, include, Three, Rosen, traffic, Cover"
blocks.0.ff_or_moe,243,0.2089,0.2674,"fl, lost, so, number, wild, read, then, end, flow, brain, door, really, room, actually, wrong, nature, ready, fake, perfect, Rush"
blocks.0.ff_or_moe,244,0.1171,0.2819,"(, ers, Cast, ((, See, (@, The, Without, ,, —, ("", ($, --, Advoc, [, ., of, It, (“, 2"
blocks.0.ff_or_moe,245,0.3134,0.3525,"is, are, may, isn, appears, provides, can, shows, contains, will, includes, might, requires, must, was, represents, should, could, seems, suggests"
blocks.0.ff_or_moe,246,0.3202,0.2479,"on, =, Gal, +, 10, making, _, Charlie, {, ~, ->, </, percentage, compared, ="", tt, entrance, Coun, Bil, backing"
blocks.0.ff_or_moe,247,0.2181,0.4125,",, to, a, of, the, in, that, when, an, this, I, -, "", The, more, with, we, for, is, who"
blocks.0.ff_or_moe,248,0.2268,0.2940,"New, US, you, second, first, Ly, same, DA, trial, Conference, input, Pacific, OS, Florida, information, Your, place, Do, Second, Sean"
blocks.0.ff_or_moe,249,0.1363,0.2836,"l, der, Sun, M, American, ll, first, says, world, host, second, use, loss, term, same, run, mixed, year, Twitter, v"
blocks.0.ff_or_moe,250,0.1576,0.3131,"group, “, out, ing, history, u, If, Mag, "", In, According, One, com, beat, details, act, Office, plans, itt, When"
blocks.0.ff_or_moe,251,0.2568,0.2825,"A, Com, No, pre, Michael, Im, Un, Ha, Gar, international, central, From, German, Ob, Mel, original, Original, ”, ac, Some"
blocks.0.ff_or_moe,252,0.2912,0.3015,"who, rights, where, whose, named, Ph, director, raised, language, road, writer, called, deal, pair, Who, habit, whom, person, candidate, figures"
blocks.0.ff_or_moe,253,0.3172,0.2936,"), ah, qu, ative, ear, against, directly, extended, left, fixed, threat, appeal, ra, Stop, changes, grown, mind, pu, whites, drawn"
blocks.0.ff_or_moe,254,0.0973,0.3750,"of, rate, Of, corner, -, for, to, from, ,, and, in, (, side, d, is, ., Department, with, level, time"
blocks.0.ff_or_moe,255,0.3033,0.2692,"It, start, 0, how, W, SS, Watch, DE, collect, see, EP, ?, Wind, Gul, WA, Given, Collect, Paul, Whenever, western"
blocks.1.ff_or_moe,0,0.4004,0.3096,"©, Show, After, Profile, Joined, page, MUST, Early, Posts, Front, Blog, Release, Notes, News, Ad, WATCHED, BBC, FA, Ex, 9"
blocks.1.ff_or_moe,1,0.1908,0.3367,"China, probably, often, still, get, usually, getting, only, likely, almost, just, also, generally, simply, close, typically, more, got, Chinese, spin"
blocks.1.ff_or_moe,2,0.2304,0.2713,",, ’, Lake, –, Linux, Hamilton, Florida, Mobile, ,[, ;, Wild, Island, Miller, North, Fire, City, glucose, Fl, Anderson, Today"
blocks.1.ff_or_moe,3,0.1134,0.3014,"home, Home, first, president, President, United, not, then, only, homes, right, pres, power, past, head, were, lit, career, almost, vice"
blocks.1.ff_or_moe,4,0.0572,0.2964,",, ard, Mc, k, about, in, of, just, Chang, Le, good, ist, Un, land, Or, old, been, uous, ite, on"
blocks.1.ff_or_moe,5,0.1102,0.3007,"“, "", When, “…, st, l, “[, hard, —“, ‘, SW, 9, over, ac, While, extra, The, tough, Q, 4"
blocks.1.ff_or_moe,6,0.0891,0.3501,"the, while, those, their, its, these, late, 2, 8, 9, this, still, By, his, going, 7, human, many, Un, US"
blocks.1.ff_or_moe,7,0.1900,0.2821,"primary, organized, building, co, stream, RO, called, first, pl, student, raised, inherited, led, associated, 18, held, performing, post, backed, most"
blocks.1.ff_or_moe,8,0.2671,0.2660,"Green, Central, more, Earth, Asia, Dot, Com, Con, ony, style, Board, Capital, reason, Asian, Kim, icked, 12, associated, western, Or"
blocks.1.ff_or_moe,9,0.1925,0.3784,"other, others, Other, 8, previous, 40, 9, 2, 7, traditional, 1, 6, multiple, V, 3, 4, simple, 14, 0, major"
blocks.1.ff_or_moe,10,0.4083,0.3078,"member, members, Member, partner, 28, membership, crop, Nick, voted, defect, properly, owner, describe, chair, countries, who, Overs, dies, wins, employee"
blocks.1.ff_or_moe,11,0.0658,0.3445,"in, at, the, field, between, off, a, front, this, under, near, non, other, on, through, sub, rich, no, un, our"
blocks.1.ff_or_moe,12,0.2415,0.2669,"err, Advertisement, ir, different, particular, women, essentially, aj, this, read, never, Continue, specific, couple, Panthers, home, log, least, These, Les"
blocks.1.ff_or_moe,13,0.1597,0.3661,"away, run, through, break, runs, into, from, aways, down, coming, out, walk, apart, shy, after, past, go, outside, late, ran"
blocks.1.ff_or_moe,14,0.0987,0.3686,",, and, (, but, we, because, ar, “, even, according, I, so, he, in, they, as, which, New, before, although"
blocks.1.ff_or_moe,15,0.1943,0.3720,"high, low, lower, higher, going, High, quality, Low, school, above, levels, minimum, price, put, right, pass, even, highly, cost, height"
blocks.1.ff_or_moe,16,0.0545,0.2870,"CNN, s, ', point, more, over, still, share, take, un, only, current, st, can, not, hold, Un, human, land, May"
blocks.1.ff_or_moe,17,0.1900,0.3278,"., without, ."", .[, ;, where, —, before, .”, !, )., if, .), circumstances, ,"", matter, after, ""., months, .,"
blocks.1.ff_or_moe,18,0.0735,0.3570,"and, or, even, then, just, non, over, was, we, its, other, after, only, k, yet, has, low, is, land, you"
blocks.1.ff_or_moe,19,0.4088,0.2772,"ted, ting, ain, ts, ched, Dot, Poll, ties, ters, ter, ved, tie, ty, plot, table, park, Earth, tion, Hayes, clearly"
blocks.1.ff_or_moe,20,0.2300,0.2765,"justice, Re, Email, Mitch, :, Northern, Daily, heart, Un, York, ten, MORE, Fl, Justice, House, O, burg, bu, BI, M"
blocks.1.ff_or_moe,21,0.2976,0.3214,"SA, CO, AT, US, ON, IN, ST, THE, PA, –, ED, AND, ;, ALL, UN, RE, AP, SO, Korea, AN"
blocks.1.ff_or_moe,22,0.1058,0.4022,"., before, times, after, during, out, points, down, days, against, with, of, for, when, ,, without, time, .[, in, and"
blocks.1.ff_or_moe,23,0.0702,0.3488,"red, ed, small, head, back, low, out, high, foot, end, 4, up, 6, over, past, t, with, hands, due, under"
blocks.1.ff_or_moe,24,0.1992,0.2668,"g, basic, Be, knowledge, found, quiet, small, heart, band, z, men, common, Dig, b, mes, Cal, hel, Science, Thomas, gr"
blocks.1.ff_or_moe,25,0.1763,0.3590,"is, was, has, not, never, still, isn, doesn, seems, currently, often, stands, said, now, also, just, comes, ultimately, probably, status"
blocks.1.ff_or_moe,26,0.0556,0.3281,"overall, actually, not, base, since, how, the, "", unsupported, really, its, almost, ..., over, that, from, whole, also, with, g"
blocks.1.ff_or_moe,27,0.1278,0.2582,",, alone, ., ;, of, ,[, banks, and, &, !, before, ills, during, After, .[, applications, ables, Nebraska, again, department"
blocks.1.ff_or_moe,28,0.1650,0.3622,"ro, pl, f, av, str, p, n, ne, m, ab, br, op, ag, cr, ir, j, ev, ot, qu, po"
blocks.1.ff_or_moe,29,0.2183,0.3809,"Michael, O, K, Matt, John, Ryan, De, N, George, Scott, B, Ben, Andrew, Bl, Tom, Paul, E, Frank, Ray, T"
blocks.1.ff_or_moe,30,0.0583,0.3855,"for, ‘, call, up, For, out, any, back, the, every, after, better, between, $, next, a, more, around, ahead, longer"
blocks.1.ff_or_moe,31,0.1242,0.3324,"on, work, working, flow, pay, out, worked, talk, word, works, hard, written, done, for, through, material, pressure, follow, stock, book"
blocks.1.ff_or_moe,32,0.0726,0.3504,"with, no, only, a, an, family, “, their, met, 3, other, on, in, even, l, high, K, his, many, her"
blocks.1.ff_or_moe,33,0.0676,0.3459,"over, half, mass, Over, between, 50, just, the, ch, time, taken, not, three, around, last, down, more, less, fl, final"
blocks.1.ff_or_moe,34,0.3047,0.2743,"s, nuclear, status, `, appeal, chief, location, base, Phillip, core, attack, bottom, ll, although, arms, posts, Mus, complex, oh, sis"
blocks.1.ff_or_moe,35,0.2602,0.2807,"dog, ind, dis, favorite, rival, snap, bad, Inter, stri, different, vote, 13, brand, change, resc, ende, r, fun, fe, dogs"
blocks.1.ff_or_moe,36,0.0847,0.3252,"”, par, "", B, ”,, put, A, role, qu, after, this, ”., E, for, ”), "",, performance, section, K, My"
blocks.1.ff_or_moe,37,0.1784,0.2811,"than, just, they, needed, he, simply, traditional, compared, she, normal, any, standard, boost, was, usual, half, exercise, narrow, cost, initially"
blocks.1.ff_or_moe,38,0.1069,0.2763,"s, Hom, longer, ‘, o, “, anti, program, co, n, past, ies, Super, social, deep, d, too, smo, y, human"
blocks.1.ff_or_moe,39,0.3057,0.2410,"college, government, university, building, office, gives, special, private, might, subscribing, administration, uniforms, email, leaves, compound, good, engaged, Kent, base, prison"
blocks.1.ff_or_moe,40,0.1272,0.3843,"not, did, does, do, it, love, nothing, you, what, doesn, this, don, Not, so, list, anything, isn, other, is, never"
blocks.1.ff_or_moe,41,0.4086,0.2678,"online, questions, raised, criticizing, variety, Facebook, private, below, offline, tips, forums, dating, podcast, Track, Online, survey, computer, secret, Market, fund"
blocks.1.ff_or_moe,42,0.2910,0.3442,"was, just, wasn, meant, said, didn, turned, simply, went, basically, dropped, named, wanted, found, started, couldn, won, scored, added, kept"
blocks.1.ff_or_moe,43,0.2132,0.3075,"which, research, could, is, although, whose, recently, however, despite, may, had, where, conference, creates, though, Which, whom, possibly, town, example"
blocks.1.ff_or_moe,44,0.1771,0.2819,"map, character, pe, k, exists, patch, id, Un, input, will, path, Gar, game, operations, called, l, can, hurt, made, py"
blocks.1.ff_or_moe,45,0.2488,0.3297,"John, Robert, Dear, R, elect, D, Paul, Mark, Re, Peter, Michael, Martin, interest, Steve, Joseph, Jones, Bruce, William, people, good"
blocks.1.ff_or_moe,46,0.2775,0.3114,"the, their, ulating, some, cted, Creating, mented, ifying, Turning, ulate, them, ering, ended, another, a, uring, asting, uled, aying, slammed"
blocks.1.ff_or_moe,47,0.1072,0.2817,"there, le, out, clearly, 33, North, still, pal, so, now, 20, until, Che, 29, de, law, 700, brand, before, 22"
blocks.1.ff_or_moe,48,0.1220,0.3177,"very, wide, open, :, high, business, closed, first, hard, Big, First, pretty, second, function, really, much, real, completely, quickly, number"
blocks.1.ff_or_moe,49,0.2301,0.3026,"than, y, less, er, Than, lower, after, upper, Less, figure, complex, newsletters, Because, ev, boost, od, maintain, rather, Hom, body"
blocks.1.ff_or_moe,50,0.0573,0.3258,"a, an, 23, ar, un, high, y, en, k, e, someone, in, late, bar, be, co, ak, form, G, low"
blocks.1.ff_or_moe,51,0.5416,0.2679,"criminal, conservative, appy, poor, akest, cular, independent, progressive, pure, politically, eless, capitalist, liberal, ucky, structural, developmental, heavy, extreme, technological, ightest"
blocks.1.ff_or_moe,52,0.2150,0.0000,"J, V, G, Z, M, K, T, Y, H, X, D, Q, W, E, N, AT, 2, L, O, S"
blocks.1.ff_or_moe,53,0.5176,0.2826,"], ],, ][, ?], ]., ]), ];, .], ]:, ]], }, See, edit, spo, sic, gone, distance, required, 1986, varies"
blocks.1.ff_or_moe,54,0.2669,0.2531,"special, although, though, Special, natural, Sky, Holy, much, personal, Hor, thanks, limited, ized, treat, little, science, guest, despite, sy, field"
blocks.1.ff_or_moe,55,0.1548,0.0000,"., 19, 17, ,"", 6, 16, ."", ;, :, 26, ,, 3, .[, –, .”, 5, ), ,”, 8, k"
blocks.1.ff_or_moe,56,0.4401,0.3615,"directly, largely, partially, successfully, officially, publicly, formally, legally, correctly, mostly, specifically, totally, allegedly, plain, effectively, un, briefly, easily, highly, reportedly"
blocks.1.ff_or_moe,57,0.1937,0.2933,"them, they, these, down, arms, through, before, equal, ones, quite, back, ouch, peer, Put, product, Levy, both, ut, ade, proved"
blocks.1.ff_or_moe,58,0.2049,0.2653,"Daily, answered, Cal, Southern, stand, •, Fire, “, email, Red, Manchester, Tim, third, Online, Ad, di, New, past, online, money"
blocks.1.ff_or_moe,59,0.2074,0.2703,"as, well, soon, described, they, coming, lightly, until, defined, when, twice, ag, io, down, potentially, pt, witnessed, possibly, eventually, Method"
blocks.1.ff_or_moe,60,0.2600,0.3861,"you, they, Are, we, Can, You, YOU, if, ll, look, Were, Did, Ask, Will, Have, guys, ask, your, imagine, remember"
blocks.1.ff_or_moe,61,0.1276,0.3035,"., power, position, role, time, structure, until, frame, before, station, difference, where, space, location, status, because, title, sensitive, I, ."""
blocks.1.ff_or_moe,62,0.2592,0.3031,"presidential, corporate, ne, election, political, face, run, tax, France, ime, match, electoral, financial, cap, economic, policy, represented, who, performance, general"
blocks.1.ff_or_moe,63,0.1422,0.3779,"asked, ask, asks, if, asking, whether, Show, R, questions, for, 20, in, ets, what, online, :, yard, 42, Ask, hurt"
blocks.1.ff_or_moe,64,0.2119,0.3506,"can, could, must, Can, may, might, take, cannot, next, almost, make, couldn, likely, critical, travel, would, normal, should, deal, turn"
blocks.1.ff_or_moe,65,0.1889,0.4305,"the, their, our, his, this, some, these, its, my, your, those, 50, past, several, any, what, both, various, every, all"
blocks.1.ff_or_moe,66,0.1491,0.2962,"com, org, sur, H, pr, cr, alien, former, et, net, x, blog, pro, mo, Com, ca, so, ve, go, use"
blocks.1.ff_or_moe,67,0.0910,0.3159,"–, when, later, case, if, not, before, meaning, matter, If, who, April, cases, put, C, Don, that, similar, @, how"
blocks.1.ff_or_moe,68,0.0663,0.3413,"on, On, this, in, the, g, these, Tuesday, every, local, social, my, Thursday, one, B, right, whether, a, next, our"
blocks.1.ff_or_moe,69,0.0690,0.3182,"second, @, l, number, ch, m, work, Per, no, No, Mar, day, Red, H, U, very, great, S, who, Gr"
blocks.1.ff_or_moe,70,0.2205,0.3829,"much, more, Read, many, different, pretty, nearly, considerably, far, less, lower, Much, significantly, good, similar, slightly, larger, large, debate, until"
blocks.1.ff_or_moe,71,0.3430,0.2989,"did, So, Did, does, deny, soft, BO, Why, yes, val, virtually, agan, 19, BA, x, Therefore, neither, squat, almost, xx"
blocks.1.ff_or_moe,72,0.1379,0.3033,"E, ,”, ,"", not, Those, .”, ,’”, A, who, got, those, where, meaning, necessarily, even, ”, only, exact, flash, allow"
blocks.1.ff_or_moe,73,0.0498,0.3087,"real, un, most, ,, “, first, only, "", character, more, us, water, again, same, 1, new, F, a, past, last"
blocks.1.ff_or_moe,74,0.1459,0.4010,",, but, which, and, because, so, who, with, or, as, in, -, we, A, even, after, though, when, I, “"
blocks.1.ff_or_moe,75,0.0888,0.3114,"W, K, will, under, Y, H, new, un, most, hand, N, other, 10, re, L, first, J, over, S, D"
blocks.1.ff_or_moe,76,0.1624,0.3737,"the, their, our, keep, his, this, these, affect, its, your, any, keeping, change, reduce, increased, reducing, my, some, it, certain"
blocks.1.ff_or_moe,77,0.1553,0.3555,"one, single, third, fourth, yourself, percent, One, big, term, major, straight, two, five, senior, primary, three, ones, or, small, majority"
blocks.1.ff_or_moe,78,0.1498,0.3836,"in, within, here, near, involved, under, active, on, inside, outside, alive, at, during, among, there, share, elsewhere, result, behind, overseas"
blocks.1.ff_or_moe,79,0.2606,0.2594,"where, worked, White, Has, deal, ties, whom, Had, currently, Intel, goes, promise, list, circle, only, strategy, table, data, Far, Cull"
blocks.1.ff_or_moe,80,0.3907,0.2449,"theory, ;, reduction, requirements, problems, department, density, efficiency, removal, statistics, expansion, fees, consumption, tools, equipment, hibition, prices, limits, stocks, of"
blocks.1.ff_or_moe,81,0.2785,0.4155,"), once, and, ),, while, !), ..., …, ”, …), ], …., again, %), ”), )., etc, ?), ...), twice"
blocks.1.ff_or_moe,82,0.1166,0.3235,"no, ,, God, ,”, father, friends, ;, god, .”, reasons, alone, simply, because, now, ., ,"", sick, again, ”, –"
